 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,5306,131.186,40,187,491.973,98.527,492.823,98.234,440,65,103,67,103.241,65.437,8.208
2,3494,120.244,2,188,622.254,265.094,621.963,267.661,585,231,74,68,83.861,53.048,140.650
3,3315,120.638,72,177,484.299,431.647,484.125,432.158,443,405,82,53,81.819,51.587,3.475
4,2381,97.709,48,137,422.005,777.767,421.128,778.090,388,754,68,47,69.342,43.719,17.523
5,1141,97.980,53,148,425.970,848.291,425.874,848.288,406,827,39,42,48.097,30.205,128.256
6,2009,96.199,50,131,543.699,996.194,543.474,996.621,522,965,43,59,61.541,41.565,104.122
7,4633,113.447,54,169,707.904,963.043,708.919,963.284,659,932,97,62,96.347,61.226,6.212
8,2539,123.547,35,175,785.023,979.830,786.824,980.703,752,952,65,56,71.974,44.915,144.569
9,2993,121.035,72,166,965.124,958.569,964.770,958.394,939,920,51,77,77.740,49.020,79.652
10,6672,127.473,61,186,796.057,791.279,797.769,792.121,740,753,112,76,111.641,76.092,177.982
11,3357,134.522,81,190,617.756,681.835,618.464,683.344,578,653,79,57,79.153,54.000,164.646
12,4945,120.696,72,180,698.755,600.775,699.038,601.404,650,567,97,67,96.060,65.544,3.843
13,3244,141.490,78,197,718.255,509.433,717.961,510.026,679,482,78,54,77.816,53.079,178.168
14,2303,119.070,80,160,669.639,437.387,669.344,437.135,639,411,61,52,65.798,44.565,148.427
15,2542,110.162,61,166,879.622,414.808,881.729,414.176,848,386,62,57,68.960,46.934,39.655
16,3485,146.483,23,210,916.526,326.623,916.227,329.529,881,292,70,69,80.613,55.044,134.867
17,6284,128.789,44,202,855.063,184.745,851.033,184.544,803,135,103,99,126.408,63.296,136.686
18,1909,96.202,47,140,746.108,68.824,744.656,69.479,715,48,62,41,62.865,38.664,14.344
19,1467,117.843,88,156,648.862,118.622,648.819,119.002,626,94,45,49,55.470,33.673,129.451
20,1069,94.129,22,155,608.843,169.891,610.065,169.558,587,151,42,37,46.871,29.039,142.312
21,4020,123.305,53,184,889.333,589.070,889.745,588.717,853,549,72,80,91.136,56.163,128.496
22,1420,95.792,58,136,994.288,672.104,994.115,671.539,977,645,34,54,54.152,33.388,79.079
23,1124,76.665,26,121,1010.095,38.312,1009.702,39.421,994,14,30,48,49.070,29.165,80.287
24,2090,83.186,35,158,952.824,458.170,951.160,456.322,927,429,51,58,65.826,40.426,126.459
25,3633,112.389,78,167,346.174,294.199,346.059,294.279,312,260,68,68,68.401,67.625,125.663
26,2033,111.972,77,160,484.945,572.295,485.181,572.648,459,546,51,52,51.167,50.589,104.144
27,2144,109.729,75,164,468.696,703.944,468.425,703.903,442,677,53,53,52.672,51.827,127.260
28,11420,133.287,56,208,701.982,744.019,701.194,745.825,641,683,121,122,121.324,119.847,123.377
29,13277,134.800,37,211,828.438,651.370,826.906,655.025,763,586,130,131,130.977,129.067,110.403
30,7372,123.645,72,191,860.112,917.119,859.670,917.014,811,868,97,98,97.650,96.122,103.153
31,6813,108.184,53,174,939.808,753.609,939.447,752.361,893,706,93,95,93.841,92.439,114.069
32,6761,113.602,33,179,700.047,348.621,696.532,351.259,653,302,93,93,93.639,91.931,125.059
33,2768,120.629,50,193,834.273,408.254,831.347,407.432,804,378,60,60,59.829,58.907,129.089
34,1733,104.572,67,155,742.810,412.342,742.538,412.222,719,388,47,48,47.255,46.694,73.784
35,3325,105.078,52,175,704.658,172.314,704.298,172.475,671,139,66,66,65.759,64.379,131.264
36,2113,123.071,62,181,757.097,109.521,757.459,111.538,731,83,52,53,52.047,51.691,115.935
37,2343,81.427,29,147,850.345,303.379,852.596,303.508,823,275,54,56,55.144,54.098,95.607
38,4531,122.379,47,183,781.019,40.183,782.531,38.107,743,2,76,76,76.611,75.303,131.752
39,667,105.760,74,138,992.558,254.031,992.430,254.368,977,239,30,30,29.407,28.879,121.377
40,1454,107.685,61,153,838.069,532.708,837.467,532.489,816,511,43,43,43.429,42.628,105.942
41,1015,70.382,43,132,803.172,451.088,802.359,450.777,776,436,54,30,56.939,22.697,158.619
42,1394,57.010,20,120,984.046,205.466,983.958,206.218,954,184,59,42,66.539,26.674,148.504
43,1191,104.046,75,178,998.812,393.439,999.105,392.761,981,365,35,57,61.907,24.495,63.702
44,1052,88.185,57,147,379.418,408.926,378.514,408.057,347,390,64,37,71.067,18.848,153.214
45,1386,103.178,72,140,618.652,972.986,618.088,972.580,577,946,82,53,94.632,18.648,147.953
46,2050,77.069,42,114,900.389,191.660,901.707,191.040,874,166,52,51,53.704,48.603,134.454
47,418,77.301,41,137,566.727,328.598,567.052,328.298,555,316,23,25,24.284,21.916,115.613
48,624,105.268,66,146,295.026,732.399,294.957,732.031,281,717,28,30,29.722,26.731,119.696
49,108,83.676,61,124,584.074,786.065,584.090,785.717,578,780,12,12,12.247,11.228,110.242
50,382,92.029,55,136,591.270,911.105,591.364,910.751,579,899,24,24,29.378,16.556,135.382
51,621,45.064,1,139,627.568,236.645,625.555,233.570,611,221,32,30,37.497,21.086,139.219
52,401,65.963,22,133,594.557,168.325,594.416,167.218,582,155,24,26,30.112,16.956,130.159
53,470,67.174,33,111,487.564,132.128,488.159,132.084,471,122,32,20,32.775,18.259,161.452
54,470,67.174,33,111,487.564,132.128,488.159,132.084,471,122,32,20,32.775,18.259,161.452
55,514,68.438,20,124,901.054,293.012,900.866,292.924,888,280,26,26,25.595,25.570,37.554
56,1046,88.207,37,158,811.520,609.842,812.109,610.856,793,591,37,37,36.706,36.283,151.955
57,330,120.536,75,176,647.606,557.997,647.605,557.096,637,547,21,21,20.567,20.429,0.193
58,4149,102.464,55,175,967.715,84.171,967.042,85.060,931,47,73,74,72.786,72.578,177.135
59,3292,90.412,33,168,722.180,330.521,722.861,330.570,689,298,65,65,64.965,64.519,107.828
60,2117,95.958,49,162,866.108,125.733,866.579,124.503,839,99,53,53,52.026,51.810,173.775
61,1127,119.870,82,158,822.550,14.614,822.100,14.322,801,0,42,32,42.548,33.726,179.341
