 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,1417,126.940,92,189,381.408,391.301,381.365,391.252,364,364,34,55,54.661,33.007,87.031
2,1352,120.793,88,163,425.385,666.565,425.604,666.621,409,639,33,54,53.653,32.084,95.954
3,5010,119.671,30,192,685.399,825.994,683.308,823.231,640,785,90,81,103.056,61.897,140.881
4,4169,133.964,64,205,812.238,831.159,810.256,830.211,766,801,92,60,93.922,56.517,15.714
5,3573,149.668,81,217,910.729,849.356,911.089,849.699,876,812,69,75,87.064,52.252,129.895
6,6100,158.806,60,229,948.829,736.027,951.240,736.649,900,689,97,93,114.237,67.988,137.158
7,1542,113.227,76,164,895.500,510.019,895.599,510.122,873,484,44,51,57.100,34.384,125.171
8,756,123.440,92,170,771.397,656.021,771.339,655.872,759,636,24,40,40.111,23.998,91.560
9,2454,132.209,46,180,811.442,746.565,810.858,747.084,789,710,44,73,72.267,43.236,84.843
10,2853,135.160,25,217,873.554,734.004,874.201,735.117,834,710,78,48,77.914,46.623,173.138
11,1493,98.346,64,141,796.743,915.968,796.492,916.102,775,891,43,50,56.180,33.837,126.232
12,2638,110.407,59,157,340.221,941.335,339.905,941.797,303,917,74,48,74.805,44.901,16.504
13,3110,153.122,98,209,62.068,844.688,62.202,845.250,37,804,49,81,81.583,48.537,89.313
14,3531,132.882,48,199,56.757,956.514,55.823,955.350,30,913,53,87,86.671,51.872,90.757
15,1082,128.525,84,169,77.446,616.002,77.470,615.626,61,592,32,47,48.011,28.694,109.845
16,3434,139.390,81,198,844.122,619.342,844.232,619.558,801,593,86,52,85.770,50.977,4.212
17,907,101.613,45,168,853.421,284.760,853.829,283.197,840,262,27,45,43.909,26.300,89.854
18,1203,123.408,82,168,985.411,233.998,985.194,233.813,966,211,39,45,50.437,30.368,125.531
19,835,121.940,79,160,396.123,229.935,395.981,229.404,383,209,26,42,42.235,25.173,101.090
20,984,100.455,41,167,467.420,610.632,467.316,609.551,453,587,28,46,45.621,27.462,98.055
