 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,2372,134.701,69,194,346.179,63.150,346.325,63.331,318,34,56,59,67.612,44.669,132.561
2,1309,105.484,50,149,274.128,41.605,274.156,42.243,253,20,42,43,50.399,33.070,47.338
3,411,138.401,98,179,330.293,102.653,330.056,102.729,318,91,24,24,28.217,18.545,137.164
4,971,107.105,60,163,434.419,18.895,434.935,18.861,414,3,41,32,43.364,28.510,153.908
5,765,88.120,28,153,442.113,104.164,442.907,103.422,424,89,36,31,40.107,24.286,145.039
6,532,107.801,72,145,439.812,183.910,439.751,183.608,426,170,27,28,33.326,20.325,46.739
7,946,117.469,73,164,176.716,209.274,176.374,209.281,158,191,37,37,44.601,27.006,135.580
8,596,109.284,51,152,154.312,139.079,154.736,138.810,139,125,30,28,35.431,21.418,40.371
9,724,102.296,67,139,83.829,248.468,83.874,248.339,69,231,30,35,39.014,23.628,123.733
10,444,86.324,51,125,558.347,113.002,558.309,112.653,547,99,22,28,30.588,18.482,59.486
11,371,106.388,73,144,385.858,352.861,385.642,352.877,372,344,27,18,27.641,17.090,164.840
12,227,102.308,69,139,446.346,387.786,446.152,387.748,437,379,18,18,21.800,13.258,135.947
13,1073,77.633,15,129,718.785,53.601,719.766,53.050,700,33,37,41,47.515,28.753,51.006
14,392,87.332,52,119,808.395,8.702,808.230,8.522,794,0,28,19,29.142,17.127,156.177
15,367,97.684,61,135,543.176,57.563,543.004,57.326,533,45,20,25,27.819,16.797,120.197
16,229,92.808,59,123,489.670,238.531,489.460,238.410,481,229,17,19,21.982,13.264,128.057
17,331,74.934,44,106,15.642,295.086,16.071,294.790,3,286,25,19,26.425,15.949,24.538
18,287,85.798,41,114,70.249,366.033,70.759,366.497,61,355,18,22,24.635,14.833,121.901
19,281,90.128,60,127,287.020,317.141,286.771,316.797,276,308,22,18,24.392,14.668,146.151
20,216,81.306,56,140,633.616,401.894,633.331,401.550,625,393,17,18,21.522,12.779,130.393
21,318,117.494,73,156,813.601,686.940,812.963,687.474,802,677,23,20,26.003,15.571,35.398
22,330,100.921,67,152,737.158,764.561,737.350,764.665,726,754,22,21,26.406,15.912,136.558
23,297,93.205,63,125,109.544,431.069,109.298,430.836,100,420,19,22,24.902,15.185,125.116
24,230,89.830,67,110,509.113,166.970,508.865,166.813,501,157,16,20,21.966,13.332,120.374
25,231,97.649,71,127,443.297,267.232,443.141,267.171,434,258,19,19,21.950,13.399,45.248
26,325,98.409,72,121,353.494,239.657,353.503,239.630,345,227,17,25,25.883,15.987,74.626
27,442,52.093,30,93,274.959,137.579,274.896,137.506,251,131,47,14,47.049,11.961,7.249
28,441,61.864,30,137,362.833,169.999,362.728,169.552,339,164,47,12,47.110,11.919,2.552
29,263,58.814,32,112,383.470,189.956,384.273,189.923,365,185,36,10,36.000,9.302,173.659
30,246,57.224,34,123,328.776,228.451,328.078,228.186,311,224,35,9,34.617,9.048,0.095
31,212,60.259,19,149,256.670,226.085,254.866,225.641,240,222,33,8,32.605,8.279,178.139
32,290,54.017,24,139,239.134,286.928,238.806,286.581,220,282,38,10,37.665,9.803,177.004
33,312,56.615,29,137,77.179,296.131,77.127,296.753,72,276,10,40,40.140,9.897,85.625
34,2860,133.183,59,202,110.361,157.186,110.330,157.246,80,127,61,61,60.396,60.294,125.183
35,1705,139.958,65,186,15.873,239.156,16.064,239.308,0,211,36,56,57.624,37.673,90.120
36,2414,140.959,87,197,493.318,55.521,493.343,55.608,463,30,60,52,60.248,51.016,173.399
37,190,66.553,34,119,920.100,254.837,919.951,254.786,915,243,11,24,24.093,10.041,94.948
38,191,58.958,35,131,841.322,402.987,840.940,402.677,829,398,24,10,23.838,10.202,0.262
39,84,38.857,15,64,810.940,267.024,810.485,267.187,802,264,18,6,17.592,6.080,3.377
40,244,50.057,24,92,907.865,8.029,907.761,7.993,900,0,17,19,19.037,16.320,71.354
41,1018,124.566,73,181,709.053,154.925,709.603,155.261,691,137,36,36,36.019,35.985,68.833
42,736,117.870,45,162,952.572,95.249,952.371,96.342,937,80,31,31,30.662,30.562,111.013
43,1711,121.611,39,180,955.717,16.959,954.914,17.201,929,0,53,38,54.786,39.764,179.612
44,662,152.106,119,188,815.699,200.586,815.677,200.548,801,186,29,29,29.088,28.977,121.835
45,761,139.809,104,179,920.776,344.505,920.704,344.610,905,329,31,31,31.138,31.118,88.909
46,695,137.993,100,175,896.061,500.765,896.105,500.696,881,486,30,30,29.774,29.720,71.828
47,715,128.301,55,172,643.384,574.094,643.552,573.333,628,559,30,30,30.221,30.123,132.515
48,943,144.170,105,190,678.273,766.546,678.098,766.296,660,750,37,33,37.588,31.943,151.799
49,908,155.837,117,205,660.494,793.914,660.773,794.141,643,777,35,34,36.954,31.285,139.190
50,512,162.262,125,191,686.834,935.041,686.629,934.928,674,922,25,26,27.650,23.577,50.757
51,429,135.928,68,182,876.691,881.892,877.518,881.719,864,871,25,22,25.363,21.536,159.636
52,202,64.554,36,135,715.243,687.455,715.401,688.041,709,677,13,21,21.208,12.127,94.758
