 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,3835,154.511,96,216,114.792,514.326,114.913,514.362,78,479,73,70,78.964,61.837,140.902
2,1803,131.733,87,188,241.101,434.051,241.152,434.119,214,412,54,43,54.106,42.429,2.011
3,1227,127.052,51,182,324.471,414.015,323.803,414.088,304,393,40,42,44.9,34.794,127.052
4,1596,132.831,56,193,101.825,450.429,101.921,449.899,79,426,45,48,50.996,39.848,126.396
5,1398,124.652,47,178,52.127,433.977,51.605,433.051,33,410,38,48,47.602,37.393,97.061
6,1136,135.533,66,196,59.376,577.307,59.293,578.052,40,558,39,39,43.003,33.635,135.902
7,636,119.689,62,172,101.873,614.176,102.69,614.83,85,601,32,26,32.181,25.163,157.998
8,1945,124.358,20,189,184.087,520.056,184.414,519.102,158,495,52,50,56.412,43.899,41.406
9,1129,137.8,93,188,314.441,616.409,314.2,616.698,296,595,36,42,42.858,33.541,111.306
10,830,112.676,56,159,287.905,678.33,287.021,678.402,269,663,37,30,36.794,28.722,172.529
11,2290,115.687,65,161,51.191,365.736,51.577,365.413,22,339,58,53,61.379,47.504,33.402
12,3044,102.262,49,149,73.763,260.67,73.673,261.32,45,226,57,69,70.592,54.904,68.014
13,1965,113.662,50,173,147.132,210.011,148.078,210.828,119,186,55,47,56.527,44.261,24.154
14,1673,87.143,51,127,117.651,108.578,118.059,109.145,96,82,42,52,52.075,40.905,104.06
15,932,83.033,44,122,151.808,92.25,152.474,91.876,132,76,38,32,38.947,30.468,154.977
16,1882,95.342,42,141,235.702,35.982,234.175,36.38,208,14,55,44,55.111,43.48,12.028
17,1613,115.073,52,169,302.451,107.371,302.89,108.189,277,85,50,44,51.248,40.075,150.183
18,615,79.236,47,113,285.707,81.355,285.545,80.923,269,68,32,26,31.584,24.792,13.312
19,2918,120.639,41,173,177.119,215.696,176.731,214.991,146,184,62,63,69.037,53.816,45.705
20,1692,114.979,58,175,315.379,273.259,315.646,272.723,283,256,64,34,63.829,33.751,175.218
21,667,104.552,72,142,344.992,320.663,344.89,320.582,326,309,37,23,36.938,22.991,175.94
22,1397,103.591,54,149,468.169,207.995,467.717,208.462,441,191,53,34,53.162,33.459,9.867
23,757,113.779,76,165,515.585,202.261,515.529,202.15,501,185,29,35,36.111,26.691,115.943
24,394,107.297,67,142,474.569,406.858,474.438,406.735,462,395,24,23,25.995,19.298,40.235
25,864,88.2,38,134,391.111,502,391.54,501.261,376,482,29,39,38.77,28.374,90
26,829,82.186,38,137,367.217,513.711,365.925,513.311,348,499,38,29,37.946,27.816,8.522
27,620,134.697,92,181,363.39,667.287,363.321,667.155,351,650,24,34,32.81,24.06,86.775
28,1106,149.476,104,199,88.429,694.744,88.4,694.541,70,674,36,41,43.493,32.378,123.806
29,1818,128.87,34,203,216.725,674.781,215.427,674.167,192,649,48,51,55.922,41.393,127.877
30,2102,128.626,63,185,158.113,732.561,157.801,731.766,133,704,50,57,60.019,44.591,123.916
31,1058,136.155,89,187,224.197,801.636,224.606,801.829,202,785,43,33,42.719,31.534,6.145
32,923,134.632,94,174,132.653,827.68,132.588,827.676,112,812,40,31,39.762,29.556,170.022
33,958,107.445,72,151,73.208,826.246,73.405,826.046,52,811,41,30,40.546,30.083,178.544
34,1755,127.264,69,189,53.494,839.051,52.61,839.479,26,817,54,43,53.748,41.574,16.554
35,681,117.376,75,168,213.882,844.365,213.78,843.992,198,829,31,30,33.479,25.899,42.64
36,1528,133.46,71,194,127.813,894.392,127.674,894.781,106,870,43,48,49.93,38.965,59.468
