 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,534,127.283,88,191,17.060,90.453,16.899,90.222,3,76,28,30,35.650,19.072,132.799
2,936,117.632,84,159,33.066,150.143,32.867,150.338,13,132,40,36,47.471,25.105,139.194
3,889,117.610,83,148,65.628,120.192,65.647,120.203,42,106,47,29,49.758,22.748,157.743
4,922,145.556,95,194,23.543,235.078,23.988,234.717,8,212,31,46,50.588,23.206,116.888
5,564,132.725,94,170,25.163,340.544,25.338,340.586,10,325,30,31,39.468,18.195,133.447
6,1234,154.313,100,211,215.046,61.541,214.519,62.298,190,41,50,41,58.667,26.781,36.816
7,537,109.683,59,162,362.528,287.811,362.836,288.476,344,277,37,22,38.509,17.755,21.557
8,770,146.310,93,189,265.862,10.940,266.330,10.574,248,0,51,26,42.082,23.297,21.490
9,453,134.558,85,175,404.787,92.643,404.726,92.465,392,78,25,30,35.589,16.207,127.920
10,468,135.308,101,170,390.590,11.032,390.630,10.923,374,0,29,25,32.575,18.293,137.255
11,587,94.859,47,130,126.234,78.244,127.188,77.836,113,63,27,31,32.934,22.694,57.923
12,979,139.129,44,233,298.019,171.783,298.707,172.780,280,153,36,38,42.630,29.240,130.816
13,614,144.220,106,181,463.678,235.528,463.609,235.476,448,222,31,27,33.821,23.115,35.166
14,232,112.578,82,137,353.871,62.233,353.895,62.281,345,51,18,23,26.446,11.170,125.149
15,525,109.850,53,160,191.142,700.481,190.651,699.972,179,685,24,32,34.425,19.417,120.010
16,337,102.024,61,143,838.355,103.770,838.327,104.302,829,91,18,26,27.802,15.434,115.135
17,385,109.135,63,163,834.178,57.461,834.119,57.066,824,44,20,27,29.538,16.595,118.420
18,290,128.993,96,173,892.834,130.028,892.604,130.095,881,121,23,18,25.556,14.448,30.726
19,408,131.390,82,181,770.843,196.801,770.913,196.644,759,184,23,26,30.691,16.926,128.794
20,394,122.561,78,166,640.939,227.327,641.029,227.692,629,215,24,25,29.860,16.800,132.048
21,352,156.318,101,215,621.750,201.466,621.394,201.726,610,190,23,24,28.720,15.605,134.854
22,505,135.911,65,184,534.306,78.557,534.361,78.393,520,65,28,27,34.063,18.876,42.904
23,326,101.617,40,151,646.095,15.123,646.030,16.247,634,5,24,20,27.192,15.265,36.197
24,351,155.635,97,210,579.694,420.377,580.282,420.418,568,409,23,24,28.720,15.561,135.195
25,353,133.300,90,172,722.729,675.690,722.593,675.840,711,664,24,23,28.709,15.656,44.968
26,302,124.116,90,168,996.712,678.430,996.712,678.431,986,668,22,22,26.086,14.740,135.186
27,255,119.824,85,168,964.994,546.461,964.759,546.278,955,537,21,20,24.027,13.513,137.404
28,262,118.817,85,148,743.649,54.916,743.660,54.837,733,46,21,18,24.304,13.726,143.310
29,309,102.142,74,144,786.976,16.312,786.906,16.308,774,8,25,17,26.422,14.890,20.862
30,371,138.296,94,191,504.403,320.478,504.416,320.460,492,309,24,23,28.912,16.338,41.310
31,230,121.191,87,153,345.670,888.748,345.488,888.525,336,880,19,18,22.948,12.761,138.040
32,287,122.662,86,173,504.667,921.995,504.466,921.791,494,912,22,21,25.332,14.425,137.379
33,318,108.374,82,140,340.119,641.569,339.995,641.556,330,630,21,24,26.686,15.172,126.127
34,276,119.467,95,169,359.319,230.960,359.174,230.874,350,220,18,22,24.993,14.061,123.541
35,265,118.985,91,165,326.168,754.821,326.139,754.500,317,744,18,21,24.326,13.870,54.568
36,648,114.278,79,164,94.313,36.042,94.338,35.920,78,21,32,30,38.441,21.463,41.144
37,297,120.229,85,164,277.685,295.204,277.539,295.234,268,284,19,23,25.840,14.634,125.531
38,215,111.916,75,144,593.556,137.407,593.414,137.214,584,129,19,17,22.363,12.241,140.142
39,407,133.199,95,169,472.316,135.213,472.421,135.091,461,122,23,27,30.262,17.124,124.432
40,286,157.059,106,201,344.245,350.378,344.256,350.275,334,340,21,22,25.338,14.372,132.410
41,277,139.906,78,186,413.327,441.208,413.913,440.727,402,432,22,18,25.011,14.101,33.761
42,275,146.080,98,184,466.707,416.027,467.189,416.025,454,409,25,14,24.913,14.054,3.065
43,451,133.095,77,204,507.846,407.582,508.091,407.830,492,398,31,19,31.966,17.964,14.791
44,2541,133.795,66,204,309.565,102.482,308.652,101.145,281,74,57,58,56.880,56.879,105.900
45,1002,147.880,21,209,341.910,34.767,340.167,35.158,324,17,36,36,35.780,35.656,26.660
46,1906,170.564,119,235,443.621,304.703,443.797,304.642,419,280,49,49,49.395,49.131,123.264
47,751,177.834,141,221,396.801,378.619,396.817,378.668,381,363,31,31,30.993,30.853,45.735
48,1530,133.473,46,199,165.059,258,164.762,255.735,143,236,44,44,44.137,44.136,90.000
49,698,170.126,133,209,58.125,389.907,58.082,389.653,43,375,30,30,29.843,29.780,137.974
50,2067,172.192,121,233,341.645,703.540,341.947,703.332,316,678,51,51,51.391,51.211,35.641
51,828,143.098,99,200,222.182,669.697,221.893,669.216,204,655,36,30,36.153,29.160,3.030
52,548,182.035,141,215,276.872,601.984,276.735,601.945,263,589,27,26,29.138,23.946,140.624
53,1370,159.288,121,219,18.461,622.346,18.589,622.439,0,602,40,41,44.071,39.580,48.274
54,840,162.571,104,218,152.400,822.876,152.166,822.202,136,806,32,34,36.219,29.530,126.935
55,816,171.624,127,217,370.799,877.874,371.100,877.897,354,862,33,32,35.702,29.101,141.389
56,631,175.710,141,212,486.549,982.208,486.455,982.142,471,969,31,27,31.383,25.600,159.073
57,465,194.669,159,225,264.532,870.038,264.484,870.087,252,858,25,24,26.954,21.965,139.323
58,449,186.272,161,223,922.159,169.950,922.235,169.991,910,158,24,24,23.955,23.865,124.190
59,584,185.699,158,221,966.807,253.699,966.758,253.707,953,240,27,27,27.297,27.240,47.230
60,588,193.427,158,227,964.769,290.685,964.728,290.681,951,277,27,27,27.436,27.288,118.397
61,538,191.851,156,222,749.316,281.080,749.396,281.042,736,268,26,26,26.194,26.151,97.111
62,661,176.557,134,215,660.709,94.480,660.699,94.438,646,80,29,29,29.014,29.007,58.703
63,516,181.628,145,221,748.952,118.855,748.858,119.069,736,106,26,26,25.636,25.628,18.435
64,1038,167.233,79,228,563.997,194.044,564.431,193.745,544,177,40,35,41.070,32.180,153.893
65,651,146.527,23,213,812.376,362.855,810.549,362.747,796,350,32,26,32.522,25.486,169.906
66,603,179.745,145,218,712.102,827.075,712.099,827.056,697,814,30,26,31.459,24.406,150.332
