 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,975,131.389,80,181,27.033,736.450,27.607,736.879,6,720,43,34,45.693,27.168,149.792
2,683,123.903,91,163,111.354,670.178,111.498,670.439,94,656,34,28,38.151,22.794,146.894
3,741,106.472,49,144,159.065,654.835,159.320,654.307,143,638,32,34,39.736,23.743,49.322
4,768,123.430,55,167,211.557,631.987,212.342,632.612,194,616,35,32,40.608,24.080,140.385
5,905,123.381,84,160,274.554,642.298,274.423,642.455,259,622,31,41,44.005,26.185,117.467
6,1478,129.826,82,177,319.133,561.965,319.357,561.910,298,537,42,50,56.089,33.551,55.312
7,536,110.257,79,150,49.299,884.554,49.268,884.482,34,872,30,25,33.611,20.305,145.947
8,394,119.322,92,146,26.236,832.594,26.277,832.792,13,822,26,21,28.788,17.426,147.360
9,308,117.909,62,158,83.127,989.208,83.464,988.973,73,978,20,22,25.462,15.402,51.281
10,1038,163.908,86,214,249.024,545.434,248.463,545.185,227,529,44,33,47.064,28.082,26.977
11,681,108.730,58,147,265.986,573.314,266.876,573.443,248,560,36,27,38.064,22.779,27.054
12,1363,138.209,56,187,317.398,486.020,318.258,487.275,295,464,46,45,53.919,32.186,136.326
13,437,92.284,56,139,293.827,465.269,293.283,464.675,281,453,25,25,30.389,18.309,136.195
14,995,130.049,83,173,381.748,503.369,381.430,503.932,361,484,42,39,50.729,24.973,42.011
15,365,131.721,101,160,147.311,773.574,147.266,773.629,136,762,23,23,27.017,17.201,45.873
16,589,110.747,81,147,585.670,423.271,585.672,423.394,570,410,31,27,34.558,21.701,143.675
17,785,124.605,88,162,605.213,357.561,604.988,357.537,586,343,38,30,41.838,23.890,150.531
18,413,89.245,59,123,682.309,234.381,682.405,234.776,670,222,24,25,30.297,17.357,132.946
19,1347,101.403,69,138,964.009,36.861,964.130,37.222,941,15,46,44,54.814,31.289,42.556
20,619,106.976,81,126,778.334,243.576,778.379,243.409,764,227,29,34,39.123,20.145,127.359
21,772,124.565,95,155,598.400,302.089,598.492,302.356,586,281,25,43,43.705,22.490,105.401
22,248,114.468,68,143,471.177,510.758,471.118,511.082,461,501,20,19,24.587,12.843,43.384
23,377,95.944,45,129,378.001,709.826,378.452,710.450,368,696,20,28,30.476,15.750,117.595
24,337,108.445,80,155,267.251,715.539,267.247,715.717,257,703,20,25,28.715,14.943,123.331
25,252,115.837,93,141,158.135,551.405,158.083,551.340,146,544,25,15,25.029,12.819,19.814
26,441,108.302,62,140,847.938,132.579,847.817,132.691,831,119,34,28,40.362,13.912,38.023
27,644,119.815,87,155,867.345,202.548,867.127,202.667,850,186,35,33,44.038,18.619,136.298
28,465,60.015,35,109,969.302,133.539,970.041,133.239,946,127,46,13,45.922,12.893,3.379
29,175,62.097,35,110,950.129,222.946,949.835,222.770,936,219,28,8,27.829,8.007,179.825
30,213,60.638,44,101,931.791,283.322,932.187,283.236,916,279,31,9,30.911,8.774,178.355
31,297,55.189,33,97,770.207,290.641,770.157,290.445,765,272,10,37,37.349,10.125,87.116
32,236,106.648,85,158,622.229,217.123,622.090,217.043,604,213,36,9,36.194,8.302,0.174
33,224,68.424,37,100,355.808,617.143,356.172,616.955,338,613,35,9,35.130,8.119,3.232
34,176,80.932,56,145,287.966,986,287.729,986.375,283,975,10,22,22.222,10.084,90.000
35,273,63.601,43,92,289.353,809.489,289.411,809.524,273,804,32,11,31.928,10.887,176.486
36,208,65,42,114,321.688,706.923,321.525,707.098,317,693,9,28,28.449,9.309,91.776
37,89,72.528,49,103,648.230,630.208,648.609,629.967,639,627,18,7,17.938,6.317,3.378
38,78,62.256,47,85,294.128,892.449,294.115,892.537,287,889,14,8,13.840,7.176,176.716
39,79,65.734,47,93,189.209,784.538,189.039,784.355,182,781,15,8,14.042,7.163,174.397
40,79,59.481,35,92,255.158,764.525,255.411,764.710,248,761,14,7,14.159,7.104,0.864
41,64,62.172,40,88,466.453,367.141,466.523,367.043,460,364,13,7,13.169,6.188,1.679
42,2913,133.627,70,196,801.659,151.451,801.858,151.750,771,121,61,62,60.907,60.895,142.729
43,4359,133.901,59,196,690.743,233.200,691.527,232.724,652,197,77,73,79.082,70.181,28.683
44,1683,136.888,79,183,790.535,455.974,790.144,456.695,766,434,49,44,49.166,43.584,168.386
45,1742,127.966,48,181,531.684,499.743,531.502,499.194,508,476,47,47,50.088,44.282,135.747
46,1066,134.571,85,185,561.518,495.408,562.304,494.996,544,476,35,39,39.251,34.579,78.114
47,1561,137.932,82,192,584.144,539.560,584.236,540.167,561,518,46,43,47.312,42.009,153.613
48,1795,142.266,96,194,683.341,526.627,683.228,526.463,658,504,51,45,50.975,44.835,163.078
49,1123,140.369,58,190,706.691,619.397,707.359,619.158,688,600,37,39,40.183,35.583,124.078
50,849,145.196,110,186,665.295,737.740,665.278,737.936,648,722,34,32,35.131,30.770,24.497
