 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,22681,113.666,7,210,445.042,822.011,449.248,820.498,360,733,170,177,194.247,148.668,49.36
2,3636,85.209,33,157,544.159,720.977,543.457,720.633,509,686,70,69,77.799,59.506,136.192
3,3670,95.024,5,178,258.131,919.976,259.327,918.832,217,890,82,59,83.49,55.969,16.394
4,3189,108.212,31,176,469.084,536.004,469.717,535.29,436,502,66,67,77.755,52.22,133.844
5,2537,76.801,7,145,695.099,778.986,696.611,779.129,667,747,55,64,69.208,46.674,123.118
6,2171,67.518,24,111,389.764,998.694,389.283,999.108,363,970,54,54,62.764,44.041,131.73
7,2780,96.313,12,171,704.066,142.923,706.839,143.739,672,113,64,60,72.542,48.794,140.208
8,3223,80.264,0,150,834.789,704.862,834.446,701.834,798,676,73,58,73.842,55.573,17.431
9,1095,69.224,23,120,813.232,535.958,812.862,535.809,789,519,48,34,51.151,27.257,25.891
10,7794,113.174,30,204,575.906,232.444,578.001,233.039,518,180,115,104,135.568,73.201,140.27
11,21761,98.627,10,196,843.013,893.002,844.374,892.307,752,796,181,194,237.571,116.626,131.647
12,1809,83.295,34,124,99.089,633.034,98.959,632.554,75,608,48,49,48.429,47.561,108.496
13,737,103.503,65,140,785.723,150.997,785.851,150.761,770,135,31,31,30.995,30.275,145.217
14,2424,69.634,16,124,682.606,295.498,681.31,295.599,654,267,56,56,55.841,55.27,122.339
15,7491,119.358,14,198,235.353,992.856,236.615,996.468,171,951,128,73,127.532,74.788,179.714
16,937,65.742,19,120,901.627,15.077,901.016,14.13,883,0,36,32,35.993,33.146,169.888
17,468,29.28,0,99,164.013,222.538,165.082,220.763,151,210,25,25,24.621,24.202,91.795
18,448,55.946,27,101,41.705,224,41.703,225.148,29,211,24,25,24.303,23.471,103.893
19,448,55.946,27,101,41.705,224,41.703,225.148,29,211,24,25,24.303,23.471,103.893
20,586,74.676,31,158,60.567,360.744,60.303,358.982,46,347,28,27,27.535,27.097,159.845
21,234,75.893,45,127,245.466,256.513,245.486,257.104,236,247,18,18,17.525,17.001,84.816
22,649,64.814,3,144,408.878,135.733,409.8,137.68,394,121,29,29,29.186,28.313,48.623
23,383,38.086,0,109,582.228,76.986,583.445,77.42,569,67,25,20,24.472,19.927,3.301
24,1044,27.371,0,115,36.555,849.34,39.797,853.057,18,830,36,38,40.34,32.951,124.322
25,890,52.798,12,122,637.187,914.652,637.575,914.062,618,898,37,33,37.605,30.134,28.436
26,509,32.246,5,84,529.549,964.918,528.681,966.922,516,952,27,26,28.151,23.021,140.199
27,329,33.222,4,86,576.53,986.974,577.604,986.997,565,977,22,20,22.709,18.446,143.152
28,696,47.941,0,137,924.986,764.953,923.666,764.677,908,751,33,28,33.013,26.843,156.336
29,813,61.401,23,112,871.564,770.981,871.825,771.174,855,754,32,34,35.859,28.867,125.221
30,1302,44.892,0,114,888.82,687.01,891.491,686.337,866,668,45,37,45.472,36.456,175.406
31,1378,48.542,0,102,936.369,433.287,935.984,430.845,914,412,44,42,46.638,37.62,137.214
32,656,78.776,40,155,773.238,457.724,771.661,458.866,758,443,30,29,32.46,25.731,41.679
33,705,65.194,27,119,927.962,555.945,927.165,556.352,911,541,33,29,33.083,27.133,25.175
34,533,61.043,29,118,538.275,480.314,538.478,480.658,523,468,29,24,28.876,23.502,21.328
35,387,56.393,33,108,570.696,334.014,571.106,334.192,563,316,15,36,36.136,13.636,88.085
36,181,81.398,49,127,55.202,53.008,55.431,52.751,47,44,15,17,17.237,13.37,114.722
37,240,63.233,33,121,136.304,440.058,136.309,439.718,128,430,16,20,20.069,15.226,65.012
38,915,79.283,49,126,52.033,597.004,52.505,597.007,34,579,35,35,34.174,34.09,161.25
39,647,83.896,50,132,290.495,716.667,290.201,716.028,275,700,30,33,38.407,21.449,127.358
40,260,77.288,43,132,160.681,893.588,160.276,893.855,150,884,21,19,24.309,13.618,137.508
41,237,61.363,30,104,403.804,558.859,404.118,558.868,395,549,17,19,19.608,15.39,51.019
42,395,55.294,7,131,587.753,483.222,588.21,484.516,576,471,22,24,25.563,19.674,61.746
43,393,47.924,0,156,563.149,523.599,562.792,526.933,552,511,21,25,25.425,19.681,71.19
44,972,38.426,0,106,782.383,280.773,783.112,281.961,762,263,40,35,44.526,27.795,145.368
45,252,90.829,50,144,437.413,686.095,437.53,685.609,427,677,20,18,22.67,14.154,140.255
46,308,74.445,42,112,670.331,626.646,669.841,626.428,654,619,31,15,30.706,12.771,169.12
47,273,85.524,50,144,885.756,409.555,885.224,409.822,875,397,21,25,29.286,11.869,51.89
48,5266,60.981,0,138,881.461,238.357,878.702,241.103,838,197,86,82,95.044,70.545,140.519
49,2666,70.05,16,135,356.681,398.474,353.897,400.346,298,359,116,78,137.126,24.754,33.077
50,2528,70.438,30,191,364.647,345.993,360.919,345.616,262,334,205,23,205.869,15.635,175.591
51,2357,58.111,0,110,795.113,225.048,799.798,224.197,767,197,55,56,55.744,53.836,59.444
52,1117,70.327,25,126,890.166,317.494,889.16,317.722,870,298,39,38,38.249,37.183,4.196
53,1286,46.417,0,100,1006.909,377.583,1006.392,371.799,987,356,37,43,42.881,38.184,84.141
