 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,1859,86.317,48,131,399.988,193.191,400.653,194.756,370,172,59,42,60.329,39.234,160.682
2,1699,59.149,22,91,573.411,119.561,572.811,120.713,550,94,47,51,57.895,37.365,51.538
3,1764,104.93,58,150,822.913,532.002,823.466,531.531,793,512,59,39,58.817,38.186,173.393
4,3201,67.441,21,116,966.719,413.591,966.889,416.008,940,374,52,79,79.271,51.414,87.893
5,1895,117.58,65,161,435.604,767.276,435.651,767.918,413,738,45,58,61.106,39.485,115.783
6,2309,124.805,34,182,457.561,679.015,458.413,680.786,423,657,68,44,67.415,43.609,178.205
7,2807,100.898,53,141,154.059,207.602,153.617,208.108,129,168,50,79,81.014,44.116,109.473
8,3336,163.043,74,223,964.308,909.002,964.2,909.595,923,880,82,57,85.936,49.427,22.077
9,1838,58.878,25,89,859.273,81.496,858.736,82.127,827,62,64,38,64.041,36.542,170.788
10,486,122.531,99,161,480.101,920.405,480.314,920.42,465,909,30,22,29.727,20.816,8.936
11,880,80.875,45,144,128.162,802.163,128.472,801.615,104,778,48,48,64.632,17.336,45.002
12,337,74.11,50,179,158.726,685.924,159.172,686.462,142,672,32,28,40.446,10.609,140.377
13,305,75.413,40,168,55.28,844.592,55.645,843.598,43,833,24,22,29.299,13.254,40.405
14,350,81.24,56,145,292.697,616.331,292.851,616.376,280,604,24,25,31.104,14.327,132.016
15,1786,55.315,13,102,287.695,223.479,286.921,224.862,256,193,63,61,82.103,27.697,44.177
16,1176,77.736,44,117,893.039,939.383,891.843,938.281,855,903,74,72,100.875,14.843,135.845
17,263,73.643,47,119,739.956,752.272,739.665,752.9,729,742,21,20,25.137,13.322,44.088
18,2996,147.614,56,217,241.153,937.257,239.996,939.271,210,904,61,66,68.126,55.994,56.061
19,1583,92.117,34,125,564.464,614.331,564.047,613.843,541,591,46,46,45.356,44.439,129.324
20,1857,119.618,76,163,838.354,817.295,838.235,817.73,812,794,52,46,53.954,43.822,25.746
21,2981,89.11,23,138,361.293,302.14,360.636,300.894,331,269,60,66,68.284,55.584,124.357
22,491,120.802,89,166,224.158,861.235,224.255,861.463,211,848,25,26,25.822,24.21,101.645
23,3043,118.238,31,178,139.67,437.222,140.598,437.36,108,405,63,63,63.436,61.077,131.898
24,768,110.307,65,153,991.197,824.527,991.423,825.542,975,808,32,32,31.881,30.671,126.122
25,728,83.111,38,114,870.183,239.526,869.731,240.169,855,224,30,31,31.148,29.759,101.824
26,330,88.355,60,130,461.252,873.024,461.121,873.445,450,860,22,26,30.153,13.935,129.153
27,1961,103.605,25,161,210.547,280.123,210.891,281.769,185,255,50,50,50.142,49.795,94.833
28,457,89.685,55,141,257.774,376.767,257.163,376.339,245,364,25,25,24.312,23.934,130.229
29,586,39.049,1,98,258.469,424.039,260.042,426.285,244,410,28,28,27.378,27.252,172.492
30,208,88.014,70,124,443.24,547.577,443.299,547.58,434,539,17,17,16.302,16.245,100.015
