 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,6895,90.449,7,159,158.052,431.005,155.369,433.891,113,376,89,110,120.238,73.013,58.091
2,2891,92.004,53,148,91.093,102.016,91.332,101.604,58,70,66,63,77.751,47.343,41.265
3,1743,66.588,22,114,575.48,755.267,574.337,755.874,547,733,56,45,60.488,36.689,147.792
4,1080,53.694,29,80,891.864,979.293,891.929,979.279,874,957,35,44,47.676,28.842,119.867
5,2258,81.187,24,140,713.729,982.358,712.541,983.756,688,951,51,63,68.979,41.679,121.378
6,1271,90.516,34,128,276.317,117.678,275.883,117.604,256,94,40,47,51.916,31.171,55.372
7,4254,58.278,6,105,506.943,996.171,505.103,997.333,458,962,92,62,95.651,56.627,23.123
8,4298,104.203,41,162,861.733,854.385,860.852,854.139,821,819,81,70,85.392,64.086,27.972
9,2611,61.029,12,111,563.663,388.953,562.822,389.437,536,357,55,63,66.493,49.996,120.636
10,4228,87.081,4,146,192.516,818.292,191.547,817.647,155,781,74,74,73.92,72.825,41.39
11,741,37.924,0,129,303.308,618.995,299.62,618.386,282,607,41,24,40.093,23.532,171.013
12,1398,39.117,0,104,378.209,340.966,379.955,340.89,338,328,79,25,78.651,22.631,172.494
13,1474,54.843,22,101,517.016,931.238,514.477,930.838,470,920,94,22,93.804,20.007,174.158
14,1174,64.881,31,102,527.125,865.338,526.073,865.82,507,846,39,39,38.921,38.405,102.185
15,1131,86.033,38,128,277.154,335.87,276.545,336.612,258,316,38,39,38.103,37.793,50.721
16,721,88.079,51,116,285.744,425.981,285.547,426.374,270,410,31,31,30.541,30.058,42.894
17,1353,56.415,26,86,241.423,1005.127,241.756,1005.107,220,984,42,40,42.567,40.47,179.259
18,832,70.889,37,102,146.514,215.518,147.22,215.148,125,201,42,29,43.35,24.437,24.389
19,664,68.114,31,133,170.539,291.285,170.556,292.235,155,276,30,30,29.508,28.651,116.362
20,601,69.148,34,120,161.778,100.364,162.434,99.742,147,86,29,28,28.022,27.307,32.913
21,1725,74.052,31,148,358.324,200.625,358.415,201.171,335,176,46,48,47.476,46.262,98.19
22,478,68.839,45,114,426.521,150.305,426.572,150.253,414,138,25,25,25.017,24.327,124.81
23,246,73.732,46,114,739.5,50.325,739.993,50.573,730,41,18,18,18.002,17.399,90
24,126,100.849,61,141,728.873,133.683,728.718,133.684,722,127,13,13,13.043,12.3,101.596
25,483,59.52,27,137,917.494,222.955,918.715,223.998,905,207,24,31,33.371,18.428,119.437
26,207,63.039,20,138,705.152,308.727,704.249,308.772,694,301,21,15,21.953,12.006,26.963
27,355,48.054,11,106,641.537,595.3,640.999,594.964,630,584,22,22,21.275,21.245,174.688
28,232,65.401,26,120,597.815,524.651,597.465,524.826,589,516,17,17,17.223,17.151,27.962
29,729,52.3,10,114,705.704,668.275,704.967,668.082,690,653,31,31,30.641,30.292,171.328
30,360,69.403,40,115,838.167,686.542,838.067,686.504,828,673,19,26,25.439,18.019,80.444
