 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,22140,149.480,53,218,95.911,373.008,96.555,371.056,0,302,196,141,199.565,141.255,179.427
2,18049,128.644,37,202,314.035,465.018,313.919,464.884,249,375,130,180,181.542,126.586,78.372
3,4699,114.769,56,170,208.376,27.397,208.357,27.517,159,0,97,59,98.191,60.932,176.118
4,1048,79.853,44,114,103.110,125.011,102.975,124.914,85,104,35,41,43.649,30.570,120.642
5,2915,114.703,72,161,838.139,179.989,838.300,180.028,812,143,52,73,72.508,51.187,80.350
6,3471,114.572,53,165,608.096,591.020,608.044,591.323,579,551,57,79,79.702,55.449,78.336
7,1369,95.774,59,128,459.076,647.013,458.948,647.129,441,622,35,50,50.064,34.817,88.018
8,3609,119.059,68,183,316.167,735.013,315.449,735.408,275,706,81,58,81.046,56.698,169.785
9,1892,70.403,39,129,469.060,192.990,468.689,193.533,448,163,42,59,58.782,40.981,100.163
10,1356,80.552,47,109,434.087,149.018,433.775,149.622,416,124,35,50,50.151,34.427,90.008
11,1424,80.163,13,137,613.107,991.000,614.121,993.843,591,968,44,45,50.968,35.573,132.479
12,1892,98.810,26,151,915.080,961.018,916.535,960.210,885,940,59,42,58.781,40.982,10.165
13,851,83.800,55,112,48.130,264.996,48.313,265.004,32,246,32,37,39.337,27.545,60.064
14,1515,146.571,103,189,710.076,453.054,709.874,452.657,690,427,39,52,52.481,36.755,107.903
15,1272,80.540,42,140,572.186,324.031,571.823,323.411,547,307,49,34,47.830,33.861,4.717
16,1530,51.448,0,126,94.178,552.997,95.445,555.129,66,531,55,44,61.760,31.542,33.622
17,525,46.989,17,101,453.224,574.052,454.578,574.539,437,561,32,26,36.000,18.568,32.811
18,827,71.996,13,188,114.189,248.031,115.246,248.241,94,231,39,34,45.528,23.128,38.174
19,582,42.400,15,113,21.211,219.936,21.353,221.019,6,204,30,31,38.145,19.427,133.325
20,1748,92.664,38,167,224.039,547.947,223.174,548.032,197,511,53,74,86.276,25.797,123.663
21,784,101.231,57,165,22.184,79.992,23.158,79.757,6,63,31,33,32.974,30.273,76.266
22,764,48.199,14,124,213.233,227.992,212.451,226.010,197,212,32,32,32.637,29.805,128.771
23,562,106.390,52,210,326.254,156.000,327.317,154.138,312,143,28,26,27.835,25.707,0.000
24,482,92.384,48,152,15.243,166.000,15.133,166.279,2,154,26,24,29.304,20.943,180.000
25,1047,103.533,39,179,360.111,241.020,360.528,240.857,342,221,35,39,38.322,34.786,84.843
26,496,91.438,47,163,532.228,250.994,531.931,251.784,519,237,25,27,26.300,24.012,79.266
27,770,88.970,51,153,611.240,278.005,610.387,277.557,595,262,32,32,31.319,31.304,88.761
28,907,63.891,26,123,746.235,215.010,745.722,216.285,729,198,34,34,34.024,33.941,118.939
29,444,100.351,49,191,770.212,175.000,770.294,176.440,758,163,24,24,23.784,23.769,90.000
30,624,105.822,73,164,768.244,284.000,768.925,283.566,754,270,28,28,28.195,28.178,90.000
31,908,93.585,61,156,742.200,375.009,742.705,374.541,725,358,34,34,34.006,33.997,87.483
32,1048576,151.487,0,255,512.000,512.000,517.372,505.738,0,0,1024,1024,1155.460,1155.460,0.000
33,1009,102.496,57,169,630.680,411.017,630.436,410.645,612,393,36,36,36.137,35.551,99.819
34,828,101.643,49,165,572.192,419.527,571.433,419.815,555,403,33,33,32.611,32.328,115.159
35,937,108.854,53,187,556.647,494.491,557.684,494.692,539,477,35,35,34.543,34.538,93.318
36,1185,74.920,12,184,632.654,493.029,631.007,489.951,613,473,39,39,39.138,38.550,2.666
37,584,74.372,39,118,729.187,529.995,729.373,530.166,715,516,28,28,27.274,27.263,91.577
38,368,105.481,62,176,900.236,477.019,900.699,476.951,889,466,22,22,21.656,21.636,85.400
39,586,105.724,60,160,889.718,397.993,889.677,398.657,875,384,28,28,27.477,27.154,90.255
40,417,105.038,53,184,924.721,283.500,924.551,283.173,912,271,24,24,23.051,23.034,90.000
41,186,91.710,72,115,503.758,292.000,503.840,291.848,495,284,16,16,15.572,15.208,90.000
