 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,13945,120.74,33,198,484.121,442.985,482.909,442.003,400,389,168,107,167.967,105.707,0.514
2,2056,110.649,64,150,476.167,189.985,476.453,190.451,443,169,65,42,64.469,40.605,172.745
3,7156,107.419,30,172,612.098,179.006,613.248,179.878,551,140,121,77,120.505,75.609,4.45
4,2032,88.967,51,129,75.08,56.039,75.347,57.438,54,24,41,64,64.003,40.424,91.325
5,1569,81.161,35,119,234.147,357.972,233.389,358.823,205,340,57,36,56.273,35.5,175.214
6,2888,109.867,56,153,102.218,632.003,102.585,631.482,63,607,77,49,76.493,48.071,174.179
7,7367,110.075,37,170,473.14,659.031,475.494,659.651,412,620,122,77,122.236,76.737,0.948
8,3853,132.314,79,201,756.177,881.998,755.898,883.341,711,853,89,57,88.108,55.68,174.787
9,22760,117.618,51,192,495.029,850.965,495.359,853.551,427,744,136,214,214.225,135.274,93.779
10,6547,113.267,45,171,877.073,933.972,877.185,933.801,839,877,76,114,115.074,72.439,102.938
11,1500,87.212,46,119,732.155,294.992,733.046,295.324,705,276,54,38,54.996,34.727,161.236
12,2569,96.353,35,163,605.196,117,605.197,116.557,550,101,110,31,109.983,29.74,3.302
13,29150,168.42,38,255,916.011,604.995,915.603,606.435,826,500,180,209,210.476,176.338,106.214
14,1775,89.97,60,137,794.082,59.022,794.575,58.724,768,37,52,44,51.904,43.542,178.98
15,2312,93.169,51,135,423.046,537.014,423.134,535.902,395,509,55,55,59.143,49.773,45.001
16,1127,88.996,57,121,610.124,793.063,609.954,793.291,592,770,35,45,46.445,30.895,64.5
17,1489,98.578,56,137,499.092,737.971,499.705,737.223,478,713,42,49,53.155,35.666,55.534
18,8369,92.917,13,183,988.511,223.541,993.151,226.54,945,159,79,133,135.829,78.45,101.805
19,4247,96.344,36,163,445.052,293.02,443.399,289.407,420,235,49,115,115.078,46.99,96.626
20,615,89.961,59,118,232.264,731.994,231.939,732.191,210,723,44,18,43.915,17.831,5.581
21,1844,114.423,78,162,342.144,331.983,342.066,332.426,317,307,49,49,48.456,48.453,96.672
22,1008,98.668,40,140,796.237,715.995,796.049,715.098,778,698,36,36,35.831,35.819,91.198
23,1248,130.316,81,186,734.171,341,734.544,341.884,714,321,40,40,39.865,39.859,90
24,283,33.364,10,104,261.143,491.825,263.009,493.478,247,479,27,26,34.558,10.427,137.263
25,602,57.55,17,160,227.133,124.085,225.449,126.037,210,108,33,32,40.859,18.759,42.702
26,897,81.592,44,137,663.118,779.977,663.642,778.893,645,758,36,43,50.053,22.818,52.884
27,708,114.665,43,170,350.23,147.016,351.045,146.482,335,132,30,30,30.031,30.017,86.139
28,392,104.885,73,150,423.156,201.987,423.56,201.526,411,190,23,23,22.345,22.336,94.686
29,306,72.484,49,99,520.212,131,520.171,131.187,510,121,20,20,19.748,19.729,90
30,956,94.069,32,174,850.2,148.999,852.376,148.593,832,131,35,35,34.893,34.884,90.3
31,2528,111.106,42,191,811.093,165.001,809.094,164.477,782,136,57,57,56.735,56.733,89.269
32,316,76.554,45,123,724.177,232,724.266,231.8,714,222,20,20,20.065,20.052,90
33,364,93.275,48,149,892.239,253.981,891.862,253.383,881,243,22,22,21.539,21.517,94.6
34,460,124.943,80,181,796.211,419.998,796.639,419.985,783,407,25,25,24.208,24.194,90.591
35,162,136.117,100,196,734.062,463.994,733.768,464.265,726,456,15,15,14.363,14.361,95.711
36,212,119.307,90,162,706.104,446,706.189,445.819,697,437,17,17,16.432,16.427,90
37,622,152.151,94,216,761.215,498.018,761.965,497.954,746,483,29,29,28.148,28.135,85.307
38,622,135.215,75,184,839.215,497.018,840.176,497.065,825,483,28,28,28.148,28.135,85.307
39,230,76.37,39,138,896.148,471.03,895.4,470.373,887,462,18,18,17.118,17.107,78.366
40,784,86.342,54,156,603.217,675.028,603.18,674.04,587,659,32,32,31.601,31.589,82.626
41,364,55.162,27,91,392.239,910.019,392.434,910.163,381,899,22,22,21.539,21.517,85.4
42,1424,86.414,45,141,313.126,991.002,313.446,990.729,291,969,43,43,42.582,42.579,89.04
43,554,69.995,37,113,289.229,773,288.629,773.304,275,759,27,27,26.567,26.551,90
44,152,66.414,43,96,260.118,707,259.994,707.195,253,700,14,14,13.916,13.908,90
