 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,1960,136.435,84,193,694.432,249.533,694.367,249.831,672,221,44,57,56.97,43.805,91.667
2,1663,134.749,87,189,744.798,307.22,744.983,307.1,722,282,45,50,52.656,40.212,123.783
3,1244,124.765,76,173,723.719,152.875,723.841,153.234,693,139,61,27,60.019,26.39,178.297
4,745,93.036,50,120,818.021,220.021,818.155,220.015,804,201,27,38,37.842,25.066,106.244
5,936,111.854,61,163,889.507,193.949,889.813,193.624,867,179,44,29,42.623,27.96,6.529
6,375,94.019,68,119,878.959,236.025,878.983,236.115,865,226,27,20,26.696,17.885,22.612
7,856,106.775,63,151,878.856,134.813,878.704,134.978,859,119,38,31,39.972,27.266,28.163
8,554,93.764,55,121,835.623,145.648,835.524,145.868,819,134,33,23,32.212,21.898,176.127
9,543,95.024,64,129,840.375,107.907,840.435,108.053,824,96,32,23,31.984,21.616,15.305
10,333,98.183,56,129,907.806,132.23,908.09,132.335,899,119,17,26,25.05,16.926,93.828
11,564,87.482,54,111,657.853,213.083,657.937,213.089,648,193,19,40,39.637,18.117,90.915
12,794,92.379,49,139,582.268,237.495,580.713,238.352,563,223,38,28,38.452,26.291,14.22
13,1398,115.454,49,174,722.446,375.672,721.378,375.53,697,357,50,37,50.859,34.998,21.104
14,451,91.404,62,119,803.347,308.768,803.365,308.831,786,299,34,19,33.87,16.954,168.377
15,454,110.194,83,137,839.751,288.93,839.674,288.838,827,276,25,25,27.635,20.917,137.257
16,417,98.626,68,126,517.397,237.371,517.504,237.258,505,225,24,24,27.703,19.166,138.258
17,492,119.335,76,161,622.758,358.224,622.488,358.386,610,344,25,28,28.89,21.684,124.757
18,1330,138.054,87,184,443.926,424.739,443.93,424.897,423,402,41,45,47.978,35.296,126.929
19,914,125.649,80,173,475.655,326.212,475.508,326.217,459,307,33,38,39.573,29.407,122.753
20,1404,151.144,85,192,353.177,220.165,353.181,220.153,328,195,50,50,63.266,28.256,135.278
21,642,117.417,78,149,474.516,272.234,474.685,272.173,459,256,30,32,35.432,23.07,48.307
22,1463,117.161,46,160,573.14,353.711,572.998,353.716,553,328,39,51,53.409,34.877,115.04
23,507,114.477,75,149,595.18,426.376,595.191,426.431,580,413,29,26,31.782,20.311,37.756
24,1171,130.514,83,174,548.774,416.175,548.831,416.028,531,394,35,44,43.201,34.512,106.248
25,462,116.801,59,154,503.68,437.017,503.421,436.518,492,423,22,28,27.342,21.514,96.911
26,689,123.662,77,174,496.009,372.189,496.352,372.199,480,357,31,30,33.168,26.449,135.356
27,1216,120.134,67,168,465.614,374.526,464.94,375.082,447,352,36,45,44.225,35.009,93.761
28,1115,120.872,34,176,361.449,402.368,361.347,401.528,340,384,42,36,42.388,33.492,24.792
29,1066,114.744,83,155,296.957,433.047,297.001,433.323,277,415,39,36,41.38,32.8,149.416
30,513,120.07,63,157,434.675,299.635,435.205,299.881,420,286,28,27,33.559,19.463,134.872
31,339,110.953,67,145,539.146,338.22,538.897,337.83,529,325,19,26,27.261,15.833,115.653
32,466,107.513,83,139,541.069,188.491,541.134,188.547,526,178,29,21,28.813,20.592,170.943
33,276,105.953,77,141,459.913,198.507,459.924,198.499,452,184,15,29,29.106,12.074,106.85
34,702,120.038,59,163,539.097,492.734,539.204,492.494,527,473,24,39,39.387,22.693,102.215
35,1042,125.948,62,178,481.915,579.049,481.867,579.022,465,557,33,43,42.927,30.906,104.485
36,500,126.022,89,164,569.934,610.316,569.994,610.278,557,596,25,28,30.002,21.219,128.683
37,1664,149.978,98,196,434.091,513.019,434.142,513.038,406,493,56,40,56.42,37.551,17.391
38,562,121.566,67,163,376.564,518.827,376.778,518.707,359,507,34,23,32.999,21.684,9.229
39,985,122.978,80,175,312.58,522.285,312.599,522.112,290,507,44,30,43.46,28.857,179.423
40,1249,117.119,82,155,330.098,645.313,329.988,645.463,313,620,34,50,49.086,32.398,98.42
41,729,114.243,81,157,381.4,469.574,381.551,469.346,368,450,26,38,37.473,24.77,81.938
42,529,118.535,80,154,462.712,469.946,462.896,469.978,449,455,26,29,30.743,21.909,124.429
43,783,113.61,49,155,502.036,550.223,502.914,549.422,483,535,37,30,37.452,26.62,23.14
44,1566,119.436,62,173,333.612,350.675,333.505,351.445,313,325,41,51,52.689,37.843,113.117
45,889,147.45,108,179,457.173,662.28,457.252,662.267,431,650,51,24,50.081,22.602,6.398
46,2330,136.761,52,194,312.209,774.861,312.606,774.114,279,751,65,47,65.103,45.569,10.188
47,1482,132.96,30,190,388.646,875.97,388.576,876.75,364,855,49,42,53.267,35.424,145.41
48,2368,139.208,54,196,527.403,827.688,525.827,827.216,496,797,62,61,76.901,39.207,135.003
49,1424,130.621,94,187,305.152,974.491,305.332,974.384,278,957,54,35,53.901,33.637,11.404
50,727,129.887,102,162,416.214,976.494,416.358,976.538,399,961,34,31,38.586,23.989,141.26
51,2547,121.987,22,180,327.153,84.932,327.483,83.945,302,51,50,67,67.898,47.762,107.345
52,1465,115.928,69,163,228.344,257.02,228.017,256.501,206,233,44,47,51.466,36.244,127.532
53,1317,107.326,62,150,268.366,327.2,269.278,327.329,243,309,50,36,49.058,34.181,172.212
54,702,105.274,26,146,255.389,204.709,255.678,205.458,239,190,32,29,35.689,25.045,143.516
55,1488,121.799,59,168,633.901,592.498,633.806,593.103,607,574,53,37,51.962,36.461,171.347
56,1117,159.999,70,213,567.678,910.555,567.118,911.701,549,890,37,41,43.524,32.677,123.956
57,845,130.792,98,160,407.242,785.883,407.17,785.972,390,769,34,34,37.749,28.501,135.574
