 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,2991,140.830,94,187,469.073,872.014,469.410,871.024,441,834,56,76,81.553,46.697,62.146
2,2891,105.580,69,145,419.081,652.059,419.337,652.501,387,615,64,73,86.369,42.619,51.335
3,2619,155.677,66,219,310.129,989.945,310.115,991.682,283,956,53,68,71.372,46.722,116.147
4,3640,106.056,51,165,226.283,580.000,228.851,579.970,184,552,84,56,83.841,55.278,0.000
5,1994,94.019,48,141,195.085,593.099,195.144,595.061,177,555,36,75,75.330,33.703,79.316
6,1756,89.312,32,138,146.833,546.360,146.946,547.992,126,517,41,58,59.087,37.839,108.258
7,5337,104.625,41,158,240.733,426.968,240.813,425.126,204,380,73,94,95.468,71.179,74.801
8,773,100.962,68,133,262.853,538.316,263.026,538.379,248,520,29,36,36.120,27.248,73.096
9,1026,90.302,52,149,304.172,899.993,305.199,900.383,283,878,41,44,53.894,24.239,132.108
10,613,121.639,78,163,306.071,855.852,305.654,855.061,295,835,22,41,41.805,18.670,107.033
11,214,117.173,96,136,267.047,861.458,266.826,861.454,254,855,25,12,24.769,11.001,171.139
12,909,105.976,66,153,522.565,810.979,523.157,811.688,505,789,35,44,50.930,22.725,125.231
13,739,97.288,58,141,517.677,800.064,517.771,800.200,499,782,36,36,45.965,20.470,44.075
14,3408,134.092,87,182,615.555,645.976,615.672,646.691,587,602,57,87,91.605,47.369,113.936
15,1492,122.682,58,169,690.073,640.975,689.217,640.375,673,610,33,61,60.759,31.266,99.322
16,1837,91.305,36,130,363.892,405.714,361.698,406.502,330,387,67,37,67.368,34.719,13.939
17,2673,103.321,30,171,397.958,491.751,398.252,490.283,358,468,79,47,81.225,41.900,18.272
18,1544,154.345,96,201,957.175,678.000,956.576,678.068,926,662,62,32,61.914,31.752,0.000
19,928,108.237,68,162,958.080,644.000,958.295,643.401,945,620,25,48,48.153,24.538,90.000
20,558,97.314,52,132,545.228,216.957,544.967,217.364,528,203,33,27,36.910,19.248,143.979
21,1924,65.608,37,100,950.095,231.058,949.771,232.033,930,197,40,67,68.751,35.632,73.248
22,647,79.609,47,120,711.627,122.617,711.819,122.318,699,103,25,38,39.819,20.688,67.112
23,626,70.895,50,95,733.760,150.995,734.229,151.001,713,140,40,21,39.443,20.208,5.777
24,967,124.721,64,169,989.079,777.971,988.750,778.834,975,753,27,49,49.132,25.059,101.999
25,2233,74.361,23,118,1000.064,105.055,999.805,106.799,980,67,39,75,74.272,38.280,84.033
26,509,115.495,77,150,754.007,854.158,753.445,855.001,740,833,27,41,46.260,14.009,59.457
27,604,107.045,69,138,1009.472,589.391,1008.762,590.014,991,575,33,26,36.460,21.093,27.757
28,487,91.840,59,129,929.073,551.494,929.226,552.219,918,534,21,35,37.207,16.665,110.631
29,535,101.043,81,126,781.906,610.306,781.618,610.307,762,601,39,18,38.948,17.489,172.370
30,535,96.886,71,120,490.089,447.539,490.360,447.302,472,434,35,26,38.392,17.743,32.973
31,2134,171.534,124,234,966.601,909.937,966.998,910.047,939,884,54,52,55.939,48.572,140.471
32,2644,166.579,99,230,810.622,956.502,809.772,957.060,783,925,55,63,62.423,53.930,77.086
33,227,94.502,69,127,611.729,947.896,611.918,948.032,599,938,24,20,28.987,9.971,142.228
34,1102,145.781,107,200,588.165,912.475,588.507,912.904,569,893,38,38,37.701,37.217,6.633
35,410,63.666,37,114,745.505,801.732,745.344,802.099,728,783,34,36,47.303,11.036,46.901
36,1010,110.710,79,146,807.165,681.506,807.294,681.497,789,663,36,36,36.025,35.696,9.903
37,541,83.497,46,129,900.228,597.992,899.436,596.737,879,582,41,32,49.780,13.837,143.230
38,2408,111.113,62,153,353.105,722.351,354.028,722.407,327,692,52,60,59.411,51.606,101.335
39,500,83.974,38,162,95.126,933.830,93.447,931.992,80,918,29,31,37.828,16.830,132.943
40,775,67.400,33,156,469.072,247.254,467.827,247.679,447,223,44,48,62.818,15.708,47.554
41,3658,133.843,57,199,610.214,419.991,612.147,421.403,575,385,69,69,68.249,68.243,92.493
42,9066,127.119,55,199,643.070,418.992,642.586,421.956,589,365,108,108,107.439,107.439,96.589
43,937,106.985,79,140,527.647,406.509,527.918,406.308,510,389,35,35,34.543,34.538,86.682
44,820,103.590,65,141,560.220,281.524,559.912,280.990,543,265,33,33,32.517,32.108,74.837
45,704,84.311,51,130,502.229,486.010,502.527,486.180,486,470,31,31,29.946,29.932,87.510
46,549,104.319,80,127,688.274,589.529,687.975,589.680,674,576,27,27,26.625,26.254,99.031
47,504,104.399,81,154,915.304,425.502,915.513,425.983,902,412,26,26,25.455,25.210,6.625
48,927,77.157,53,108,522.713,127.474,522.874,126.740,505,110,35,35,34.508,34.203,54.954
49,819,68.206,37,95,319.203,252.482,318.939,252.114,302,236,33,33,32.563,32.024,10.967
50,526,79.023,55,106,15.243,280.990,14.970,280.693,2,267,26,27,26.308,25.457,75.429
51,918,84.806,56,129,83.535,596.041,83.836,596.389,66,578,34,35,34.929,33.463,88.345
52,494,108.816,78,154,173.581,652.694,173.563,652.450,161,639,25,26,25.448,24.716,107.266
53,857,98.063,66,143,369.575,620.012,369.937,620.041,353,603,33,34,33.672,32.406,67.533
54,1528,93.565,38,136,330.098,445.873,328.880,445.911,307,424,45,44,44.828,43.400,167.309
55,1305,116.767,34,175,363.409,554.023,363.372,553.979,343,533,40,42,41.605,39.937,97.472
56,494,69.334,24,147,48.055,812.231,48.400,810.896,35,795,25,34,37.873,16.608,58.045
57,1544,113.236,46,176,857.131,642.983,857.795,644.417,833,621,47,43,47.507,41.381,26.545
58,691,108.456,52,152,49.215,966.067,50.481,965.869,33,951,31,30,31.580,27.860,34.315
59,202,35.708,21,66,248.114,44.114,247.670,43.998,240,36,16,16,16.982,15.145,134.992
60,206,60.752,30,94,213.146,62.971,212.577,63.209,204,55,17,16,17.133,15.309,141.714
61,355,79.324,54,123,159.173,98.993,158.679,98.342,148,87,21,23,22.566,20.030,105.866
62,412,80.660,46,126,212.228,104.007,211.694,103.951,199,93,25,22,24.371,21.524,172.151
63,182,49.978,29,76,148.110,23.016,148.592,22.827,139,15,17,15,16.191,14.312,175.728
64,166,69.530,38,109,110.114,143.060,110.912,142.890,102,135,15,15,15.538,13.603,136.676
