 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,1986,152.367,80,213,349.706,171.281,348.729,170.670,326,143,47,56,57.500,43.976,115.438
2,1364,134.395,96,173,330.166,626.391,330.062,626.195,305,608,50,36,50.269,34.548,9.417
3,1879,154.411,106,207,135.115,744.654,135.467,744.713,109,719,52,51,58.927,40.600,137.394
4,1208,118.255,78,159,16.339,675.185,16.790,675.181,0,652,35,45,47.914,32.101,117.132
5,5217,166.829,90,229,190.137,978.044,188.980,978.427,147,935,85,85,98.221,67.628,135.740
6,4043,151.003,78,206,40.596,947.628,41.559,947.519,0,917,83,61,85.727,60.048,12.233
7,2480,176.302,96,235,394.842,810.262,393.403,810.318,368,778,53,64,67.866,46.528,118.042
8,1178,133.716,85,172,128.183,809.983,129.066,809.820,104,793,47,33,46.662,32.143,178.294
9,1105,124.561,79,175,168.194,808.300,167.404,809.030,145,792,46,32,45.369,31.011,3.406
10,3048,159.917,104,206,665.533,798.000,665.769,798.243,638,760,54,75,75.080,51.689,102.793
11,3120,118.060,43,156,692.812,982.031,693.131,982.179,661,948,63,68,76.040,52.242,128.014
12,5440,135.086,89,192,910.840,943.970,910.255,942.727,874,894,73,99,100.654,68.814,106.877
13,918,158.560,105,217,752.611,517.986,753.100,518.714,731,503,43,29,43.815,26.676,15.759
14,2449,137.756,69,196,703.426,723.271,702.052,722.149,678,691,51,64,67.168,46.423,114.652
15,2035,116.755,61,160,639.575,886.353,640.945,886.226,611,861,56,50,61.272,42.288,36.414
16,1595,116.737,78,161,595.523,528.013,595.580,528.310,574,502,42,52,54.187,37.478,117.644
17,1121,123.814,57,176,233.666,691.335,234.181,691.259,210,675,46,32,45.598,31.302,5.967
18,772,128.356,99,161,665.935,435.781,665.786,435.740,649,419,33,33,37.739,26.045,133.171
19,1351,95.691,64,131,790.151,995.519,789.967,995.772,765,978,50,35,49.939,34.445,3.375
20,907,171.010,138,207,42.725,39.996,42.953,40.051,25,23,35,34,34.207,33.760,71.479
21,2193,166.340,132,223,239.621,76.952,239.707,76.854,213,50,53,53,53.060,52.624,17.980
22,699,127.516,89,172,313.707,247.487,313.338,247.375,298,232,30,30,29.839,29.827,93.552
23,1038,121.388,77,167,375.171,295.531,375.424,295.415,356,277,37,37,36.459,36.250,39.693
24,1786,133.455,58,191,607.018,240.003,608.920,239.181,583,216,48,48,47.687,47.687,79.695
25,521,111.889,81,138,746.274,240.496,746.166,240.438,733,227,26,26,25.999,25.515,173.058
26,1612,154.315,117,214,723.586,464.022,723.606,464.071,700,441,46,46,45.609,45.001,53.933
27,4019,139.619,48,212,416.629,491.507,416.280,492.250,380,455,72,72,71.535,71.533,86.789
28,1082,127.211,97,159,140.117,351.993,139.900,352.108,121,333,38,38,37.118,37.115,93.604
29,707,160.164,130,198,109.791,397.022,109.726,396.744,94,381,31,31,30.461,29.552,133.595
30,1351,171.152,52,212,151.098,542.477,151.800,541.595,130,521,42,42,41.699,41.251,144.224
31,1835,130.864,97,196,467.583,704.988,467.877,704.716,443,680,49,49,48.568,48.106,31.267
32,3059,122.066,81,161,538.697,839.043,538.337,838.035,507,807,63,63,62.822,61.998,161.553
33,708,114.056,77,149,701.189,664.021,701.201,663.978,686,649,30,30,30.032,30.016,157.332
34,1386,116.205,79,180,384.102,453.016,383.842,452.160,362,431,43,43,42.009,42.007,81.132
35,610,116.610,84,159,655.762,316.966,656.040,316.759,641,303,29,28,28.180,27.561,109.351
36,1028,121.570,77,173,176.099,743.000,176.605,743.161,158,725,36,36,36.180,36.178,90.000
37,711,73.979,15,132,571.638,606.499,570.800,604.923,548,591,46,30,51.227,17.672,151.103
38,1146,70.752,9,152,579.558,641.595,580.767,642.134,563,609,33,64,67.732,21.543,68.588
39,339,92.829,44,159,657.683,376.370,658.183,375.658,644,367,26,19,28.136,15.341,151.792
40,408,82.627,39,145,714.738,369.424,715.032,369.266,700,359,29,21,30.924,16.799,150.768
41,650,95.008,55,181,197.274,458.498,197.262,457.347,179,445,36,27,38.886,21.283,151.155
42,994,80.427,52,152,339.029,736.111,339.132,736.098,324,708,29,55,57.259,22.103,69.933
43,1110,73.383,28,114,616.485,877.229,618.280,874.616,592,839,48,75,86.282,16.380,58.764
44,570,83.665,48,137,42.677,744.491,42.965,743.838,23,731,38,26,42.133,17.225,150.633
45,9944,153.707,54,245,281.559,878.499,279.317,880.743,225,822,113,113,112.533,112.510,160.067
46,2289,145.829,82,195,459.628,950.037,459.028,949.781,432,923,55,54,54.160,53.812,108.021
47,4239,142.186,59,192,390.581,997.057,390.160,995.987,348,963,84,61,85.566,63.077,179.760
48,319,75.693,49,142,381.161,82.707,381.290,82.077,370,68,21,28,31.921,12.724,56.214
49,305,95.207,64,192,560.789,62.962,559.960,62.462,546,53,28,20,31.193,12.450,149.199
50,925,76.161,50,134,763.695,931.836,764.147,930.670,743,899,41,65,73.373,16.051,59.435
51,2192,74.799,39,143,969.359,841.050,968.412,840.149,908,811,116,61,130.174,21.440,155.283
52,5943,162.490,94,239,845.445,760.707,845.534,761.268,801,717,88,87,86.995,86.980,104.467
53,4554,152.083,69,217,748.386,751.025,749.576,751.350,710,712,76,77,76.239,76.054,138.656
54,4704,161.621,116,233,789.771,625.953,789.993,625.855,750,587,78,78,77.625,77.157,101.037
55,2043,132.827,44,222,980.539,745.549,980.793,743.037,954,720,52,51,51.003,51.002,38.660
56,1646,158.560,93,210,910.811,170.645,911.345,171.311,887,147,47,47,45.859,45.700,43.076
57,3161,162.325,51,225,932.823,359.570,930.634,361.093,901,328,63,63,63.448,63.433,97.254
58,942,95.214,51,194,952.451,337.729,951.508,336.121,931,319,42,37,49.323,24.317,140.611
59,475,53.589,21,108,916.096,522.887,915.518,524.498,904,506,23,33,34.802,17.378,61.089
60,783,98.324,57,166,79.781,870.510,80.058,870.568,59,855,41,30,45.126,22.092,149.601
61,1506,114.945,81,156,801.098,403.957,801.156,404.313,779,381,44,45,44.396,43.191,89.524
62,1506,114.945,81,156,801.098,403.957,801.156,404.313,779,381,44,45,44.396,43.191,89.524
63,853,127.306,96,154,985.579,13.427,985.601,13.453,968,0,35,29,35.687,30.433,1.511
64,924,124.956,82,167,1010.156,513.000,1010.241,512.407,993,494,31,37,37.486,31.384,88.239
65,448,83.158,39,143,1015.962,370.866,1015.834,370.936,1005,354,19,32,32.029,17.809,77.897
66,747,97.141,71,157,721.185,586.013,721.427,585.768,701,569,40,34,48.419,19.643,142.016
67,927,110.881,69,139,551.695,1010.990,552.276,1011.370,532,995,39,29,39.003,30.262,1.565
68,437,131.984,94,197,80.811,62.040,80.921,61.559,68,50,24,24,23.835,23.344,70.960
69,877,117.961,83,174,184.156,64.615,184.256,63.833,167,47,34,34,33.610,33.223,17.764
70,364,123.580,92,177,68.239,117.981,68.364,117.510,57,107,22,22,21.539,21.517,94.600
71,877,130.119,75,202,190.151,145.357,189.996,144.780,173,128,34,34,33.512,33.320,19.596
72,942,106.738,73,156,120.199,202.685,120.533,202.563,102,185,35,35,34.927,34.340,106.459
73,559,114.404,75,166,104.890,272.033,104.819,272.212,91,258,27,27,26.920,26.439,29.300
74,412,105.483,78,137,76.852,304.629,76.926,304.395,65,293,23,23,22.919,22.889,27.987
75,403,108.734,75,144,18.177,352.671,18.371,352.603,6,341,23,23,22.872,22.434,104.965
76,965,112.662,71,175,201.473,265.407,202.422,265.951,183,247,36,36,35.109,34.996,54.707
77,618,106.325,61,173,326.958,127.228,326.634,126.695,312,113,29,28,28.124,27.979,146.503
78,956,118.406,86,158,350.200,92.001,349.804,92.232,332,74,35,35,34.893,34.884,89.700
79,538,96.470,35,187,594.232,68.684,594.286,67.780,580,55,27,27,26.398,25.949,138.941
80,664,104.730,70,171,518.907,88.613,518.937,87.684,504,74,29,29,29.125,29.027,74.683
81,463,43.184,3,119,510.183,282.774,509.428,281.887,497,270,25,25,24.342,24.218,173.283
82,859,118.894,86,167,421.613,340.595,421.456,340.478,404,324,34,33,33.109,33.033,135.624
83,404,138.720,90,217,398.822,11.958,398.141,12.198,387,0,23,23,22.937,22.426,178.879
84,336,106.467,75,153,540.199,8.357,539.939,8.640,529,0,22,18,22.599,18.931,179.531
85,458,97.749,69,143,716.249,67.998,716.432,67.683,703,55,25,25,24.159,24.138,90.503
86,626,56.542,14,136,675.462,133.204,674.556,133.382,661,119,28,28,28.321,28.143,78.176
87,258,97.736,47,180,404.217,76.756,404.305,75.644,394,67,19,19,18.213,18.036,157.477
88,560,70.970,11,187,798.195,46.639,796.247,44.602,784,33,27,27,26.925,26.482,115.566
89,560,70.970,11,187,798.195,46.639,796.247,44.602,784,33,27,27,26.925,26.482,115.566
90,481,109.087,64,185,882.275,47.319,881.693,46.493,869,34,25,26,25.030,24.468,124.381
91,309,98.078,50,181,933.542,7.872,932.407,7.512,922,0,22,17,21.915,17.952,178.594
92,423,102.690,72,160,806.810,192.632,806.706,192.209,795,181,23,23,23.238,23.176,97.299
93,395,73.337,24,157,986.958,163.984,986.141,163.000,970,153,33,21,35.702,14.087,153.692
94,509,75.674,31,126,970.911,248.643,971.095,248.800,957,235,26,26,25.562,25.353,72.988
95,313,100.265,41,171,697.513,243.299,697.946,243.369,687,233,20,20,19.987,19.939,120.670
96,593,107.789,71,182,929.601,443.325,930.245,443.693,915,429,28,28,27.548,27.407,37.940
97,454,126.866,77,193,802.128,512.718,802.423,511.991,791,498,21,29,28.318,20.413,97.620
98,464,108.405,72,177,577.552,351.308,577.675,350.671,566,337,22,28,28.293,20.881,78.268
99,189,103.042,60,162,537.521,536.034,537.593,536.443,529,528,16,16,15.783,15.247,91.122
100,317,109.946,62,169,164.866,333.270,164.760,332.571,154,323,21,20,20.168,20.013,167.185
101,411,98.436,42,186,131.578,555.393,130.950,553.809,119,543,24,24,22.879,22.873,143.973
102,802,113.767,72,171,944.188,670.727,945.137,670.485,928,654,32,33,32.039,31.872,11.078
103,742,114.441,79,160,597.468,714.000,597.409,713.737,581,698,32,31,30.983,30.492,0.000
104,441,46.762,16,128,80.861,580.554,79.182,578.916,65,569,30,23,32.862,17.087,147.900
