 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,6747,119.231,60,186,512.055,500.667,511.803,501.190,474,444,76,113,113.154,75.919,88.376
2,1461,84.374,44,125,918.855,300.069,918.698,300.399,895,278,47,44,52.638,35.339,40.935
3,2083,105.403,55,162,190.088,679.371,191.827,679.409,168,648,43,63,62.796,42.234,89.222
4,1452,57.068,21,98,143.450,49.242,142.892,49.004,117,31,52,36,52.473,35.232,9.132
5,1188,75.343,42,113,284.175,94.679,285.180,94.321,261,76,45,36,47.522,31.830,153.376
6,863,64.771,38,101,75.605,439.381,75.852,439.267,55,425,40,29,40.304,27.263,162.882
7,419,51.878,4,96,636.913,399.328,637.102,399.922,622,386,28,26,33.781,15.793,138.471
8,137,61.234,30,99,664.113,586.573,664.526,586.392,657,578,14,17,19.018,9.172,122.454
9,291,79.110,31,117,190.163,951.400,190.748,951.388,177,942,26,18,28.112,13.180,25.473
10,759,84.403,43,136,837.576,277.962,837.295,278.360,816,259,42,37,51.654,18.709,39.797
11,1750,104.339,61,161,666.735,368.042,667.407,367.320,643,344,47,48,47.238,47.169,149.577
12,206,123.073,73,177,613.345,636.811,613.723,637.126,605,628,16,17,16.251,16.140,82.479
13,557,105.838,70,141,357.586,983.972,357.555,983.920,344,970,27,27,26.851,26.412,17.058
14,127,93.339,68,137,732.713,868.681,732.782,868.957,726,862,13,13,12.830,12.603,168.379
15,341,98.413,71,131,819.550,624.609,819.807,624.684,808,614,22,21,20.872,20.802,161.037
16,115,102.904,78,147,725.343,640.657,725.376,640.315,719,634,12,13,12.116,12.085,134.800
17,160,82.088,65,103,932.125,96.000,932.155,95.859,924,88,15,15,14.277,14.269,90.000
18,95,45.263,30,75,6.668,309.405,7.033,309.452,1,303,11,12,11.092,10.905,79.282
19,118,43.686,10,88,449.297,62.000,449.710,62.656,443,55,12,13,12.451,12.067,45.156
20,168,28.161,8,59,582.119,160.000,581.504,159.969,574,152,15,15,14.629,14.622,90.000
21,256,47.633,19,105,607.344,342.730,607.846,343.744,598,333,18,19,18.116,17.992,82.924
22,258,60.473,14,120,836.942,40.012,836.835,38.872,827,30,19,19,18.179,18.070,11.310
23,158,71.582,27,144,866.937,1004.734,867.762,1004.293,859,997,15,15,14.216,14.151,167.536
24,58,80.431,42,141,346.862,855.328,347.355,854.783,342,851,9,9,8.807,8.385,70.624
