 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,2070,141.102,93,190,325.994,648.374,325.922,648.365,293,628,65,41,64.453,40.892,179.385
2,844,110.251,81,156,435.340,586.989,435.502,587.167,414,573,41,28,41.042,26.183,15.758
3,1087,121.000,76,160,413.965,691.710,414.308,691.357,390,676,47,31,46.864,29.532,6.485
4,1758,139.704,95,186,192.228,888.346,192.447,888.549,159,869,65,38,65.959,33.936,15.699
5,687,150.054,111,190,93.314,780.263,93.155,780.193,76,764,34,32,41.147,21.258,139.013
6,1775,135.244,86,180,126.226,915.480,125.919,915.575,94,895,63,41,66.210,34.134,23.052
7,1863,142.222,103,193,739.037,783.487,738.816,783.646,714,757,49,53,59.860,39.627,128.291
8,1061,115.050,81,157,927.127,690.451,927.613,690.620,909,669,35,42,45.065,29.977,120.873
9,4678,144.597,77,204,946.010,963.939,947.597,963.752,899,931,93,66,94.980,62.710,15.272
10,8581,141.836,46,216,845.646,971.008,846.500,971.975,790,920,111,101,114.745,95.217,148.681
11,857,118.477,68,158,677.669,959.997,677.399,960.737,662,942,31,36,36.321,30.043,72.813
12,1481,134.685,91,185,710.168,1008.862,709.632,1009.311,684,989,55,35,55.363,34.060,166.505
13,836,122.322,94,171,76.916,106.681,76.777,106.726,56,93,41,27,41.301,25.773,0.021
14,1074,167.710,100,234,222.847,472.669,222.240,471.600,199,458,47,29,46.736,29.259,178.570
15,1235,105.925,68,150,624.557,950.015,624.306,950.340,608,924,32,51,50.284,31.272,84.587
16,1242,119.924,65,167,780.075,931.469,779.679,931.664,762,908,35,47,46.574,33.954,86.283
17,996,100.412,26,146,669.768,918.989,669.361,917.486,654,898,31,42,41.660,30.441,97.036
18,1293,189.002,142,229,74.715,689.983,74.584,689.760,49,672,50,35,50.484,32.610,18.354
19,651,94.680,50,137,505.082,596.061,505.679,596.519,481,582,47,28,51.135,16.210,152.706
20,1152,65.418,14,149,566.010,600.305,564.334,598.590,534,582,63,36,67.601,21.698,154.262
21,604,62.177,41,128,666.351,670.859,666.281,671.283,652,648,28,45,49.232,15.621,60.879
22,425,68.960,41,158,379.159,512.549,378.155,512.218,359,503,39,19,41.145,13.152,158.932
23,540,75.791,44,178,274.322,577.061,274.650,577.656,252,565,44,23,46.686,14.727,157.321
24,1381,122.230,68,173,741.795,683.678,741.713,682.825,720,662,43,43,41.985,41.880,11.924
