 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,8152,118.153,70,183,584.045,553.017,584.485,554.505,544,485,80,136,137.607,75.428,76.605
2,4953,79.100,31,147,117.071,158.004,114.931,158.056,77,110,79,95,107.435,58.699,55.029
3,9527,128.423,68,200,721.096,62.035,722.282,62.357,650,15,142,94,148.976,81.424,22.067
4,828,111.504,83,146,909.237,117.027,909.353,116.905,887,103,43,27,44.230,23.836,161.464
5,948,107.940,74,144,947.100,82.968,947.200,82.877,933,59,28,47,46.992,25.686,103.000
6,2324,72.700,38,104,404.146,162.977,404.954,163.608,367,142,73,42,73.379,40.325,168.717
7,4225,117.355,53,182,696.148,254.972,698.582,253.390,647,225,98,59,99.415,54.111,15.284
8,1669,109.743,72,157,801.044,249.007,800.461,249.947,783,217,35,63,62.286,34.117,84.409
9,13197,119.078,43,194,908.055,489.007,906.338,488.848,854,409,107,159,158.063,106.305,85.499
10,2290,111.828,54,154,768.108,873.014,768.186,873.657,745,840,45,66,66.008,44.172,89.996
11,12199,136.903,41,218,629.114,963.916,626.675,964.298,574,892,110,132,137.677,112.816,88.690
12,3205,92.875,45,141,436.117,833.019,436.807,833.017,409,794,53,78,77.993,52.322,90.043
13,2331,83.409,39,137,342.106,725.107,341.933,726.176,318,692,48,65,66.476,44.646,67.960
14,1731,83.382,48,123,164.166,940.000,164.346,939.915,135,920,57,40,57.300,38.464,166.692
15,766,72.956,40,119,365.232,457.022,364.882,455.968,346,444,38,26,37.955,25.696,177.155
16,3824,125.591,48,195,842.084,351.987,841.733,351.479,812,309,59,85,85.245,57.116,78.574
17,3517,149.159,94,204,1004.829,412.958,1005.688,413.685,979,355,45,104,98.931,45.264,83.868
18,2449,88.328,47,129,869.202,773.990,868.444,774.137,826,755,86,37,86.474,36.059,5.182
19,788,85.216,51,127,558.216,662.982,558.062,662.511,533,651,49,23,49.266,20.365,11.561
20,534,109.172,75,138,742.257,669.996,742.651,669.934,722,661,40,18,39.976,17.008,5.930
21,1455,38.730,1,100,408.161,289.035,409.196,289.948,382,263,52,51,66.663,27.790,43.422
22,617,44.655,22,76,415.150,995.894,415.241,995.372,398,978,33,35,43.633,18.005,132.968
23,617,82.412,33,204,922.156,941.100,920.278,943.499,904,924,35,33,43.632,18.005,42.975
24,4180,108.534,62,160,885.112,250.000,884.154,250.240,848,213,74,74,72.954,72.952,90.000
25,1454,96.359,61,148,957.097,332.989,957.339,332.135,935,311,44,44,43.028,43.026,96.474
26,1150,98.790,40,188,831.116,485.000,829.415,483.691,811,465,39,39,38.267,38.264,90.000
27,1580,93.882,51,146,275.040,554.004,274.790,552.957,252,531,45,45,44.852,44.852,83.660
28,1212,94.657,62,149,283.127,613.000,282.661,613.333,263,593,40,40,39.285,39.282,90.000
29,2666,80.569,25,152,240.136,869.998,237.733,869.028,210,840,59,59,58.263,58.261,90.791
30,487,141.370,92,195,125.198,542.966,125.642,543.378,112,530,25,26,28.452,21.793,126.794
31,487,170.628,121,217,509.198,603.034,508.777,603.204,496,590,25,26,28.452,21.793,53.206
32,347,136.476,98,169,658.154,835.007,658.309,834.918,645,825,25,19,24.162,18.285,3.590
33,694,122.480,73,200,953.205,1009.006,953.263,1007.894,938,993,30,31,33.893,26.071,131.313
34,288,59.767,41,83,357.222,490.000,357.429,490.213,346,481,22,17,22.137,16.565,0.000
35,1172,148.062,110,202,626.173,438.994,626.096,438.999,604,422,44,34,43.959,33.946,175.566
36,2239,114.921,64,172,540.116,304.007,541.289,303.664,510,279,59,50,60.865,46.838,24.160
37,1548,79.363,39,130,32.093,420.005,31.590,420.160,7,399,50,41,50.602,38.951,161.283
38,622,111.862,75,159,416.267,529.008,416.840,528.797,399,516,33,25,32.134,24.645,176.704
39,494,101.609,55,148,528.247,495.008,529.104,494.155,513,483,29,23,28.609,21.986,11.801
40,560,98.607,64,156,584.223,362.973,583.865,363.627,571,348,26,29,30.259,23.564,122.384
41,644,109.839,61,177,608.244,268.949,607.179,268.023,591,256,33,26,32.442,25.275,168.118
42,617,98.896,66,150,622.182,122.019,621.937,122.112,609,105,25,33,32.213,24.387,81.787
43,692,83.201,47,133,501.208,90.000,500.480,90.146,484,76,34,27,33.712,26.135,0.000
44,740,95.496,67,157,430.265,53.007,430.160,53.085,413,38,34,29,35.015,26.909,156.932
45,734,88.309,59,130,226.181,141.023,226.431,141.546,212,123,28,35,34.626,26.990,74.792
46,1016,103.982,55,167,326.173,129.005,325.854,127.907,307,110,37,37,41.019,31.537,134.205
47,1105,97.157,47,185,495.192,352.001,493.311,353.420,474,334,41,36,42.440,33.151,28.517
48,312,107.003,70,152,181.144,634.974,181.160,635.031,170,625,21,20,22.589,17.586,139.852
49,348,106.089,65,162,130.201,642.000,129.701,641.727,120,630,19,24,24.081,18.400,90.000
50,715,123.358,69,174,111.257,577.002,111.350,577.250,93,563,35,27,34.510,26.380,8.748
51,324,60.019,38,89,78.120,480.978,78.252,481.198,68,469,19,23,23.149,17.821,109.816
52,244,68.652,40,106,160.197,362.000,159.815,362.328,150,354,20,16,21.485,14.460,180.000
53,626,129.185,76,212,416.276,630.955,416.699,632.032,401,616,30,29,32.376,24.619,139.172
54,1039,161.936,96,220,498.196,652.021,498.066,651.944,477,635,42,33,41.777,31.666,162.937
55,1068,144.622,86,198,291.097,679.008,291.782,679.206,274,658,33,42,42.135,32.273,92.237
56,530,52.081,18,93,491.215,729.949,491.798,729.211,479,715,24,30,29.697,22.724,110.356
57,204,92.407,65,123,574.098,733.029,574.281,733.258,566,723,15,19,18.562,13.993,103.672
58,725,76.022,38,135,638.170,638.003,638.907,637.546,623,622,30,32,34.554,26.715,125.654
59,598,97.338,44,152,683.236,676.968,681.639,676.223,668,663,30,27,31.752,23.980,146.674
60,506,111.312,73,157,746.142,739.966,746.089,739.456,734,725,23,29,29.083,22.152,103.770
61,500,79.990,43,133,809.244,562.034,809.012,562.589,795,550,28,24,28.951,21.990,25.382
62,966,101.176,58,163,348.141,872.980,347.843,873.267,332,853,32,40,39.848,30.866,107.046
63,1232,60.174,5,145,128.728,1007.613,130.210,1007.190,106,988,43,36,45.202,34.703,28.990
64,252,55.948,26,83,68.107,929.944,68.341,930.521,60,919,16,21,20.299,15.807,101.203
65,237,108.907,83,140,616.146,927.053,616.289,926.981,608,917,16,20,19.560,15.427,64.058
66,252,77.444,47,130,262.183,477.972,262.869,477.607,251,470,21,16,20.290,15.813,168.758
67,443,70.167,42,101,277.243,271.992,276.552,271.854,263,261,27,22,26.807,21.041,161.766
68,530,66.691,35,119,51.215,80.051,51.734,79.623,39,65,24,30,29.697,22.724,69.644
69,302,82.371,52,115,117.166,86.000,117.035,86.010,105,77,23,18,22.153,17.357,169.518
70,237,106.000,82,155,547.179,243.930,547.203,243.541,537,236,20,16,19.555,15.431,153.926
71,1190,75.961,39,167,701.095,292.002,701.091,294.101,683,269,35,45,44.257,34.235,98.387
