 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,7391,109.874,27,181,415.064,432.07,416.965,431.527,370,375,90,114,122.624,76.743,118.162
2,4226,91.302,11,149,646.017,373.891,644.268,371.626,613,321,65,106,114.551,46.972,114.752
3,9745,105.67,16,196,784.057,528.03,788.526,524.929,726,466,116,123,144.616,85.798,48.406
4,11305,129.673,29,209,202.05,480.999,202.541,480.89,142,412,119,138,156.048,92.241,126.048
5,7717,86.026,5,181,708.271,45.413,700.915,38.962,651,0,113,93,124.34,79.022,146.885
6,2850,91.661,29,139,382.59,89.363,384.229,91.578,348,43,68,92,108.285,33.511,124.358
7,1512,81.056,49,121,479.601,377.427,479.515,377.4,459,348,40,59,63.733,30.206,116.234
8,1752,89.836,8,159,534.588,121.58,534.343,118.25,513,89,42,64,68.273,32.673,114.672
9,1169,92.429,63,126,241.114,127.309,241.045,127.488,221,108,39,39,38.739,38.422,35.998
10,3038,68.035,24,114,645.181,827.004,645.368,825.797,613,795,63,63,62.196,62.192,88.752
11,1980,93.613,43,138,889,625,889.097,624.258,863,599,51,51,50.21,50.21,0
12,1215,54.347,9,109,133.633,243.295,133.789,241.711,113,223,40,40,39.688,38.979,45.799
13,285,48.996,18,98,255.472,310.461,255.506,310.834,244,302,22,17,21.913,16.56,165.125
14,303,42.686,10,104,395.45,239.748,395.444,240.638,384,230,22,19,21.556,17.897,6.255
15,702,21.587,0,89,623.422,507.048,625.227,507.31,598,496,50,21,49.901,17.912,167.364
16,839,51.524,7,113,516.746,534.262,516.929,533.188,500,517,33,34,36.598,29.189,133.288
17,261,43.406,22,78,467.443,746.351,467.013,747.056,457,737,20,18,20.36,16.322,29.669
18,680,17.812,0,77,117.413,930.521,114.749,932.1,103,914,28,33,32.709,26.47,78.302
19,196,29.541,5,78,47.893,750.689,47.656,749.831,40,741,15,19,17.508,14.253,85.864
20,401,30.354,0,103,952.375,221.732,953.173,224.319,941,209,22,25,25.095,20.345,77.728
21,748,17.09,0,64,824.176,841.655,826.006,842.201,810,824,28,35,34.278,27.784,97.765
22,447,71.875,41,115,848.355,360.977,847.997,361.357,835,349,26,23,26.592,21.403,154.914
23,180,66.983,32,109,569.817,480.478,569.637,480.389,561,473,17,14,17.108,13.396,169.238
24,151,79.258,50,132,607.838,463.738,608.387,463.96,600,456,15,15,15.632,12.299,135.271
25,540,44.924,4,102,39.73,491.481,38.398,490.686,25,478,28,26,28.975,23.729,145.641
26,356,51.972,17,107,113.638,525.716,113.201,526.518,103,514,20,23,23.675,19.146,76.403
27,1110,64.71,32,118,354.83,853.28,354.197,853.73,335,834,39,38,38.114,37.081,22.388
28,592,26.53,1,61,169.556,991.828,170.298,990.607,155,978,28,28,27.776,27.137,75.181
29,576,89.934,47,150,792.597,727.312,792.888,727.848,778,713,28,28,27.485,26.684,135.71
30,384,86.424,46,143,644.227,682.935,643.915,682.566,632,672,24,22,26.006,18.8,140.593
31,438,98.735,70,140,440.491,313.518,440.172,313.466,427,301,26,24,27.889,19.997,140.649
32,256,81.367,47,124,566.801,248.691,566.827,248.791,558,237,16,22,21.356,15.263,84.073
33,1355,71.81,28,147,574.47,82.264,573.184,82.517,552,61,44,42,48.991,35.215,140.008
34,738,74.276,40,114,602.907,245.293,602.052,244.906,588,228,29,35,36.064,26.055,115.358
35,330,78.812,46,146,925.27,438.312,925.222,439.022,915,426,20,24,24.084,17.446,116.578
36,402,103.861,43,166,476.246,942.306,475.613,942.684,463,931,26,22,26.852,19.062,26.038
37,820,83.343,56,137,838.302,590.279,838.372,589.868,823,572,30,36,38.284,27.271,60.805
38,207,70.28,42,106,576.925,145.205,577.294,145.13,568,136,17,18,19.312,13.648,43.944
39,300,59.277,31,102,830.777,216.827,830.958,216.732,818,208,24,17,22.941,16.65,175.164
40,191,94.157,62,151,842.401,49.024,842.486,48.981,835,39,14,19,18.593,13.079,76.646
41,1581,99.279,39,168,906.656,207.292,906.2,208.025,882,185,49,44,52.843,38.094,146.674
42,1640,73.098,26,119,313.657,602.961,312.024,601.98,291,572,45,61,68.78,30.359,122.949
43,1860,41.446,0,78,367.096,635.512,367.577,635.397,341,611,51,48,51.694,45.813,31.965
44,555,91.798,55,161,344.237,930.032,343.717,929.577,330,917,28,26,28.134,25.117,28.874
45,709,111.829,63,162,430.793,1000.614,431.517,1000.367,414,986,32,29,31.832,28.359,159.849
46,348,92.822,52,142,950.882,889.603,950.727,890.082,940,878,21,22,22.36,19.816,126.402
47,506,115.828,73,174,955.557,772.285,955.314,771.696,942,759,26,26,26.82,24.021,43.4
48,333,125.565,87,158,981.818,657.362,981.969,657.361,970,647,22,20,21.683,19.554,24.601
49,209,147.234,115,200,1007.605,574.983,1007.821,575.432,999,566,16,18,17.514,15.194,109.122
50,493,65.446,31,110,713.539,245.577,712.322,245.741,700,233,26,25,26.575,23.62,43.553
51,201,147.284,123,182,284.555,336.047,284.436,335.959,276,327,16,17,17.084,14.981,54.432
