 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,2004,123.132,83,176,498.186,408.003,498.662,407.956,467,386,62,44,63.298,40.310,19.761
2,2137,136.192,80,202,902.119,651.372,902.010,651.085,881,618,42,66,65.552,41.508,96.168
3,1659,123.503,83,161,958.103,729.393,958.203,729.342,935,703,46,52,57.933,36.461,51.110
4,2629,139.498,61,202,878.110,771.911,877.732,771.315,853,736,50,71,72.711,46.037,108.260
5,2385,129.106,18,193,830.790,825.247,830.981,823.992,808,790,45,70,69.375,43.772,92.084
6,3955,115.016,70,174,719.571,961.376,720.038,961.406,677,928,84,66,89.527,56.248,151.520
7,2365,109.330,72,149,923.398,952.528,923.255,952.370,892,926,62,53,69.125,43.562,145.769
8,4545,123.157,30,196,704.095,819.317,705.018,819.192,667,775,73,88,95.554,60.561,122.101
9,2602,102.442,19,183,644.116,819.475,640.266,820.988,611,791,66,56,72.571,45.651,32.264
10,1931,91.292,26,179,695.317,875.948,696.178,877.846,667,852,57,48,62.719,39.201,146.277
11,1848,142.771,89,194,796.109,759.421,796.216,758.858,773,731,46,56,61.004,38.570,57.647
12,3043,125.963,64,196,744.792,672.762,745.031,673.103,706,645,76,55,78.199,49.546,20.888
13,2843,117.051,47,194,548.155,842.023,549.719,840.000,512,815,72,54,75.760,47.780,23.863
14,3899,128.402,47,209,505.421,883.375,503.407,885.120,463,851,84,64,88.641,56.006,25.943
15,7558,135.897,31,208,174.641,861.407,174.777,862.833,135,799,79,124,123.563,77.881,97.475
16,1817,103.415,29,167,647.386,633.352,648.507,632.868,617,614,60,39,60.304,38.364,172.784
17,4944,114.694,10,179,438.136,726.005,439.892,722.824,396,684,84,84,99.950,62.981,134.999
18,3684,119.185,71,179,420.740,877.979,420.992,877.436,389,837,63,81,86.404,54.287,118.974
19,1992,96.326,57,157,838.760,966.614,837.613,965.838,809,942,58,49,63.307,40.064,147.115
20,2976,122.962,54,186,219.527,724.654,220.068,724.098,181,698,76,53,77.496,48.895,160.609
21,2927,124.443,68,194,28.365,964.341,28.295,963.903,0,930,59,68,76.702,48.588,128.595
22,1782,122.235,48,174,338.077,740.646,337.861,742.268,318,710,39,61,60.007,37.811,85.924
23,1170,96.198,18,181,329.500,560.663,330.821,559.100,307,541,44,38,48.709,30.584,34.815
24,1421,118.259,67,175,354.087,610.019,354.718,610.323,329,589,49,42,53.625,33.740,34.634
25,797,106.984,69,167,422.794,52.627,422.661,52.438,409,33,27,39,40.096,25.308,105.685
26,1103,102.228,63,155,546.153,660.727,545.955,660.639,525,641,41,39,47.059,29.843,40.916
27,991,114.220,78,179,646.099,180.690,645.891,180.440,629,160,34,41,44.676,28.243,120.188
28,1109,115.509,75,181,131.560,364.734,131.524,364.951,108,348,46,33,47.396,29.792,21.858
29,796,107.302,75,143,395.509,197.192,395.514,196.975,382,177,26,40,40.124,25.259,95.970
30,2966,140.465,42,210,126.782,482.597,124.348,482.343,96,452,61,61,61.462,61.444,9.900
31,7434,164.472,69,232,299.410,843.381,298.690,843.181,250,794,98,98,97.356,97.223,133.986
32,3212,115.283,18,194,802.205,867.326,800.536,869.064,769,835,65,64,64.094,63.807,23.911
33,2505,109.323,33,178,854.167,705.373,855.818,707.840,825,677,57,57,56.578,56.373,110.989
34,1444,164.292,125,212,992.113,361.281,992.108,361.063,970,339,43,44,43.115,42.643,86.154
35,1517,177.446,136,221,942.869,308.748,942.688,308.802,920,286,45,45,43.967,43.931,163.410
36,1804,158.145,124,207,842.711,57.396,842.769,57.304,818,33,49,48,47.959,47.894,7.771
37,2112,156.989,113,210,554.101,146.009,554.289,145.949,528,120,52,52,51.857,51.856,84.903
38,1257,153.380,114,192,280.756,89.993,280.806,90.173,260,70,41,40,40.098,39.913,157.029
39,1097,163.063,124,198,235.568,229.262,235.568,229.229,216,210,38,38,37.419,37.327,90.346
40,676,168.157,133,199,471.534,334.686,471.469,334.699,456,319,30,30,29.394,29.282,20.658
41,1253,97.014,62,149,560.808,513.214,560.282,513.187,540,493,41,40,40.008,39.877,106.791
42,1615,103.862,60,158,666.676,690.578,666.816,689.960,644,668,45,45,45.356,45.336,142.564
43,2576,153.828,56,228,18.036,731.185,18.117,732.674,0,693,42,76,75.529,43.425,89.951
44,811,150.679,113,209,54.928,545.308,54.501,545.325,38,529,33,32,32.194,32.074,24.678
45,1816,100.344,47,189,176.067,742.732,174.970,743.033,151,718,49,49,48.333,47.839,170.772
46,1389,107.607,58,177,212.152,815.311,212.855,814.135,190,794,43,42,42.312,41.798,128.205
47,2247,108.574,40,163,90.814,966.586,90.361,965.070,63,939,54,54,53.515,53.461,173.258
48,1299,90.433,52,135,112.697,1006.326,113.067,1006.947,91,986,43,38,42.539,38.881,1.527
49,1515,114.088,51,181,174.081,596.691,175.395,596.273,152,574,44,45,44.115,43.726,130.859
50,1906,66.075,15,149,800.798,579.516,800.558,579.553,777,544,46,70,76.615,31.675,62.018
