 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,5369,64.419,33,98,810.114,251.017,810.636,251.764,764,213,92,76,94.632,72.238,158.405
2,5634,54.906,16,88,720.063,189.008,720.003,189.704,680,142,80,93,96.439,74.383,117.208
3,2130,61.632,40,94,920.081,112.032,920.281,111.988,896,82,48,59,59.347,45.697,70.275
4,2812,51.166,31,99,399.143,493.007,398.256,493.720,372,459,54,68,68.221,52.482,75.262
5,3445,54.245,31,91,312.160,600.983,311.611,601.192,282,563,60,76,75.485,58.108,102.244
6,1177,45.871,26,74,344.083,697.963,343.458,698.160,326,675,35,45,44.080,33.997,86.335
7,3166,40.470,11,76,27.542,229.741,24.476,230.404,0,197,60,64,69.153,58.292,129.803
8,21867,76.948,13,121,339.062,287.006,336.954,281.263,243,213,191,147,190.309,146.298,4.263
9,2702,60.169,40,97,544.134,561.004,543.552,561.187,514,531,59,59,58.655,58.653,88.096
10,2598,71.629,50,100,232.134,625.012,232.490,624.700,203,596,58,58,57.515,57.513,84.731
11,816,27.895,13,45,391.162,308.010,390.309,306.553,374,291,33,33,32.236,32.230,86.532
12,3083,28.031,5,65,61.177,514.038,60.261,511.714,20,477,82,74,103.669,37.865,41.027
13,913,21.428,2,42,474.211,163.037,474.639,161.636,451,142,46,41,57.646,20.166,40.910
14,1093,39.336,20,70,175.190,146.991,174.014,146.805,156,128,38,37,38.620,36.034,151.622
15,1223,51.473,30,88,208.100,329.999,207.055,330.058,188,309,39,41,40.821,38.146,102.021
16,829,60.708,27,88,66.189,571.027,66.506,571.366,49,555,34,32,33.700,31.321,21.332
17,795,68.918,36,102,54.206,462.003,53.773,460.833,37,446,33,32,32.900,30.767,164.188
18,387,36.196,23,67,75.249,370.988,75.295,369.970,63,360,23,22,22.815,21.597,141.294
19,478,54.510,40,76,314.220,25.969,314.571,25.970,302,13,24,26,25.389,23.972,115.066
20,430,63.830,36,99,448.193,452.005,447.805,451.067,435,440,25,23,24.370,22.466,173.708
21,580,73.300,45,96,362.266,394.000,361.940,394.189,348,380,28,27,28.151,26.233,0.000
22,580,58.874,39,95,328.266,508.000,328.900,507.402,314,494,28,27,28.151,26.233,0.000
23,426,49.934,31,87,33.209,776.960,32.789,776.591,21,765,23,24,24.229,22.387,101.831
24,667,50.022,18,76,264.193,871.010,264.955,871.569,249,856,29,30,29.940,28.365,88.768
25,544,73.903,45,109,793.202,55.983,793.791,56.369,779,42,27,27,27.287,25.384,40.909
26,528,73.466,54,101,750.225,65.970,750.309,66.061,736,53,27,26,26.498,25.371,154.218
27,290,72.169,53,97,436.141,12.000,436.364,12.325,426,2,20,19,20.115,18.357,0.000
28,494,63.002,35,90,105.249,200.000,105.709,199.367,92,187,26,25,26.177,24.028,0.000
29,211,72.028,47,100,554.173,316.988,554.075,316.357,545,308,17,17,16.886,15.910,144.042
30,264,70.102,48,91,617.727,575.481,617.968,575.194,607,566,20,18,19.225,17.484,2.106
31,285,75.649,55,97,528.689,770.482,528.736,770.217,519,760,19,20,19.720,18.401,66.757
32,311,63.334,42,87,790.207,390.474,790.330,390.656,779,380,21,20,20.723,19.108,148.792
