 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,1495,124.254,80,171,59.634,683.514,60.216,683.877,42,655,36,58,58.865,32.336,106.736
2,914,126.857,81,169,352.717,569.374,352.910,569.268,336,549,33,41,46.127,25.229,55.407
3,1303,134.972,72,187,369.687,517.737,369.973,518.159,347,496,46,44,55.122,30.097,137.113
4,488,96.330,60,129,156.703,690.449,156.662,690.723,143,677,27,28,33.549,18.520,134.357
5,469,97.154,72,126,181.039,666.193,181.132,666.309,164,655,34,23,36.861,16.200,152.547
6,439,106.763,71,138,111.755,692.085,111.675,692.155,98,678,28,28,35.989,15.531,45.660
7,287,117.369,81,148,145.800,850.503,146.088,850.549,135,839,22,24,28.745,12.712,131.096
8,414,117.860,78,148,447.225,569.833,447.475,570.119,437,554,21,33,34.652,15.212,115.395
9,830,135.777,86,188,304.155,618.894,303.996,619.508,284,601,40,36,49.342,21.418,40.622
10,375,112.403,79,155,141.727,640.951,141.813,640.940,131,628,22,26,29.515,16.177,124.211
11,528,126.458,39,202,372.231,709.403,372.920,710.249,359,695,27,30,33.844,19.864,128.560
12,396,111.265,78,145,461.177,639.232,461.100,639.352,450,627,22,25,27.544,18.305,127.170
13,322,88.025,30,126,72.314,935.975,72.669,935.245,61,926,22,20,25.073,16.351,37.012
14,190,98.605,27,134,307.753,1008.879,307.892,1009.244,297,1003,21,12,21.558,11.222,10.653
15,187,95.893,66,129,420.249,618.516,420.289,618.576,413,609,14,19,21.081,11.294,119.078
16,388,81.631,38,114,235.271,632.098,236.018,631.901,224,620,23,25,27.229,18.143,50.558
17,814,138.735,95,184,969.539,163.848,969.547,164.209,949,140,41,48,60.326,17.180,49.546
18,1649,158.202,93,210,903.187,121.026,904.114,120.687,876,100,55,43,58.062,36.161,151.046
19,903,124.268,56,176,856.847,225.362,855.902,225.106,838,208,38,36,43.792,26.254,139.458
20,577,132.239,89,174,802.153,226.514,801.984,226.839,785,215,34,23,35.070,20.949,159.400
21,457,132.339,96,162,643.073,311.574,643.231,311.595,630,295,26,33,38.727,15.025,53.397
22,157,113.331,71,135,664.933,413.557,664.807,413.783,657,404,16,19,23.137,8.640,52.243
23,338,127.145,86,170,723,514.154,723.228,514.084,712,501,23,26,30.916,13.920,52.422
24,221,116.167,90,150,710.324,473.695,710.306,473.755,700,466,21,16,22.335,12.598,149.372
25,363,112.135,86,148,892.266,400.004,892.219,400.042,879,390,27,20,28.955,15.962,149.503
26,361,107.258,72,157,565.542,398.298,565.263,398.311,556,385,19,27,28.786,15.968,114.832
27,601,113.133,43,156,533.949,521.232,533.622,520.965,518,507,32,29,36.970,20.698,139.429
28,619,121.772,66,168,803.578,264.295,803.921,263.674,787,249,34,31,40.586,19.419,40.984
29,245,113.151,75,147,763.631,731.104,763.751,731.064,755,720,17,23,25.582,12.194,122.523
30,168,104.375,71,132,654.798,755.923,655.005,756.318,647,747,15,18,21.026,10.173,126.905
31,161,118.590,76,146,543.283,830.090,543.224,830.303,536,821,14,18,20.612,9.945,55.218
32,275,116.524,65,152,568.264,631.242,568.331,631.220,558,620,20,23,27.063,12.938,49.866
33,1226,144,65,201,462.630,444.211,463.306,444.485,440,424,46,41,52.755,29.590,141.612
34,921,135.960,76,192,524.836,445.137,525.550,444.809,504,429,41,32,45.549,25.745,31.519
35,737,114.350,78,152,503.104,369.244,502.974,369.739,482,351,42,37,52.541,17.860,40.627
36,170,98.271,72,127,422.965,758.718,422.860,758.725,415,751,17,17,19.158,11.298,135.306
37,320,125.978,96,162,507.731,761.206,507.779,761.309,496,751,23,20,26.566,15.337,36.915
38,212,88.344,63,113,90.854,816.642,90.861,816.512,82,806,18,23,25.514,10.580,125.884
39,247,108.470,83,137,44.751,998.298,44.710,998.420,33,990,24,18,25.806,12.187,148.289
40,337,103.570,70,146,755.616,345.093,755.677,345.017,745,334,22,23,25.919,16.554,130.249
