 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,5847,104.622,62,159,624.101,652.633,623.844,652.452,573,615,102,74,102.073,72.934,6.301
2,6787,124.216,63,177,570.066,508.019,570.310,507.140,524,457,91,102,110.176,78.433,124.687
3,5416,120.235,60,171,699.506,560.004,698.729,559.429,651,523,97,73,98.265,70.176,15.375
4,2654,99.826,41,138,994.157,553.352,993.374,554.238,970,517,48,72,71.901,46.998,86.918
5,2586,92.439,50,123,858.115,624.582,857.523,623.507,825,594,65,60,75.722,43.483,139.302
6,1873,121.006,51,170,804.131,501.331,803.753,501.341,772,482,64,38,64.191,37.151,179.919
7,3562,123.901,46,172,983.406,479.955,984.915,480.476,939,453,85,54,87.107,52.066,169.299
8,2040,103.408,50,137,912.788,479.303,911.443,479.459,879,459,67,41,66.792,38.888,167.334
9,1282,85.296,32,126,700.761,379.374,698.906,379.591,676,360,49,38,53.056,30.765,28.481
10,949,85.624,45,115,917.434,269.349,917.577,269.629,903,246,28,46,45.602,26.497,96.570
11,1203,91.840,58,121,704.055,288.054,703.937,287.776,686,264,36,48,51.457,29.767,117.884
12,810,101.085,62,138,159.502,239.330,159.458,239.427,138,226,42,26,42.287,24.389,12.419
13,1305,114.562,72,155,231.505,488.689,231.592,488.147,207,468,48,41,53.507,31.053,144.726
14,1602,124.876,73,169,184.073,579.949,184.220,580.457,163,552,41,56,59.744,34.141,116.712
15,2062,87.454,55,122,240.205,681.963,240.081,681.753,209,658,62,48,67.359,38.977,150.414
16,1055,201.922,165,233,249.496,865.963,249.710,865.851,228,847,42,38,48.302,27.810,39.494
17,690,162.220,96,198,196.771,823.972,196.634,824.540,179,809,34,30,38.893,22.589,38.735
18,1589,179.222,139,231,348.900,938.028,348.950,938.381,320,918,57,39,58.846,34.381,22.098
19,1550,132.506,101,159,350.788,745.430,351.040,745.141,329,718,42,54,58.403,33.791,59.946
20,653,195.613,160,231,495.483,913.433,495.451,913.326,484,894,23,38,37.788,22.002,79.461
21,1797,201.479,169,236,826.725,979.387,826.836,979.415,798,956,57,46,62.790,36.439,31.887
22,3282,148.727,100,232,716.708,760.076,715.326,762.187,684,722,64,75,85.039,49.140,54.760
23,1111,207.535,162,237,738.225,855.929,738.467,855.906,714,840,48,32,49.313,28.686,18.267
24,1353,201.466,167,229,881.381,925.992,881.416,925.919,865,898,32,55,54.465,31.630,87.309
25,1015,191.033,152,221,995.437,979.398,995.252,979.559,975,960,40,38,47.250,27.351,40.767
26,592,96.775,68,127,547.682,104.002,547.586,104.330,531,91,33,26,36.089,20.886,31.473
27,2712,103.862,37,152,476.258,560.634,478.018,561.113,437,538,78,45,77.126,44.771,0.862
28,1074,82.275,24,127,289.484,571.199,287.962,572.337,270,550,38,42,48.489,28.202,52.582
29,1295,102.754,64,137,452.075,462.633,452.589,462.992,436,436,31,53,53.644,30.737,87.356
30,1227,197.857,159,240,758.068,948.688,758.058,949.284,742,922,31,53,51.966,30.063,88.600
31,1535,82.109,52,134,512.798,694.633,513.825,695.502,487,672,51,45,58.335,33.503,143.537
32,841,110.278,72,147,269.561,542.745,269.284,542.744,248,528,42,29,43.087,24.852,21.755
33,2302,115.010,62,161,154.869,495.381,155.458,494.644,120,472,69,46,71.145,41.197,21.033
34,1898,105.107,55,147,356.145,495.962,355.193,496.120,323,477,65,38,64.514,37.459,173.085
35,880,90.399,63,155,225.489,358.070,225.623,358.371,212,336,26,44,44.117,25.397,93.882
36,839,99.329,66,126,582.847,29.377,583.128,29.366,561,16,43,26,42.940,24.878,6.765
37,565,97.556,67,136,259.546,34.636,259.413,34.749,248,17,22,35,35.287,20.387,100.802
38,527,93.266,71,119,470.325,183.990,470.484,183.998,453,173,34,21,34.318,19.552,13.223
39,963,94.805,67,122,638.180,360.031,638.126,360.034,618,341,39,38,46.171,26.556,44.107
40,1118,71.852,19,116,834.482,288.506,835.435,286.655,815,269,39,38,40.024,35.566,142.812
41,2535,102.521,40,156,993.542,264.042,990.733,264.153,964,235,58,57,57.758,55.882,28.690
42,2247,122.777,21,183,672.804,77.984,672.362,76.041,645,51,55,54,54.379,52.612,149.782
43,839,153.118,116,186,746.821,115.325,746.791,115.160,730,98,33,34,33.012,32.360,130.002
44,1310,104.526,67,138,432.878,151.274,432.385,151.256,412,130,41,42,41.352,40.335,88.930
45,1339,127.270,59,177,344.714,78.040,345.682,78.743,324,57,41,42,41.972,40.619,94.709
46,1678,128.744,61,181,70.084,95.299,69.398,95.116,47,71,46,48,46.966,45.490,91.966
47,1616,94.988,33,132,256.707,417.320,257.146,416.081,234,394,45,46,45.949,44.779,62.359
48,1429,44.459,10,99,134.681,662.110,133.261,662.777,112,627,45,70,78.287,23.241,59.243
49,886,46.644,24,103,449.431,656.164,449.334,656.014,433,627,32,57,61.834,18.244,64.305
