 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,1716,127.830,92,191,190.661,458.626,190.875,458.705,174,425,33,67,67.100,32.561,97.066
2,2127,121.363,83,190,127.474,416.699,127.622,416.501,96,393,63,47,66.250,40.878,24.983
3,1560,107.044,69,179,151.435,65.292,151.757,64.586,133,37,36,56,56.574,35.109,99.434
4,4936,137.541,76,196,734.149,768.019,734.204,768.588,690,727,87,82,101.026,62.209,138.869
5,5080,130.087,69,197,704.707,915.959,703.711,914.800,671,865,67,101,102.214,63.280,106.017
6,5011,132.234,27,203,598.767,853.297,598.068,856.833,567,802,63,102,101.634,62.776,85.490
7,2011,138.429,87,196,1006.951,635.276,1007.748,636.337,984,605,40,69,67.832,37.748,105.102
8,2732,139.277,83,199,205.456,939.336,205.457,939.916,181,902,48,74,75.064,46.341,77.971
9,3478,136.634,60,206,379.428,886.650,376.918,888.118,337,858,84,57,84.799,52.222,16.612
10,1019,120.987,93,161,647.570,295.289,647.515,295.329,625,279,44,33,45.741,28.365,26.218
11,2184,111.720,62,159,891.400,796.021,892.088,795.020,870,762,42,67,66.968,41.524,81.833
12,1868,103.270,65,140,806.765,912.616,806.696,912.710,779,888,55,49,62.288,38.184,144.571
13,1369,108.872,66,157,360.051,970.689,360.449,970.913,343,944,33,53,53.510,32.575,90.370
14,911,119.798,77,159,284.176,930.560,283.629,930.473,262,916,43,28,43.284,26.798,10.285
15,1386,117.874,78,167,220.698,800.061,220.808,799.866,204,773,33,54,53.421,33.034,93.944
16,2193,130.656,89,180,26.922,947.882,27.292,948.271,0,922,57,50,64.321,43.411,149.587
17,1216,119.524,77,191,28.053,39.979,27.969,39.517,13,13,30,54,53.798,28.779,98.937
18,3380,158.537,122,202,724.259,402.000,724.016,401.640,691,369,66,66,65.606,65.597,90.000
19,2950,130.020,69,207,532.763,429.297,533.070,429.765,502,398,61,62,61.318,61.256,67.381
20,2344,165.193,133,202,557.495,135.415,557.561,135.367,530,108,55,55,54.646,54.615,110.209
21,2345,135.554,93,191,76.117,276.587,75.990,276.427,48,249,55,55,54.823,54.461,79.273
22,2235,106.173,38,167,183.480,600.003,184.311,598.436,156,573,54,54,53.628,53.064,48.822
23,4366,130.649,74,187,278.842,816.000,279.558,817.058,241,778,75,75,74.682,74.435,5.675E-12
24,8420,136.165,84,205,471.464,931.410,471.091,930.109,419,879,104,104,103.582,103.500,149.665
25,4211,118.366,71,170,896.154,947.329,896.173,948.377,859,910,74,74,73.279,73.167,172.313
26,11825,129.801,52,225,848.036,855.993,846.806,853.933,786,794,123,123,122.713,122.693,166.209
27,5144,154.919,46,224,398.737,593.336,398.194,594.729,358,552,81,82,80.989,80.870,122.761
28,2470,161.486,121,207,338.167,774.719,337.785,774.368,310,746,56,57,56.238,55.921,146.909
29,2885,167.146,131,215,465.449,799.245,465.738,799.004,435,769,61,61,60.645,60.571,123.824
30,1719,129.507,84,184,137.332,311.218,136.744,311.816,114,288,47,47,46.859,46.708,140.181
31,1259,117.576,89,160,322.851,178.672,322.911,178.434,302,158,41,41,40.063,40.012,177.437
32,809,115.289,82,165,385.457,278.721,384.913,278.502,369,262,32,33,32.215,31.974,108.598
33,2970,119.937,48,181,883.480,651.979,884.224,653.163,852,621,62,62,61.773,61.216,103.453
34,2086,119.724,52,194,843.499,669.349,841.357,669.389,817,643,52,52,51.591,51.481,157.060
