 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,10881,113.019,5,179,310.1,574.047,308.964,574.169,245,518,129,111,134.263,103.186,26.893
2,5243,114.846,66,184,698.407,145.946,697.849,145.69,658,103,81,86,93.212,71.617,127.618
3,2100,84.593,24,128,439.115,300.678,439.496,301.421,411,271,56,59,70.646,37.848,132.896
4,8476,124.73,56,194,738.234,489.432,737.36,488.866,667,450,142,78,142.24,75.872,6.545
5,6776,89.023,0,176,855.739,122.608,858.126,124.717,806,77,98,91,105.521,81.76,37.285
6,2472,93.084,24,147,787.266,88.436,784.941,87.381,754,64,66,49,67.715,46.481,163.339
7,9082,70.139,0,137,567.849,601.384,564.494,599.341,512,547,111,108,120.786,95.736,140.289
8,2854,94.237,17,165,25.973,703.393,25.53,701.388,0,673,57,62,65.48,55.495,54.379
9,1055,118.505,75,164,985.448,833.231,985.745,833.054,965,813,40,40,48.087,27.934,45.577
10,910,75.146,35,109,381.685,378.722,381.912,379.196,364,358,34,41,45.313,25.57,54.977
11,1101,121.963,68,166,298.743,473.053,298.556,472.595,279,454,38,38,37.613,37.27,92.309
12,2623,72.733,12,123,760.437,286.002,762.83,286.834,731,257,58,58,57.853,57.728,65.722
13,2748,85.352,24,139,320.17,739,318.959,738.99,290,709,60,60,59.153,59.149,90
14,709,88.635,46,134,84.506,18.709,84.417,18.488,69,3,30,31,30.059,30.031,135.336
15,567,201.079,163,244,165.886,488.639,165.85,488.531,152,475,27,27,26.892,26.845,97.513
16,1266,9.191,0,58,456.872,752.956,455.186,755.573,445,714,23,77,76.753,21.001,84.498
17,505,26.879,6,60,354.971,112.827,354.728,112.463,346,91,17,43,42.199,15.237,82.781
18,1304,43.285,0,144,449.147,55.275,449.97,54.407,426,36,45,38,45.909,36.165,22.493
19,1572,61.938,7,144,492.385,299.987,493.957,301.733,471,275,42,49,50.495,39.638,116.949
20,471,40.348,15,78,122.165,442.536,122.517,442.861,109,430,25,25,27.475,21.827,46.999
21,798,87.975,45,155,119.17,556.469,119.911,556.127,104,539,30,35,35.828,28.359,66.485
22,920,56.615,19,140,516.183,409.038,514.524,407.358,498,392,36,34,38.54,30.394,141.247
23,634,31.322,0,93,995.219,360.484,995.561,361.774,982,344,26,32,31.891,25.312,103.995
24,521,50.24,0,120,112.719,766.984,113.181,766.889,97,755,30,23,30.561,21.706,162.443
25,689,63.241,14,153,173.179,19.007,173.045,19.026,160,1,26,35,35.032,25.042,77.363
26,770,67.283,29,154,885.157,861.029,886.758,862.502,869,844,31,34,37.139,26.398,125.075
27,534,57.311,24,117,731.669,7.94,732.463,9.384,712,0,37,18,36.318,18.721,175.335
28,396,101.604,48,160,209.202,517.785,208.555,518.209,197,506,24,23,26.657,18.915,37.354
29,159,49.484,23,91,269.374,715.563,269.273,715.513,261,708,16,15,16.853,12.013,47.047
30,846,78.823,46,134,57.313,771.985,57.656,771.928,40,755,34,34,38.689,27.841,136.729
31,1184,59.545,14,131,76.906,690.022,79.516,690.014,53,673,47,34,46.203,32.628,7.135
32,281,34.762,9,68,245.4,201.116,245.285,200.143,236,190,18,22,22.446,15.939,111.714
33,93,83.226,60,108,658.177,542.36,658.051,542.51,652,536,12,12,12.781,9.265,135.449
34,4891,78.604,0,155,72.167,245.02,67.35,246.838,25,211,94,67,93.394,66.679,177.542
35,1705,67.065,0,118,197.428,377.326,196.759,373.893,171,355,52,45,55.046,39.438,32.121
36,1099,79.94,36,119,80.97,321.237,79.134,321.234,58,305,45,32,44.087,31.739,7.102
