 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,4469,138.348,90,198,622.728,621.305,622.523,621.421,592,571,61,100,102.069,55.748,105.269
2,5877,141.554,58,200,512.055,671.995,512.403,672.140,478,614,68,116,117.308,63.788,101.995
3,2301,98.641,62,133,697.483,730.593,698.148,730.545,661,709,73,42,73.108,40.074,10.233
4,6368,134.460,72,186,368.098,780.028,367.967,781.756,315,740,106,79,108.066,75.028,16.381
5,3621,121.731,76,168,178.865,713.280,179.037,712.900,142,679,73,69,81.259,56.737,139.141
6,2795,103.739,66,139,885.461,736.722,885.102,736.509,860,701,51,71,71.340,49.884,80.925
7,2132,99.378,64,139,401.515,455.949,401.227,456.328,374,428,54,55,62.215,43.632,133.627
8,2074,117.490,76,164,509.396,490.691,508.687,491.052,487,460,44,61,61.386,43.018,87.795
9,2318,108.907,74,155,790.721,560.651,791.347,560.435,759,535,63,50,65.021,45.391,25.640
10,2170,133.029,81,186,862.113,579.247,861.711,579.238,840,547,44,64,62.731,44.044,93.568
11,2255,99.192,36,143,131.418,649.939,132.144,650.365,103,622,56,56,64.364,44.608,133.394
12,1281,159.205,125,188,748.790,129.680,748.845,129.754,728,109,41,41,41.595,39.212,54.050
13,3306,140.812,97,185,550.136,99.993,550.340,100.182,517,67,65,66,66.518,63.281,122.882
14,2435,116.690,61,167,454.726,279.951,455.234,279.407,427,251,55,57,57.017,54.376,121.814
15,1772,143.201,75,185,308.714,221.251,308.182,221.582,285,197,47,48,48.640,46.386,124.110
16,1851,135.646,85,183,1005.631,118.239,1005.436,118.257,982,91,42,54,55.166,42.721,86.029
17,4917,136.460,84,197,917.364,489.985,917.201,490.168,878,449,78,81,81.184,77.115,121.163
18,4230,116.685,28,182,953.495,421.948,955.267,418.779,916,385,74,74,75.191,71.628,125.833
19,5241,129.625,80,192,757.339,626.775,756.880,627.117,712,589,91,75,92.048,72.495,163.259
20,1088,97.153,64,127,412.765,74.717,412.232,74.338,392,56,41,36,41.896,33.065,149.472
21,960,109.382,81,146,488.092,77.352,488.188,77.043,471,58,34,38,39.079,31.278,60.527
22,1736,95.002,33,152,175.415,577.341,177.612,577.814,152,553,47,48,48.764,45.327,126.861
23,1453,111.908,85,154,313.491,480.632,313.663,480.921,291,458,44,44,44.742,41.348,130.241
24,4121,116.267,77,163,64.132,746.656,64.465,745.460,27,711,74,71,75.090,69.876,25.735
25,4060,80.247,0,146,354.174,586.703,351.743,591.827,319,549,70,75,74.637,69.260,105.165
26,4233,119.197,27,188,816.133,454.726,818.454,456.634,780,416,71,77,76.309,70.629,101.886
27,1265,75.974,33,170,263.469,502.065,263.395,501.116,243,477,40,50,55.971,28.776,56.706
28,1073,74.646,29,165,125.520,408.061,126.683,409.457,101,391,48,34,51.216,26.675,152.008
29,706,77.064,43,148,168.098,302.693,167.618,301.896,154,283,27,39,41.769,21.521,64.108
30,1050,70.908,31,149,830.161,274.769,831.088,275.839,806,258,48,33,51.111,26.157,154.944
31,1110,76.723,39,186,631.496,186.747,633.182,187.173,607,169,48,35,52.374,26.985,152.862
32,900,60.504,35,111,783.513,744.592,783.419,744.024,767,723,32,43,47.185,24.285,60.883
33,463,46.428,14,100,552.237,230.001,552.304,230.044,539,217,25,25,25.614,23.015,129.466
34,1007,51.167,23,121,593.445,526.731,594.636,528.296,575,508,36,37,37.812,33.908,135.099
35,385,65.532,26,143,669.560,499.391,670.809,498.130,657,488,24,22,23.358,20.986,157.047
36,314,124.561,93,167,788.822,340.739,789.138,340.888,778,330,21,21,21.031,19.010,124.008
37,1110,67.933,22,131,770.122,199.368,769.932,199.292,751,180,38,38,39.587,35.701,136.856
38,516,82.946,38,144,899.525,79.360,900.350,78.430,886,66,26,26,27.095,24.247,145.253
39,587,104.104,73,145,818.813,98.689,818.671,98.939,805,84,27,29,28.625,26.110,123.204
40,507,97.706,68,138,844.295,92.640,844.676,92.791,830,80,27,25,26.711,24.167,151.336
41,650,91.920,57,162,599.565,31.291,599.750,32.085,585,16,29,30,30.287,27.325,130.469
42,724,84.138,49,139,438.851,153.395,439.480,153.435,423,138,31,31,31.980,28.825,139.439
43,656,110.549,68,162,426.927,230.566,426.812,229.784,412,216,29,29,30.460,27.421,131.361
44,366,110.137,84,168,488.836,348.612,489.208,349.022,477,337,23,22,22.786,20.452,139.111
45,201,101.975,82,138,444.963,377.983,445.036,378.219,436,369,17,17,16.891,15.151,137.764
46,280,105.643,69,170,373.568,383.318,373.918,383.834,363,373,20,20,19.836,17.973,133.889
47,457,108.678,87,158,408.973,398.701,409.104,398.798,396,386,25,25,25.442,22.870,133.037
48,399,94.288,64,137,242.237,305.370,242.401,305.422,230,293,23,24,23.958,21.204,126.496
