 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,1028,125.874,60,181,344.174,474.961,344.366,475.164,321,459,45,31,46.067,28.413,17.838
2,1403,116.513,68,175,864.075,303.083,864.314,303.395,845,277,37,52,54.016,33.071,68.023
3,1462,94.475,34,154,749.097,429.025,748.984,429.161,721,411,55,35,54.880,33.919,169.679
4,1618,102.054,55,144,694.185,390.035,693.587,390.287,668,368,52,44,57.755,35.670,146.477
5,1078,114.807,64,170,192.675,839.975,193.178,839.892,169,824,46,32,46.745,29.363,16.683
6,1340,149.710,93,202,147.763,575.046,147.889,574.361,125,555,45,39,47.252,36.107,153.607
7,3115,133.222,73,202,795.702,635.490,796.005,635.545,764,604,63,63,63.672,62.290,134.893
8,602,82.405,42,123,619.216,989.035,618.943,989.595,605,975,28,28,28.068,27.309,147.283
9,496,66.183,42,94,862.867,922.266,862.806,921.756,850,909,25,26,25.406,24.857,133.005
10,886,128.397,78,184,100.290,876.973,100.455,877.190,71,858,57,38,64.970,17.363,148.421
11,1233,133.181,98,187,557.302,474.102,557.839,474.308,515,443,83,62,101.168,15.518,143.884
12,1192,95.846,50,166,593.889,813.372,595.747,810.377,565,771,58,83,99.483,15.256,55.627
13,235,91.983,51,163,225.211,30.943,225.736,31.129,216,21,18,20,22.880,13.077,128.450
14,392,100.403,41,179,297.138,85.184,296.753,85.100,286,71,21,28,29.764,16.769,61.525
15,272,73.276,22,137,532.151,242.018,532.761,240.615,523,231,18,21,20.229,17.120,102.163
16,260,53.154,28,112,674.223,133.004,675.068,132.969,663,124,21,17,20.215,16.376,176.407
17,233,81.987,48,121,877.105,131.878,876.898,132.039,868,122,17,19,18.993,15.620,118.750
18,314,87.306,33,171,220.232,332.000,220.413,332.719,209,322,22,19,21.959,18.206,0.000
19,317,119.252,67,192,185.655,318.008,185.429,317.179,175,307,20,21,21.881,18.446,54.591
20,376,105.894,75,162,225.247,309.997,225.766,310.003,214,298,22,23,24.098,19.867,131.600
21,350,119.166,82,183,155.691,350.480,155.749,349.910,145,339,20,23,23.072,19.315,88.200
22,196,118.944,67,183,221.107,402.526,220.927,402.004,212,394,18,16,17.178,14.527,24.265
23,290,99.083,70,136,400.666,388.441,400.891,388.174,391,378,19,21,21.210,17.409,115.564
24,376,86.332,51,142,146.154,534.000,145.714,533.607,136,522,20,24,23.947,19.991,90.000
25,188,107.665,45,197,72.112,704.952,71.682,705.694,63,697,17,15,17.024,14.061,158.432
26,626,80.380,38,181,281.264,687.984,280.535,687.125,265,674,31,27,30.912,25.785,164.634
27,440,76.534,34,124,181.218,738.000,180.924,738.262,168,727,26,22,26.238,21.351,1.117E-13
28,476,111.672,74,148,170.221,778.008,170.358,777.569,157,766,26,24,27.093,22.369,27.217
29,772,102.496,66,169,217.224,789.000,216.788,789.318,199,774,35,29,34.489,28.500,172.055
30,330,114.152,53,182,364.200,985.021,364.562,983.981,353,975,22,20,22.614,18.580,26.017
31,626,90.442,48,152,661.264,720.016,661.431,720.179,645,706,31,27,30.912,25.785,15.366
32,166,34.199,3,69,965.181,765.994,965.609,766.451,957,758,15,15,14.547,14.529,91.909
33,756,107.926,70,164,687.214,656.000,687.247,656.075,671,640,32,32,31.031,31.019,90.000
