 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,3162,134.550,73,194,644.154,373.972,644.040,373.727,609,343,70,61,75.680,53.197,147.964
2,2874,118.535,66,192,816.085,682.043,816.082,681.487,786,648,59,67,72.130,50.732,55.961
3,327,88.862,65,117,649.347,453.063,649.507,453.129,640,441,18,24,24.328,17.114,73.439
4,816,171.228,111,240,381.138,815.176,381.036,814.771,359,791,44,48,62.285,16.681,47.810
5,2380,142.326,92,203,94.234,733.047,93.720,732.980,51,698,86,70,107.125,28.287,141.736
6,581,136.501,90,179,917.266,374.006,917.965,374.288,885,360,63,27,66.400,11.141,158.508
7,584,143.144,74,211,175.187,809.995,175.031,810.145,161,796,28,28,27.274,27.263,91.577
8,639,37.388,0,117,514.245,115.966,516.686,114.921,495,104,37,23,36.458,22.316,5.905
9,281,92.167,40,144,684.187,170.941,684.536,170.482,674,160,20,21,24.010,14.901,132.023
10,408,114.108,57,178,690.203,202.971,690.577,204.337,678,191,23,24,24.091,21.564,128.692
11,279,90.280,34,148,664.167,125.048,663.714,125.713,654,115,19,20,20.011,17.752,115.804
12,464,108.692,53,188,609.211,460.000,607.923,460.507,596,447,25,25,24.313,24.299,90.000
13,392,126.824,66,192,698.168,464.191,698.150,464.342,686,450,24,27,31.566,15.811,49.482
14,834,97.121,58,152,863.188,606.000,862.870,605.981,846,589,33,33,32.591,32.582,90.000
15,272,107.393,64,160,951.096,769.993,951.030,769.858,941,760,19,19,18.612,18.608,94.399
16,382,94.757,52,154,443.191,987.010,442.566,987.622,431,975,23,23,22.061,22.047,86.864
17,264,71.030,40,105,789.189,22.008,789.366,22.512,779,12,19,19,18.342,18.326,87.709
18,368,138.122,58,200,893.236,520.019,894.030,520.106,882,509,22,22,21.656,21.636,85.400
19,624,134.098,68,210,18.244,822.000,18.628,822.185,3,807,29,29,28.195,28.178,90.000
