 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,1132,123.776,83,185,890.019,345.355,889.541,345.091,869,325,41,40,48.224,29.888,136.402
2,1088,119.546,84,185,460.359,548.757,460.094,548.547,442,527,36,43,47.270,29.306,125.155
3,1171,120.856,85,161,799.696,711.020,799.546,711.130,775,695,49,31,48.987,30.436,176.538
4,963,143.609,96,197,989.161,794.427,988.892,794.095,970,775,37,38,44.382,27.627,132.744
5,1186,134.394,93,175,841.566,883.210,841.519,883.342,816,868,50,31,49.485,30.516,178.431
6,969,140.639,95,206,540.391,621.730,540.895,621.122,525,600,30,43,44.572,27.680,109.863
7,760,136.189,95,181,1009.555,934.920,1010.082,934.537,991,919,33,30,35.055,27.604,28.594
8,614,117.756,82,148,585.148,712.288,584.960,712.299,572,695,26,34,35.439,22.059,118.726
9,2016,125.683,79,209,295.501,922.565,295.806,921.742,270,893,50,59,64.420,39.846,124.284
10,734,119.056,74,158,15.452,923.356,15.797,923.579,0,905,30,36,38.722,24.135,121.335
11,1254,124.207,84,168,60.058,980.036,60.175,980.165,44,954,32,51,50.721,31.479,96.167
12,998,153.311,107,219,381.019,906.643,381.068,907.376,358,892,45,29,45.337,28.028,14.103
13,2344,124.128,80,167,428.120,958.653,428.223,958.807,393,937,70,43,69.326,43.050,2.376
14,1012,125.941,82,164,804.855,963.375,804.895,963.265,782,948,45,30,45.905,28.069,164.521
15,801,116.141,85,148,124.961,594.595,124.749,594.514,105,580,39,29,40.502,25.180,27.823
16,1266,155.174,114,214,758.207,585.626,757.904,586.379,733,567,49,37,51.188,31.490,23.513
17,1207,113.759,46,169,871.654,818.227,871.467,818.561,849,799,45,38,49.987,30.744,144.717
18,1498,165.807,132,209,469.113,132.463,469.150,132.279,447,110,43,45,45.741,41.698,118.727
19,1870,156.281,119,214,496.072,180.010,496.352,179.933,472,155,48,50,50.981,46.703,121.141
20,2566,163.519,121,220,209.112,243.988,209.050,243.938,180,214,57,59,59.927,54.519,126.983
21,2538,167.013,130,228,126.635,279.485,126.895,279.619,99,249,55,60,59.235,54.554,106.262
22,821,119.730,84,164,180.686,346.507,180.696,347.093,165,329,31,34,33.634,31.080,101.241
23,1074,127.530,94,158,415.148,450.042,415.409,450.009,397,431,36,38,38.592,35.434,116.667
24,1145,165.328,95,217,495.118,291.012,494.752,290.489,476,270,37,41,39.974,36.471,93.460
25,1470,166.156,97,225,623.054,169.499,623.390,170.104,602,146,42,46,45.268,41.346,85.286
26,1298,176.313,136,219,672.094,200.027,672.060,200.240,652,178,40,43,42.369,39.007,99.621
27,933,173.658,145,203,779.699,222.965,779.632,222.841,763,205,33,36,36.051,32.952,94.767
28,830,180.024,146,214,685.184,326.492,684.859,326.407,669,309,32,34,33.740,31.322,104.803
29,1080,174.800,140,219,710.123,370.992,710.137,370.784,692,351,36,39,38.671,35.559,102.347
30,1947,153.201,53,211,568.044,442.984,566.185,443.577,544,416,48,53,52.150,47.536,94.981
31,809,177.931,153,212,534.711,481.495,534.593,481.523,518,465,32,33,33.582,30.672,64.364
32,1267,177.357,82,215,483.628,415.958,483.149,416.745,464,394,39,43,42.041,38.372,87.348
33,957,168.200,104,216,633.726,527.031,634.439,526.951,616,509,35,36,36.571,33.319,125.929
34,1332,189.514,151,220,231.625,82.001,231.697,81.929,210,61,42,42,43.170,39.285,130.690
35,482,127.100,96,174,386.226,150.436,386.162,150.348,371,138,30,25,34.005,18.047,144.966
36,449,80.477,47,167,310.224,256.943,310.195,256.354,295,244,29,25,32.603,17.535,142.187
37,715,80.290,45,152,504.208,393.026,504.775,393.137,485,379,38,28,41.319,22.032,151.088
38,654,77.855,43,140,388.693,492.515,388.457,492.178,367,478,42,28,46.691,17.834,151.018
39,280,84.186,50,160,727.711,497.968,727.415,497.669,714,490,26,16,26.771,13.317,157.949
40,320,74.425,44,135,680.225,500.419,680.268,499.991,666,491,27,19,28.874,14.111,152.704
41,341,74.657,41,155,325.066,633.664,325.029,633.185,316,619,18,28,29.442,14.747,65.270
42,517,92.021,44,185,329.301,799.020,329.192,798.378,312,787,34,24,36.808,17.884,150.170
43,572,83.240,46,154,227.654,822.615,227.184,822.240,213,805,28,34,38.452,18.940,53.330
44,773,152.379,92,209,677.200,65.492,677.457,66.051,661,49,32,32,31.617,31.129,3.328
45,987,146.260,115,195,252.719,155.502,252.875,155.469,234,137,36,36,35.455,35.444,89.469
46,385,135.571,96,174,491.388,514.248,491.357,514.107,480,503,22,22,22.206,22.075,124.056
