 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,650,79.163,48,106,159.212,144.018,159.144,144.006,137,131,43,26,46.377,17.845,154.387
2,1099,92.096,46,135,49.061,278.020,48.910,278.943,37,248,24,60,60.257,23.222,84.197
3,557,85.864,53,118,202.060,108.909,202.186,109.112,192,87,19,43,42.840,16.554,100.919
4,1776,86.034,25,130,531.065,83.037,531.966,83.171,506,60,50,46,49.937,45.282,177.196
5,611,82.206,50,137,600.259,89.047,600.212,89.017,577,77,45,24,47.801,16.275,157.542
6,947,61.679,20,91,428.224,236.026,427.458,235.933,407,220,41,31,41.348,29.161,163.170
7,16717,145.799,58,223,881.068,641.009,881.039,641.074,793,579,175,123,174.686,121.846,173.994
8,3991,87.787,13,146,825.119,225.961,825.147,222.789,793,184,64,83,85.492,59.438,110.260
9,13747,94.460,15,169,156.029,514.030,154.402,513.981,99,435,113,158,158.791,110.228,79.687
10,10014,115.366,55,198,280.089,428.015,279.389,428.187,230,362,100,132,135.234,94.283,70.750
11,12554,131.431,44,232,505.064,815.050,507.816,812.876,451,739,107,151,151.392,105.582,81.528
12,4849,101.509,21,173,674.057,683.046,673.097,680.384,641,636,66,94,94.259,65.500,92.407
13,6027,88.572,18,165,429.128,580.995,431.780,581.721,380,539,98,83,104.873,73.172,148.940
14,5172,94.783,41,149,411.152,474.027,411.560,474.998,366,435,90,78,97.111,67.811,147.348
15,3213,108.565,39,168,928.174,503.998,926.831,504.558,889,477,77,54,76.643,53.377,173.908
16,1718,104.524,57,177,822.102,495.009,823.101,493.777,794,475,56,40,56.064,39.017,177.614
17,2078,89.173,49,128,28.098,900.981,27.478,900.596,2,873,51,56,61.626,42.933,125.433
18,3106,104.290,58,176,624.136,267.969,625.610,269.228,589,238,70,60,75.603,52.308,147.643
19,781,56.586,14,120,590.145,443.967,589.792,445.254,575,426,30,35,37.818,26.294,122.948
20,687,45.528,10,128,1005.154,699.651,1003.819,702.404,983,682,41,34,49.634,17.623,35.204
21,3134,85.545,41,137,130.149,275.002,129.897,275.096,98,243,64,64,63.170,63.168,89.385
22,4688,96.917,28,179,99.085,376.986,98.662,377.483,60,338,78,78,77.259,77.259,99.298
23,946,66.619,38,102,209.174,356.994,209.524,356.371,191,339,35,35,34.709,34.702,92.083
24,9664,111.592,23,201,814.045,761.008,816.118,763.399,758,705,111,111,110.926,110.926,80.052
25,5427,105.274,18,190,391.560,615.052,390.080,617.136,349,573,84,84,83.356,82.896,141.369
26,1024,53.017,0,110,485.191,169.984,484.176,170.690,466,151,37,37,36.112,36.104,94.667
27,1130,62.546,26,128,460.156,144.004,460.390,143.431,441,125,38,38,37.934,37.928,88.373
28,704,82.139,33,141,403.229,127.010,404.423,126.842,387,111,31,31,29.946,29.932,87.510
29,456,47.798,19,120,499.213,85.993,498.321,86.986,486,73,25,25,24.103,24.088,91.771
30,816,75.190,34,141,379.162,711.990,380.858,711.939,362,695,33,33,32.236,32.230,93.468
31,584,67.700,29,137,174.187,965.005,174.855,966.157,160,951,28,28,27.274,27.263,88.423
32,990,78.229,25,155,751.125,422.003,751.183,420.732,733,404,36,36,35.505,35.502,88.614
33,800,62.309,26,122,682.268,552.000,681.612,553.525,666,536,32,32,31.924,31.906,90.000
34,1278,99.422,48,183,866.108,541.012,864.359,539.917,845,520,41,41,40.340,40.337,83.797
35,381,109.157,68,190,942.206,377.014,942.285,376.126,931,366,22,22,22.080,21.970,33.823
36,906,76.924,21,149,973.225,151.006,972.683,149.651,955,133,35,35,33.970,33.958,88.596
37,249,108.309,80,161,850.155,39.018,850.317,38.766,841,30,18,18,17.873,17.738,33.189
38,198,107.535,69,167,574.268,21.000,574.286,20.495,565,12,17,17,15.896,15.860,90.000
39,546,97.130,59,152,268.229,591.004,267.787,591.247,254,577,27,27,26.374,26.358,89.083
40,508,59.738,6,124,789.264,993.000,790.259,994.496,776,980,26,26,25.443,25.421,90.000
41,1643,70.889,17,136,88.564,513.030,86.361,511.405,65,490,46,46,45.851,45.625,118.756
42,792,100.311,58,152,688.677,470.995,687.797,471.466,672,455,32,32,32.065,31.449,107.618
43,576,115.457,73,163,576.252,133.502,576.117,133.632,562,120,28,27,27.425,26.741,90.568
44,415,90.188,49,140,463.760,970.500,464.102,970.682,452,959,23,23,22.999,22.975,90.000
45,415,70.817,21,126,364.760,55.500,363.727,54.283,353,44,23,23,22.999,22.975,90.000
46,353,51.323,19,99,151.744,805.500,153.128,805.574,140,794,22,22,21.211,21.189,90.000
47,237,58.759,28,91,70.597,586.530,71.391,586.699,61,577,18,18,17.374,17.369,73.072
48,1870,100.614,47,152,730.558,897.000,729.653,896.244,706,872,49,49,48.861,48.729,90.000
