 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,3502,96.219,44,140,55.156,302.979,54.889,304.187,24,265,61,76,79.112,56.361,114.072
2,2863,126.717,63,173,238.742,547.322,238.189,546.698,213,511,51,72,71.494,50.987,95.185
3,2181,106.385,52,157,199.674,632.062,198.86,632.061,180,596,39,72,72.126,38.501,83.068
4,754,96.019,55,131,37.517,583.637,37.744,584.414,23,563,28,41,42.424,22.629,114.398
5,464,98.858,65,122,127.181,711.332,127.06,710.868,117,696,20,30,29.896,19.761,88.125
6,1325,145.785,93,206,110.806,745.68,111.024,745.43,85,729,51,33,50.732,33.254,0.439
7,721,138.007,87,195,218.916,958.671,219.826,958.24,202,943,33,31,37.369,24.566,41.714
8,1799,98.528,55,139,233.354,462.532,233.574,461.192,213,427,40,70,73.738,31.064,67.602
9,2501,134.744,62,203,378.769,633.209,377.094,632.073,342,610,73,46,73.944,43.065,167.032
10,1185,131.008,72,177,443.075,502.667,443.046,502.686,418,486,50,33,50.899,29.643,17.162
11,1652,108.146,66,151,651.082,461.949,651.153,462.132,633,431,36,61,60.107,34.994,95.304
12,775,82.534,54,110,621.87,607.005,622.128,606.865,602,593,39,28,41.09,24.015,154.577
13,736,74.201,49,101,549.228,687.629,550.433,687.468,520,678,57,19,56.691,16.53,9.44
14,481,110.198,88,133,680.777,702.941,680.725,702.924,670,687,21,31,31.572,19.398,108.456
15,609,92.033,61,117,881.191,744.303,880.822,744.237,863,732,35,24,35.506,21.839,159.794
16,1421,92.833,56,138,997.544,537.022,997.205,537.432,970,519,54,35,54.351,33.289,167.621
17,1164,99.419,53,141,61.812,167.046,60.945,167.199,42,147,39,39,38.647,38.348,18.075
18,2915,143.186,86,207,445.503,868.957,444.938,868.648,412,840,66,57,65.961,56.268,169.086
19,673,124.143,101,165,341.195,549.397,341.256,549.171,326,534,30,30,29.354,29.191,174.998
20,392,130.158,99,162,795.954,978.306,796.056,978.272,784,967,23,23,23.733,21.03,128.843
21,999,116.127,76,154,946.502,627.426,947.13,627.989,928,609,36,36,38.007,33.466,139.59
22,542,104.096,72,127,1003.173,700.661,1003.116,700.844,989,687,28,27,27.766,24.854,144.785
23,545,104.145,80,133,893.21,371.26,893.503,371.28,879,358,27,26,27.954,24.824,140.885
24,177,117.48,91,145,1014.749,157.359,1014.596,157.156,1007,149,15,16,16.002,14.083,129.506
25,267,113.521,86,142,703.916,253.594,704.08,253.719,694,244,19,19,19.589,17.355,123.643
26,3640,153.572,51,219,577.146,845.996,576.445,847.33,540,813,73,65,72.182,64.207,171.367
27,1112,72.752,42,155,496.174,808.094,496.955,807.453,471,784,49,47,63.376,22.34,43.295
28,970,54.153,27,113,474.815,288.738,475.896,289.504,451,275,47,27,46.716,26.437,178.294
29,280,38.243,9,68,927.996,307.146,928.298,307.501,913,295,29,23,34.24,10.412,37.651
30,1774,77.344,32,121,923.971,28.902,923.818,29.926,899,5,50,47,49.368,45.753,165.901
