 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,547,134.431,85,184,613.250,397.952,613.740,398.117,597,384,31,27,34.939,19.934,143.459
2,978,114.737,64,154,174.140,96.601,174.579,96.592,150,83,47,27,46.471,26.796,174.142
3,449,122.287,79,157,226.749,213.741,226.572,213.785,218,197,17,34,33.984,16.822,98.580
4,341,107.589,70,141,188.811,260.834,188.837,261.050,181,246,15,30,29.388,14.774,92.388
5,254,135.705,94,172,5.996,343.921,6.101,343.624,0,331,12,26,25.952,12.461,87.195
6,1189,127.894,51,201,135.326,373.629,135.938,372.625,119,348,32,50,49.613,30.514,99.343
7,677,96.170,56,152,965.558,148.750,965.798,148.823,953,130,24,37,37.276,23.124,92.010
8,271,92.642,61,132,107.662,337.544,107.758,337.417,100,325,15,24,23.602,14.620,80.151
9,303,101.927,78,133,250.774,401.919,250.894,401.967,238,393,25,17,25.030,15.413,11.998
10,619,116.561,68,192,200.994,580.902,201.241,581.535,190,557,21,47,47.976,16.428,105.543
11,834,110.544,42,173,279.749,483.706,279.589,483.764,262,466,35,34,39.039,27.200,44.204
12,485,116.357,58,180,112.143,535.203,111.148,535.120,100,520,23,29,29.843,20.692,65.292
13,627,110.595,65,155,266.028,1000.822,266.035,1000.547,255,981,21,39,38.974,20.483,84.542
14,312,86.439,51,116,308.609,961.071,309.019,960.768,299,948,19,25,27.224,14.592,57.913
15,224,83.902,49,104,359.473,904.375,359.422,904.739,351,893,16,22,22.935,12.436,63.271
16,2017,136.376,70,188,380.081,841.758,380.358,841.334,357,809,45,65,69.101,37.165,114.367
17,376,110.011,72,146,205.689,700.678,205.602,700.885,190,692,30,17,29.640,16.152,169.855
18,371,101.410,64,137,247.522,645.236,247.781,645.354,235,635,24,20,23.416,20.173,172.434
19,377,93.966,30,142,245.452,821.654,244.887,821.303,233,811,24,21,26.955,17.808,144.342
20,746,132.458,56,188,214.071,911.331,214.167,911.497,198,894,31,34,37.644,25.232,52.086
21,432,115.766,26,179,266.819,821.748,267.436,821.439,256,807,20,29,28.701,19.165,100.278
22,4482,188.137,41,255,860.517,112.034,860.112,113.340,824,70,72,84,88.957,64.151,119.213
23,747,131.299,81,202,568.109,96.979,568.146,96.716,556,74,23,45,44.270,21.484,81.676
24,1125,141.443,43,204,667.922,602.193,668.662,600.983,647,581,41,41,49.153,29.142,44.843
25,636,109.215,60,175,601.286,673.645,601.869,673.680,583,661,36,25,37.140,21.803,159.695
26,536,128.511,87,177,395.478,519.595,395.595,519.664,382,504,26,31,33.939,20.108,127.040
27,2262,138.630,64,207,611.301,770.268,610.760,770.684,581,744,59,52,63.812,45.134,34.283
28,2111,185.726,113,236,852.766,522.992,852.968,522.986,830,492,44,62,61.810,43.485,90.068
29,740,94.928,24,142,773.097,886.877,772.485,887.394,755,871,35,31,37.962,24.820,144.931
30,434,100.018,63,161,613.938,482.465,613.807,482.720,603,467,21,31,33.049,16.720,64.909
31,1287,130.232,83,185,521.680,99.150,521.746,99.131,500,75,43,48,56.735,28.883,50.632
32,772,150.728,79,200,588.881,174.579,588.444,174.802,566,163,45,23,43.630,22.529,2.053
33,548,133.909,76,187,713.772,559.704,714.289,559.392,701,542,25,34,36.910,18.904,60.148
34,456,107.397,48,162,711.292,899.022,712.020,899.483,696,887,30,24,33.704,17.226,148.592
35,913,103.714,37,184,950.762,913.170,950.913,914.423,929,895,42,36,47.591,24.426,144.144
36,195,84.600,54,116,747.741,944.818,747.789,944.950,742,933,11,23,22.110,11.229,93.652
37,804,116.684,78,169,731.213,276.343,731.329,276.425,708,258,45,36,53.539,19.120,37.238
38,290,106.714,71,150,972.638,496.503,972.661,497.182,964,484,16,25,24.733,14.929,83.647
39,745,84.369,31,198,408.359,61.617,407.856,60.866,388,39,41,45,58.128,16.319,131.546
40,569,73.766,36,158,510.314,285.929,510.142,287.137,490,268,40,36,51.267,14.131,138.895
41,278,57.673,31,170,385.259,368.597,386.162,368.106,375,355,20,27,31.452,11.254,54.966
42,530,70.940,39,171,425.202,548.817,425.833,549.013,407,527,36,43,52.967,12.740,50.897
43,392,62.084,26,196,275.110,698.967,274.135,700.330,262,682,25,33,39.121,12.758,55.063
44,563,61.508,29,166,144.429,557.742,145.311,557.184,128,539,32,37,45.795,15.653,51.955
45,451,43.142,9,98,340.105,970.269,338.913,969.876,326,953,28,34,41.432,13.860,128.607
46,684,70.798,14,198,794.355,740.029,795.740,737.423,774,721,40,37,50.601,17.211,43.008
47,595,94.714,29,190,311.102,251.661,309.452,249.541,291,231,39,41,54.118,13.999,133.170
48,398,107.852,80,157,647.249,100.719,647.059,100.723,631,83,32,35,44.784,11.315,48.598
49,604,132.313,83,185,327.430,196.965,327.231,196.532,313,183,28,28,27.765,27.698,74.832
50,1399,137.396,91,212,557.198,213.125,557.265,213.511,535,191,43,43,42.276,42.134,116.739
51,503,160.692,99,217,773.090,613.226,773.045,612.821,760,600,26,26,25.440,25.175,90.472
52,847,140.090,85,204,853.573,599.553,853.698,599.118,836,583,34,33,32.955,32.725,123.336
53,383,102.311,42,159,552.871,502.200,552.541,501.625,541,491,23,22,22.175,21.991,172.689
54,192,99.458,64,140,557.292,454.068,557.320,454.368,549,446,16,16,15.663,15.608,100.435
55,356,105.079,70,156,575.907,468.295,576.247,468.251,565,457,21,22,21.353,21.228,46.471
56,1159,138.612,73,220,177.260,393.522,177.044,393.408,157,374,39,39,38.567,38.262,79.307
57,303,102.716,76,128,90.342,135.325,90.267,134.867,80,125,20,20,19.779,19.505,155.657
58,504,109.054,71,158,846.554,421.813,846.471,421.515,833,409,26,26,25.429,25.235,113.295
59,238,84.681,31,120,893.513,493.408,892.928,493.749,884,484,18,18,17.519,17.297,167.591
60,235,75.094,31,125,906.943,485.623,907.329,485.334,898,476,17,18,17.526,17.072,111.529
61,1037,118.485,46,188,782.669,343.992,782.863,343.398,764,325,37,37,36.539,36.135,0.333
62,236,103.250,76,137,814.263,405.648,814.330,405.532,805,397,18,17,17.541,17.130,9.015
63,477,103.790,37,154,631.301,806.968,630.951,806.671,618,794,26,25,24.760,24.529,16.116
64,420,108.798,48,162,654.612,811.443,654.686,811.534,642,799,24,24,23.143,23.107,137.052
65,383,144.347,103,208,457.393,332.281,457.357,332.075,446,321,22,22,22.182,21.984,115.312
66,511,125.736,94,188,487.081,830.711,486.782,830.573,474,818,26,26,25.609,25.406,0.825
67,413,98.533,66,165,809.776,992.437,810.264,992.552,798,981,23,23,22.968,22.895,76.503
68,442,99.161,45,149,795.197,949.462,795.068,949.667,783,937,24,24,23.988,23.460,9.164
69,293,106.867,80,176,139.094,176.790,139.609,176.508,129,167,20,20,19.367,19.263,32.816
70,209,53.995,27,115,599.644,543.538,599.891,544.209,590,534,18,19,22.552,11.800,48.464
71,249,63.141,13,187,802.263,919.942,803.400,921.465,793,909,18,22,24.832,12.767,125.251
72,299,112.990,61,188,264.540,330.022,263.983,329.836,254,320,20,20,20.174,18.871,59.192
73,370,74.622,16,169,183.468,422.622,182.993,423.783,172,411,22,22,22.124,21.294,11.290
74,159,64.849,34,121,37.374,541.701,37.503,541.651,30,534,14,15,14.656,13.813,126.529
75,252,90.250,48,159,15.655,521.778,16.200,522.212,6,512,18,19,18.449,17.391,109.683
76,305,61.157,16,170,35.526,453.405,34.259,453.126,25,443,20,20,20.021,19.396,52.657
77,207,101.560,68,155,42.012,400.027,42.388,399.998,33,391,17,17,16.459,16.013,116.004
78,273,103.132,72,160,45.947,300.361,46.305,299.975,36,290,19,20,19.207,18.098,111.663
79,290,74.559,50,140,95.424,165.359,96.028,165.044,85,155,20,20,19.490,18.945,121.517
80,251,80.422,39,138,136.508,201.201,136.460,200.891,127,192,18,18,18.355,17.412,101.008
81,281,120.847,86,178,66.386,158.813,66.433,158.558,56,149,20,20,19.389,18.453,80.583
82,204,118.946,58,183,188.113,317.833,188.610,318.370,179,309,17,17,16.503,15.739,131.271
83,314,67.166,27,132,233.624,68.137,233.784,67.569,223,57,20,21,20.437,19.562,98.882
84,269,69.409,34,111,263.210,75.303,263.436,75.129,253,65,19,20,18.958,18.066,118.654
85,145,97.159,77,128,77.397,80.445,77.401,80.472,70,73,14,14,13.851,13.329,145.850
86,140,69.379,42,119,694.236,218.621,694.074,218.950,687,211,14,14,13.674,13.036,131.610
