 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,9061,55.918,31,83,1082.237,1298.020,1081.604,1296.979,1031,1235,102,125,135.728,84.999,121.208
2,2896,64.921,39,94,1382.403,1408.227,1384.060,1407.963,1345,1381,74,54,76.721,48.061,23.611
3,2953,59.346,40,86,1196.966,1699.047,1196.652,1699.055,1159,1672,75,53,77.392,48.582,18.390
4,7816,58.233,22,87,881.710,1539.867,878.941,1541.423,819,1498,125,83,126.053,78.948,14.132
5,8535,68.695,37,103,733.319,1601.035,732.840,1599.843,672,1552,122,98,131.725,82.498,30.831
6,6056,63.530,30,97,785.240,1163.295,786.782,1161.337,744,1111,81,104,110.854,69.558,117.935
7,7480,63.848,41,93,667.473,971.926,667.966,972.192,605,932,124,79,123.425,77.163,7.048
8,5984,55.286,26,82,826.581,961.174,825.957,959.891,791,906,70,110,110.032,69.244,93.190
9,5481,61.738,39,88,688.951,1276.541,689.475,1276.759,636,1242,105,68,105.735,66.001,9.926
10,5481,61.738,39,88,688.951,1276.541,689.475,1276.759,636,1242,105,68,105.735,66.001,9.926
11,1783,56.789,34,78,1151.154,443.788,1151.278,444.317,1129,415,43,57,60.271,37.666,113.527
12,6740,52.037,21,98,863.341,469.949,861.235,470.900,810,425,106,89,116.970,73.366,33.254
13,6740,52.037,21,98,863.341,469.949,861.235,470.900,810,425,106,89,116.970,73.366,33.254
14,3158,58.565,36,101,1455.807,223.583,1456.178,222.964,1430,183,51,80,79.884,50.334,96.377
15,2488,73.166,50,105,1134.385,217.443,1134.340,217.848,1100,192,68,51,71.170,44.511,25.804
16,2784,49.268,33,68,1377.697,935.142,1377.755,935.332,1342,908,71,54,75.336,47.052,153.461
17,14349,64.332,36,103,1319.503,575.481,1320.030,575.160,1251,507,136,136,135.219,135.112,116.454
18,10306,75.402,49,114,979.717,1022.447,979.356,1022.895,922,965,115,115,114.625,114.478,166.414
19,8620,62.007,33,97,956.752,840.313,956.053,840.014,904,788,105,105,104.833,104.693,59.179
20,31052,76.106,35,123,616.942,367.329,621.854,366.699,517,267,199,200,198.957,198.719,30.603
21,6244,77.385,44,111,788.316,78.032,787.589,78.723,743,33,90,90,89.199,89.128,90.658
22,6639,78.299,51,116,1996.026,818.888,1995.490,818.408,1949,772,93,93,91.977,91.904,20.009
23,9632,69.208,42,100,1120.545,979.559,1119.253,978.845,1065,924,111,111,110.821,110.664,25.465
24,8066,67.813,44,97,1441.924,1758.635,1442.203,1758.382,1391,1708,102,101,101.456,101.225,160.404
25,5095,66.327,45,91,1567.474,1919.458,1566.915,1918.967,1527,1879,81,81,80.640,80.445,73.848
26,5095,66.327,45,91,1567.474,1919.458,1566.915,1918.967,1527,1879,81,81,80.640,80.445,73.848
27,2351,72.108,47,92,1925.710,1744.964,1926.105,1744.462,1898,1717,55,55,54.876,54.549,9.156
28,2125,45.005,30,64,1735.787,1435.752,1735.649,1435.491,1709,1409,53,53,52.040,51.991,139.644
29,4265,48.849,25,80,1184.784,1163.336,1184.341,1162.507,1147,1126,75,74,73.759,73.623,44.061
30,3735,51.082,31,80,918.614,1418.892,918.544,1419.600,883,1384,70,69,69.043,68.878,104.079
31,2648,78.883,53,101,1252.253,113.245,1252.219,112.665,1223,84,58,58,58.094,58.036,151.698
32,2764,79.954,53,110,1261.431,163.716,1261.332,165.088,1231,134,60,59,59.375,59.271,16.825
33,4584,57.892,37,86,1665.360,913.824,1665.733,914.262,1627,875,77,77,76.438,76.356,7.622
34,7532,61.827,31,112,1824.587,1017.911,1823.653,1020.857,1775,968,99,99,98.257,97.602,134.752
35,2907,48.864,27,83,1836.978,1189.327,1838.639,1189.330,1806,1158,61,62,60.846,60.831,169.777
36,1240,44.657,29,61,1789.449,1151.024,1789.641,1150.746,1769,1131,40,40,39.749,39.720,3.544
37,1957,68.531,38,92,1314.985,697.984,1314.564,697.123,1289,673,51,50,50.053,49.782,177.106
38,3283,37.084,15,96,1526.298,567.872,1526.065,567.021,1469,537,114,61,124.854,33.479,155.366
39,3075,27.727,6,77,679.598,650.635,683.521,643.844,648,596,63,109,120.040,32.616,62.886
40,1977,62.441,42,92,711.805,524.996,713.338,525.441,667,501,89,47,97.226,25.890,155.625
41,1073,30.525,12,90,1542.944,1103.516,1542.279,1106.991,1531,1068,23,71,71.350,19.148,80.173
42,4018,49.805,27,75,1284.219,965.754,1286.104,966.051,1218,939,132,54,137.596,37.180,163.184
43,4079,57.968,29,100,1076.030,1386.814,1076.943,1387.105,1044,1322,63,129,138.585,37.475,67.987
44,2350,19.557,1,69,1048.562,1706.634,1051.866,1700.727,1022,1658,53,96,105.273,28.422,64.261
45,6020,25.928,1,52,802.162,1908.606,798.521,1905.216,724,1867,155,83,168.349,45.530,155.348
46,3498,22.888,1,56,849.574,1966.917,852.636,1966.147,811,1912,77,109,128.033,34.786,56.467
47,1644,37.373,21,92,1775.538,133.277,1776.939,131.207,1751,94,48,78,87.461,23.933,60.960
48,4366,52.650,30,90,1279.780,794.393,1280.541,793.224,1242,757,75,75,74.578,74.539,18.184
49,1089,41.365,25,72,1435.894,771.383,1435.110,771.445,1417,752,37,38,37.289,37.184,14.204
50,3364,44.313,22,81,1797.145,497.533,1796.196,498.279,1764,464,66,66,65.681,65.212,16.643
51,951,70.935,52,93,1657.880,629.090,1657.957,628.969,1640,611,35,36,35.018,34.578,2.012
52,1440,51.815,32,82,1497.143,658.267,1496.834,657.094,1475,636,43,44,42.998,42.640,87.869
53,2350,61.853,26,107,1472.601,844.879,1473.670,844.036,1445,817,55,55,54.818,54.583,1.135
54,1441,50.032,31,84,1575.107,967.404,1576.005,967.050,1553,945,44,44,43.028,42.641,127.731
55,1798,43.490,26,72,1345.461,1157.133,1344.668,1156.687,1321,1133,48,48,47.921,47.772,117.023
56,2949,48.740,29,79,1318.019,1258.156,1319.137,1257.595,1287,1227,62,62,61.313,61.239,168.332
57,4503,55.432,26,98,1472.631,1328.525,1472.476,1325.680,1434,1290,76,76,75.775,75.664,18.668
58,2306,56.607,36,85,1761.938,1284.186,1761.996,1283.015,1734,1257,55,54,54.198,54.173,120.751
59,480,56.917,43,77,1934.990,1051.565,1935.188,1051.463,1922,1039,25,25,24.766,24.677,83.804
60,1624,35.469,19,64,1746.555,805.151,1745.886,805.271,1723,782,46,46,45.717,45.229,74.857
61,1126,46.452,22,74,1731.216,756.148,1731.225,757.305,1712,737,38,38,37.882,37.845,151.649
62,482,65.259,49,86,1674.807,736.218,1674.667,735.718,1662,723,25,26,24.895,24.651,11.667
63,477,65.929,48,88,1792.605,667.404,1792.999,667.060,1780,655,25,25,24.658,24.631,33.659
64,1530,51.475,24,98,1937.912,621.419,1939.386,619.282,1915,599,45,45,44.223,44.051,33.502
65,2958,54.563,33,83,1901.296,238.687,1901.505,238.810,1870,208,62,61,61.559,61.181,166.555
66,2128,67.256,41,106,1996.053,463.727,1996.242,464.820,1969,437,53,53,52.187,51.918,27.508
67,2478,55.781,31,99,1651.722,195.908,1649.567,194.711,1623,167,57,57,56.320,56.021,144.320
68,894,66.817,49,95,1559.965,154.648,1560.625,154.412,1542,137,35,35,33.874,33.603,166.513
69,2559,65.775,45,100,1011.901,257.215,1012.140,256.558,983,228,57,58,57.132,57.030,53.416
70,1714,58.482,38,91,1092.984,534.287,1092.165,534.247,1069,510,47,48,46.846,46.586,107.073
71,3616,62.366,38,98,938.404,560.201,939.084,559.285,904,526,68,68,67.891,67.815,92.234
72,3007,55.521,20,97,956.786,667.419,957.577,665.185,925,636,63,62,61.883,61.869,123.181
73,2776,53.631,29,87,1120.646,720.912,1118.825,720.240,1090,691,60,60,59.569,59.335,146.163
74,3536,73.597,48,105,767.030,688.742,767.123,688.995,733,655,67,67,67.167,67.030,116.103
75,1901,47.619,30,81,1037.818,851.068,1038.100,850.700,1013,826,49,50,49.270,49.126,145.683
76,5235,52.103,33,75,923.023,1343.873,922.371,1342.854,882,1303,82,82,81.737,81.547,29.567
77,6752,40.848,18,71,967.362,1524.498,969.936,1523.394,921,1478,93,93,92.762,92.677,145.149
78,3921,53.892,32,81,1100.702,1542.885,1099.817,1543.554,1065,1507,71,71,70.758,70.556,157.976
79,4483,51.513,24,102,962.868,1758.753,959.410,1762.043,924,1720,77,77,75.669,75.432,22.270
80,4295,51.516,20,91,1507.889,1605.635,1507.978,1602.795,1470,1568,75,75,74.034,73.865,120.661
81,3682,54.041,34,81,1463.468,1503.094,1463.316,1503.351,1429,1468,69,69,68.672,68.268,146.700
82,2944,70.620,31,106,1567.496,1420.442,1568.098,1419.764,1536,1389,62,62,61.415,61.034,58.299
83,651,26.839,11,52,1792.683,1582.620,1792.218,1581.898,1777,1568,30,29,28.821,28.760,3.303
84,904,27.764,7,60,1673.191,1660.789,1672.227,1658.371,1656,1643,34,35,33.950,33.903,28.675
85,1711,29.414,11,54,1953.177,1639.335,1952.860,1638.099,1929,1615,47,48,46.790,46.559,98.210
86,3236,41.126,16,74,2014.389,1523.000,2015.552,1522.372,1982,1490,64,65,64.209,64.168,90.000
87,1361,54.426,33,96,1980.662,1366.920,1979.660,1365.572,1959,1346,42,42,41.899,41.358,120.282
