 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,25045,129.130,57,203,359.059,249.990,358.478,246.899,256,171,206,158,209.297,152.359,164.606
2,9285,123.648,42,198,690.070,306.970,690.210,307.769,627,259,126,95,127.825,92.486,166.307
3,4392,120.638,47,194,705.108,206.989,706.244,207.026,672,163,66,87,87.635,63.811,78.472
4,9598,124.133,54,198,891.070,244.000,890.759,244.863,842,180,98,127,129.582,94.308,107.269
5,3977,106.270,16,171,645.125,455.024,645.107,454.899,612,414,65,81,83.565,60.595,112.105
6,2710,93.677,9,156,509.107,323.979,507.964,321.753,481,291,56,65,68.923,50.063,119.108
7,1058,94.038,54,142,584.100,241.978,583.598,241.767,567,221,34,42,42.789,31.482,111.086
8,5279,108.140,60,192,593.079,140.017,593.623,140.645,557,91,71,97,96.286,69.807,93.242
9,3543,99.589,51,158,464.122,160.008,463.778,159.329,433,122,62,76,78.829,57.226,113.708
10,8410,129.310,66,195,401.339,41.110,401.415,40.945,346,0,108,94,110.450,96.948,166.001
11,9886,105.810,37,165,242.055,489.992,240.922,489.768,191,425,101,129,131.535,95.695,109.609
12,5712,95.717,14,142,114.068,619.023,115.297,620.261,80,563,67,111,111.845,65.025,79.743
13,3826,81.415,8,141,39.538,609.357,36.339,610.615,0,579,83,60,88.725,54.904,159.467
14,1754,83.115,54,127,787.087,377.005,786.800,377.334,766,347,41,60,61.611,36.248,68.866
15,1448,76.974,27,146,32.169,31.010,29.687,30.776,3,14,57,34,56.438,32.667,173.701
16,6246,102.890,38,185,178.070,772.995,179.219,774.226,133,728,90,90,89.178,89.177,94.067
17,2498,88.449,30,168,769.169,753.994,767.808,755.890,740,725,57,57,56.398,56.394,92.176
18,2505,53.480,0,167,130.055,162.952,129.420,166.524,95,117,69,92,110.796,28.787,125.424
19,564,32.606,10,88,336.243,141.021,336.598,140.282,315,123,41,36,52.428,13.697,40.594
20,2209,50.513,5,186,349.089,417.923,347.659,415.437,310,380,77,75,103.071,27.288,135.828
21,351,35.789,13,69,290.107,776.802,289.409,775.377,277,759,26,35,42.099,10.616,125.316
22,538,59.028,20,145,824.284,667.056,824.440,668.515,808,654,31,26,33.062,20.718,32.002
23,410,85.122,49,130,508.185,427.893,508.346,427.604,497,415,22,26,29.040,17.976,123.240
24,819,94.217,57,123,735.179,415.004,735.002,415.124,719,397,31,35,34.214,30.479,92.355
25,306,106.882,69,140,123.176,449.993,123.060,450.102,113,439,20,21,20.842,18.693,73.088
26,552,82.433,48,136,104.228,418.022,104.676,417.136,90,404,27,27,27.684,25.387,45.194
27,1129,85.003,46,149,538.115,618.017,537.097,617.473,518,599,39,38,39.957,35.976,142.194
28,1069,80.727,47,139,436.109,575.016,436.262,574.509,418,555,36,39,38.769,35.107,80.974
29,595,70.973,23,126,480.228,611.991,480.123,612.234,466,597,27,29,28.915,26.200,107.106
30,356,106.278,52,180,437.211,441.994,437.624,443.148,425,431,23,21,22.434,20.205,12.111
31,255,58.996,22,114,475.139,354.994,475.420,355.434,465,346,19,18,18.816,17.256,153.762
32,1039,51.487,9,102,518.148,362.975,519.396,365.109,499,344,37,37,38.322,34.520,136.742
33,766,102.581,63,146,822.148,34.973,822.301,35.751,807,16,30,37,39.438,24.730,120.349
34,186,91.430,63,127,234.177,178.000,234.036,177.940,226,170,15,16,16.465,14.383,90.000
35,981,33.469,2,71,47.174,579.013,46.213,578.613,28,561,37,35,36.968,33.787,157.890
36,360,78.253,40,127,494.186,902.994,494.040,903.354,483,891,21,23,22.400,20.463,97.984
37,391,64.944,22,113,636.216,839.991,636.295,840.979,624,828,23,23,23.031,21.616,130.049
38,473,115.349,62,185,814.238,523.990,814.508,523.841,801,512,26,24,25.399,23.711,158.074
39,608,129.485,78,188,542.247,688.012,541.876,688.480,528,673,28,29,28.849,26.834,70.885
40,658,130.337,63,193,837.202,710.000,836.976,710.255,822,696,30,28,29.960,27.964,2.249E-13
41,505,73.178,43,118,779.233,971.985,779.255,971.869,765,959,27,25,26.339,24.412,170.184
42,1408,88.322,47,135,769.101,926.056,768.962,926.034,747,904,43,43,43.947,40.793,137.640
43,355,126.146,80,174,865.179,313.038,865.505,313.405,854,301,21,23,22.204,20.356,94.481
44,505,154.281,110,215,831.233,243.985,830.879,244.485,817,231,27,25,26.339,24.412,170.184
45,399,137.584,87,205,776.219,277.011,776.677,276.713,765,265,22,24,23.409,21.702,68.232
46,360,86.931,53,135,171.219,82.011,171.225,81.262,159,71,23,21,22.385,20.477,171.926
47,224,68.232,35,108,6.924,151.040,7.418,151.437,0,142,15,18,18.511,15.407,82.369
48,186,71.382,29,137,550.151,999.000,550.367,998.025,541,991,17,15,16.233,14.589,5.894
49,306,95.856,62,143,433.173,270.971,433.111,271.229,423,260,20,21,20.426,19.074,121.521
50,360,87.228,55,140,418.186,195.006,418.527,195.588,407,183,21,23,22.400,20.463,82.016
