 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,2194,145.760,90,205,393.020,461.420,392.691,461.816,357,442,72,39,71.695,38.963,178.843
2,6629,126.776,55,191,66.865,438.645,67.056,437.254,35,372,64,133,133.690,63.134,94.162
3,2294,115.136,64,163,283.463,584.668,283.818,584.777,244,566,79,37,78.791,37.070,177.090
4,425,111.692,79,165,215.081,993.232,215.038,993.151,206,977,18,34,33.738,16.039,106.171
5,399,67.411,47,89,954.678,639.352,954.535,639.482,939,630,32,19,32.732,15.521,158.319
6,327,71.131,46,102,37.060,871.161,37.657,871.262,26,861,22,21,24.498,16.995,140.727
7,585,87.080,54,136,171.199,405.213,171.801,404.839,158,390,26,30,32.887,22.649,58.115
8,999,67.292,40,99,718.204,20.734,718.052,20.731,703,0,31,43,45.209,28.135,108.048
9,1655,73.298,31,118,977.985,60.603,977.611,60.613,949,42,58,37,58.635,35.938,168.593
10,4707,115.181,59,168,524.123,16.325,524.407,15.530,413,0,182,40,152.867,39.205,176.996
11,2838,84.401,42,137,609.671,274.942,610.039,275.285,575,248,70,55,71.671,50.417,21.898
12,4921,81.778,24,128,809.728,29.407,812.324,28.131,766,0,94,66,96.641,64.834,19.422
13,1105,41.390,13,78,952.890,354.440,952.646,354.319,933,327,40,55,64.512,21.809,123.626
14,418,35.069,0,67,999.282,227.720,997.424,229.481,983,214,32,28,39.738,13.393,39.431
15,341,22.827,1,64,972.189,404.626,970.424,403.579,958,392,28,26,36.273,11.969,138.022
16,397,53.111,17,113,221.898,394.241,222.212,394.843,207,380,29,28,38.346,13.182,43.600
17,329,65.736,29,111,335.187,176.886,335.349,177.277,326,161,18,32,35.298,11.867,114.583
18,168,51.631,23,94,90.667,194.726,90.112,194.435,78,190,25,10,25.127,8.513,10.638
19,252,83.401,38,151,954.052,602.893,954.343,602.881,945,594,18,18,18.049,17.777,156.370
20,141,111.504,79,147,978.869,869.805,978.842,869.920,972,863,14,14,13.505,13.294,32.697
21,157,80.268,55,110,95.226,715.041,95.082,714.869,88,708,14,15,14.240,14.038,70.498
22,150,93.253,52,153,220.053,599.927,219.946,599.402,213,593,14,14,13.983,13.658,53.794
23,405,54.316,9,106,98.552,156.300,98.104,155.905,87,145,23,23,22.728,22.688,23.601
24,129,77.147,35,110,175.407,51.267,175.796,50.995,169,45,13,13,12.835,12.797,21.801
25,132,79.848,34,131,131.591,49.379,131.282,48.337,125,43,13,14,13.063,12.866,160.338
26,161,44.273,24,71,735.283,279.096,734.992,278.708,728,272,15,15,14.376,14.259,28.301
