 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,8872,101.726,40,168,578,76.5,575.625,78.109,516,31,124,91,124.018,91.085,0
2,5716,117.464,32,195,231,139,231.161,141.739,198,84,66,110,110.116,66.092,90
3,5420,107.892,48,175,948,442,947.794,440.568,912,394,72,96,95.762,72.064,90
4,5140,123.84,63,194,599.051,802.028,599.52,801.665,565,751,68,102,104.493,62.631,106.669
5,4674,124.335,62,203,887.026,782.988,887.088,783.808,856,733,62,99,99.33,59.913,79.751
6,6064,119.707,31,209,717.176,591.994,718.07,592.9,661,556,112,72,113.499,68.026,14.339
7,2425,121.435,48,197,595.179,297.991,596.306,298.502,559,275,71,45,71.937,42.921,167.088
8,544,88.153,45,179,581.16,270.961,580.377,269.139,570,254,21,34,34.166,20.273,93.224
9,1080,95.856,60,128,754.081,340,753.973,339.565,739,316,29,48,48.261,28.493,90
10,2455,86.687,44,130,318.123,287.954,317.341,287.066,296,252,44,72,72.1,43.353,93.275
11,2582,83.591,35,126,372.128,354.991,372.492,356.299,349,318,45,74,73.991,44.431,92.787
12,876,94.123,56,133,851.118,350.961,850.606,350.777,837,329,28,43,43.147,25.85,103.679
13,428,91.925,61,120,891.164,347.044,890.886,347.199,881,332,19,30,30.158,18.07,85.672
14,7390,122.693,54,185,157.07,629.985,158.273,630.087,97,587,119,86,125.31,75.088,155.234
15,960,129.159,26,201,557.218,580.019,559.023,580.112,535,565,44,30,45.139,27.079,158.968
16,669,93.085,60,138,346.128,215.038,345.788,215.255,333,197,26,36,37.655,22.621,65.218
17,583,92.557,19,136,544.258,170.992,542.515,170.143,527,159,34,24,35.015,21.199,156.555
18,1608,84.276,30,139,355.177,558.006,354.825,556.922,325,540,59,36,58.322,35.104,8.05
19,1467,96.25,54,136,432.125,933.046,432.416,933.026,410,908,43,50,56.135,33.274,55.362
20,3029,119.636,46,188,590.204,989.992,590.421,989.766,550,965,80,49,79.845,48.301,177.169
