 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,5036,92.198,17,153,282.107,269.027,282.661,268.804,234,234,95,70,97.174,65.985,161.685
2,17002,142.932,47,245,815.055,358.976,812.665,359.054,752,271,125,176,178.018,121.603,77.845
3,15099,119.71,25,214,852.019,137.989,850.183,138.311,794,54,115,168,167.725,114.62,88.619
4,5548,132.601,45,216,928.144,224.997,928.95,225.32,878,188,99,74,101.494,69.6,160.198
5,2063,106.029,57,158,991.104,38.989,991.578,40.352,969,8,43,62,61.904,42.432,91.829
6,1058,77.667,51,118,396.179,104,396.151,104.123,374,88,44,31,44.268,30.431,0
7,3091,96.876,54,150,223.114,132.978,222.793,132.298,196,95,54,76,75.999,51.785,103.65
8,3623,90.516,40,137,114.067,397.983,113.333,397.796,83,358,61,80,82.403,55.981,112.756
9,2221,96.246,48,151,55.142,582.059,55.604,581.273,29,552,52,59,64.466,43.866,54.096
10,4396,87.1,30,145,96.071,653.031,95.307,650.317,65,607,62,91,90.299,61.985,95.424
11,4168,113.54,62,177,56.121,805.981,55.993,805.871,12,775,88,61,88.134,60.214,2.579
12,5153,109.344,59,176,243.092,932.004,243.114,931.177,207,884,72,95,97.869,67.039,110.178
13,3054,77.748,30,139,545.589,1003.995,543.489,1006.011,503,979,83,45,84.404,46.07,2.678
14,5489,80.149,0,147,362.121,499.996,358.684,500.014,311,464,101,71,101.193,69.064,170.695
15,5432,85.534,29,167,548.053,397.008,547.487,393.926,512,347,72,100,100.945,68.515,76.56
16,1343,77.196,49,112,905.136,901.986,905.584,901.77,879,884,51,35,50.057,34.16,4.056
17,1333,95.298,59,134,336.12,910.937,335.925,911.464,315,889,42,44,49.843,34.051,50.271
18,5034,109.554,51,169,60.082,45.005,60.324,43.872,21,0,77,90,96.741,66.254,57.856
19,5010,84.155,28,126,22.754,324.795,23.016,324.95,0,267,52,117,118.27,53.935,88.328
20,2792,74.11,35,127,206.118,763.929,206.093,764.723,176,733,59,61,60.963,58.313,109.705
21,1967,75.05,29,131,461.022,32.973,458.874,32.129,435,8,51,50,51.07,49.039,139.867
22,5871,118.056,22,193,953.07,444.028,951.789,439.62,910,399,85,89,88.336,84.622,94.094
23,546,99.22,66,136,592.189,733.995,591.87,734.189,579,720,26,27,26.668,26.068,118.317
24,6729,61.578,1,146,668.932,263.801,674.22,265.913,594,179,149,170,221.396,38.698,130.987
25,363,43.898,20,86,643.913,163.61,643.562,162.731,629,141,30,45,51.934,8.9,122.352
26,1303,45.976,0,128,425.34,469.979,428.519,467.236,387,437,75,66,97.478,17.02,40.827
27,347,40.663,13,92,229.171,79.068,228.901,79.401,209,61,39,35,49.853,8.862,41.762
28,231,33.459,3,102,277.652,10.249,277.628,9.888,255,0,35,24,32.934,8.931,134.157
29,2184,94.916,58,134,669.098,943.013,669.55,942.79,643,915,52,55,54.101,51.4,90.574
30,988,57.67,19,119,483.181,294.007,483.216,294.733,465,275,36,37,36.788,34.195,60.517
31,640,89.658,50,149,457.242,260.02,457.998,259.466,442,245,29,29,29.59,27.539,43.446
32,546,42.907,12,74,353.227,169.976,353.105,170.334,339,156,27,27,27.24,25.521,138.112
33,341,38.085,4,86,344.195,190.99,343.645,191.714,333,180,21,22,21.644,20.06,116.135
34,546,82.005,46,122,572.229,34.974,572.176,34.852,558,21,27,27,27.242,25.519,131.374
35,1314,86.317,48,149,109.057,927.009,108.599,927.107,89,905,40,43,42.171,39.673,87.793
36,1773,74.376,24,139,592.055,517.026,592.078,519.788,567,493,49,47,48.699,46.355,164.353
37,579,58.693,19,103,699.198,834.047,699.848,833.192,685,819,27,29,28.054,26.278,85.028
38,386,89.137,61,135,617.228,858.977,617.033,859.081,606,847,22,23,22.764,21.59,125.269
39,312,68.737,43,104,729.218,996.965,729.11,996.812,719,986,20,21,20.528,19.352,123.853
40,1446,70.464,24,142,781.062,993.019,782.524,994.769,760,971,42,44,44.149,41.702,69.931
41,1609,77.81,26,126,740.044,573.015,738.763,572.868,717,549,45,47,46.457,44.097,99.915
42,1314,100.167,45,183,787.057,611.009,786.631,612.087,767,589,40,43,42.171,39.673,87.793
43,925,106.534,70,157,941.212,329.005,941.479,329.563,924,311,34,36,35.34,33.327,102.805
44,1032,69.269,39,116,73.175,736.013,73.606,736.645,55,717,36,38,37.434,35.101,72.814
45,1179,73.297,28,127,22.118,722.01,20.764,723.494,2,702,39,40,39.927,37.597,58.259
46,1700,82.298,33,148,406.118,798.014,406.13,799.01,382,774,47,47,47.965,45.127,45.83
