 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,30142,137.523,37,209,698.027,146.964,699.649,144.177,626,11,144,271,271.192,141.516,84.085
2,1280,79.214,29,113,435.226,167.009,435.990,167.972,407,151,55,32,55.478,29.377,165.587
3,946,84.893,53,138,425.077,69.966,425.418,69.434,412,46,26,48,47.790,25.204,92.892
4,9934,106.787,27,171,212.055,251.003,212.246,249.812,170,173,84,155,155.587,81.294,81.187
5,4094,116.251,75,163,109.049,647.029,109.055,647.389,79,599,60,96,100.014,52.119,70.107
6,5392,138.213,38,209,899.148,344.993,900.002,345.372,841,314,115,62,114.500,59.959,173.031
7,21963,138.191,14,219,246.038,768.990,245.938,770.265,165,681,162,176,182.617,153.130,59.606
8,2191,95.165,53,136,374.041,286.944,374.439,287.903,353,243,41,87,89.959,31.010,107.966
9,731,95.131,61,128,211.240,583.969,211.857,583.955,185,572,51,24,52.021,17.892,18.371
10,1098,91.280,56,151,85.577,536.960,86.096,536.233,70,512,31,49,50.374,27.753,72.055
11,382,43.416,5,85,504.168,408.838,505.507,408.837,492,396,24,25,29.274,16.615,133.377
12,790,70.230,24,138,491.152,350.997,489.599,351.269,473,333,35,35,42.314,23.771,134.991
13,415,64.624,23,145,621.220,579.917,620.723,578.877,607,569,28,22,30.632,17.250,147.644
14,645,89.598,42,172,599.196,620.077,597.952,619.896,583,604,31,32,38.441,21.364,47.305
15,755,51.401,14,143,44.141,725.042,40.471,727.573,21,706,46,37,55.549,17.305,37.473
16,496,52.312,9,136,79.062,783.823,80.452,785.040,64,765,29,37,43.989,14.356,125.837
17,964,40.664,0,129,885.148,296.892,882.361,295.803,862,273,45,48,62.041,19.784,131.879
18,610,64.013,15,186,993.056,182.907,991.596,178.742,978,161,30,43,49.063,15.830,121.619
19,2297,114.825,71,172,736.115,625.984,736.357,625.969,707,600,57,52,56.333,51.916,172.878
20,1926,97.477,52,139,858.131,823.023,858.633,822.999,833,797,49,51,51.655,47.474,118.705
21,493,69.785,43,111,415.212,540.989,415.660,541.697,403,527,24,27,26.155,24.000,97.703
22,672,95.393,63,150,751.171,421.004,751.544,421.465,736,405,29,31,30.510,28.044,99.392
23,642,94.551,53,160,848.255,425.003,849.240,424.746,833,410,30,29,30.001,27.247,145.204
24,871,118.916,50,197,890.146,456.968,891.029,457.764,872,440,35,33,34.869,31.804,153.593
25,847,110.854,79,168,872.175,540.985,872.326,540.887,856,523,32,35,34.201,31.532,99.581
26,234,155.444,116,203,831.167,562.927,831.524,562.975,821,554,19,17,18.161,16.405,174.871
27,388,107.518,65,155,498.191,526.005,498.392,525.853,487,514,22,23,22.948,21.528,125.930
28,976,113.365,65,178,491.140,232.999,491.398,232.618,473,214,35,37,36.832,33.739,66.484
29,314,72.331,46,106,132.166,426.994,132.283,427.034,121,417,21,20,20.695,19.319,22.480
30,749,107.401,66,171,156.198,483.969,157.280,484.860,141,467,30,33,32.216,29.602,94.546
31,1269,87.060,42,154,192.084,551.009,192.853,550.608,172,530,39,42,42.071,38.405,90.462
32,655,63.406,29,121,29.216,669.031,30.500,668.240,15,653,28,31,30.182,27.632,80.790
33,1111,94.886,57,146,991.172,874.982,991.721,875.459,972,855,37,40,39.297,35.997,106.491
34,435,104.322,51,184,987.185,139.987,987.217,141.460,975,127,23,25,24.614,22.502,104.437
35,1818,136.931,73,205,990.078,50.964,989.773,51.255,967,25,46,51,50.158,46.149,83.932
36,1048,97.515,51,151,885.150,625.024,884.446,625.250,867,605,35,39,38.382,34.765,93.826
37,246,93.467,65,127,925.138,621.911,925.628,621.920,916,613,18,18,18.394,17.028,143.766
38,1852,121.175,65,199,58.035,893.965,58.880,893.996,33,869,49,49,50.784,46.433,135.000
39,710,77.131,47,115,51.075,71.503,50.359,71.211,31,53,39,36,48.722,18.554,137.325
40,296,155.118,121,197,805.125,457.166,804.915,457.298,794,443,21,27,31.111,12.114,55.516
41,135,152.874,113,202,805.115,428.063,805.368,428.034,797,419,16,17,20.726,8.293,48.346
42,91,150.780,121,191,995.104,598.896,995.164,598.911,989,591,12,15,17.066,6.789,126.232
43,1735,92.228,56,168,628.087,729.865,627.699,729.939,609,693,37,73,75.534,29.246,108.387
44,272,135.246,94,216,565.287,228.000,564.305,227.766,550,222,30,12,29.366,11.793,0.000
