 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,2860,110.815,44,174,354.251,486.771,353.185,487.053,311,465,87,44,86.976,41.867,170.779
2,4009,111.489,34,175,898.245,888.480,898.186,890.009,847,863,103,51,103.331,49.399,172.049
3,1177,98.596,40,145,755.836,178.576,755.252,179.015,731,161,50,35,54.341,27.578,152.166
4,2455,100.965,34,161,324.912,316.799,323.267,317.396,302,279,46,75,78.446,39.847,70.403
5,3365,97.670,26,163,562.961,724.610,565.221,722.820,532,689,62,72,74.013,57.888,62.542
6,1004,103.642,56,144,250.964,917.073,251.489,916.813,235,897,32,40,40.435,31.615,98.391
7,1157,106.438,52,162,57.053,853.382,56.450,853.434,41,829,33,49,50.577,29.127,108.157
8,821,55.001,29,102,998.297,100.403,998.201,100.278,982,82,33,37,42.526,24.581,127.935
9,1993,79.827,31,143,300.400,400.087,300.799,400.376,281,367,39,66,66.055,38.416,95.265
10,4297,80.383,27,145,356.009,45.023,355.288,45.480,319,8,74,75,74.572,73.367,57.374
11,1134,61.732,18,127,114.918,36.041,115.693,35.959,96,17,38,38,38.260,37.737,96.053
12,920,112.697,71,179,518.258,216.142,518.022,215.513,501,199,34,35,34.304,34.147,65.885
13,701,93.375,17,216,125.160,797.917,125.567,798.489,110,783,30,30,29.939,29.812,123.250
14,2799,105.060,29,205,116.714,975.994,114.943,976.302,87,946,60,60,60.092,59.306,98.504
15,6313,75.155,14,151,911.111,219.497,910.110,221.164,866,175,91,90,90.296,89.018,165.670
16,145,91.269,37,145,222.962,520.817,222.795,520.656,216,514,14,14,13.701,13.475,149.144
17,66,58.712,14,133,22.652,560.439,22.235,560.865,18,556,9,9,9.310,9.026,116.182
18,36,44.806,28,63,32.417,553.472,32.563,553.485,29,550,7,7,6.937,6.608,71.565
19,93,32.344,4,61,458.468,739.425,458.121,739.599,453,734,11,11,11.109,10.659,111.786
20,59,30.254,19,51,467.398,735.314,467.545,735.098,463,731,9,9,8.870,8.469,96.353
21,125,56.456,16,115,741.300,800.332,740.480,799.848,735,794,13,13,12.798,12.436,86.648
22,83,28.410,0,58,1004.151,429.151,1003.311,429.240,999,424,10,10,10.412,10.150,45.015
23,128,85.711,52,111,980.539,598.266,980.490,598.176,974,592,13,13,12.858,12.675,46.645
24,333,39.535,5,109,900.551,539.191,900.559,538.279,890,529,21,20,20.837,20.348,4.349
