 ,Area,Mean,Min,Max,X,Y,XM,YM,BX,BY,Width,Height,Major,Minor,Angle
1,1595,114.096,73,161,508.766,432.716,508.654,433.078,481,412,54,40,55.616,36.515,21.327
2,1228,124.244,81,171,265.461,439.973,265.284,439.939,249,415,33,49,48.565,32.195,100.113
3,1504,115.372,67,174,493.463,585.330,493.161,585.086,467,566,52,38,54.087,35.405,20.547
4,1892,125.761,90,162,476.079,712.690,476.199,712.636,455,682,41,61,60.476,39.834,97.832
5,1983,125.629,74,183,569.533,866.603,569.558,866.043,546,837,46,59,61.862,40.814,115.642
6,3455,124.863,29,223,608.758,896.720,607.673,901.709,581,855,55,82,81.653,53.875,83.385
7,972,142.025,102,193,397.527,918.744,397.453,919.083,378,900,38,37,43.208,28.643,42.517
8,1555,132.091,62,187,196.081,823.294,197.166,824.263,177,796,37,55,54.676,36.211,92.626
9,3212,119.934,43,189,153.374,806.579,152.002,804.647,123,769,60,74,78.645,52.001,118.481
10,982,111.382,75,148,376.741,841.260,376.665,841.254,359,821,34,40,43.682,28.623,121.672
11,866,136.709,93,215,120.845,694.654,120.354,694.043,106,674,29,41,41.031,26.873,102.809
12,802,111.915,79,148,995.613,383.994,995.660,384.071,975,370,40,27,39.550,25.819,11.635
13,1391,121.194,88,160,164.161,723.396,164.472,723.556,138,705,52,36,51.993,34.064,167.279
14,1161,134.693,87,178,29.519,840.630,29.725,840.771,7,822,44,37,47.175,31.335,32.574
15,4418,158.024,95,216,87.523,983.122,87.379,984.034,55,938,64,86,89.710,62.704,76.330
16,2145,110.834,50,161,487.511,835.246,487.648,835.441,459,809,57,53,64.473,42.360,139.991
17,1510,97.395,50,164,522.736,869.264,522.262,869.991,498,848,49,42,54.006,35.599,146.988
18,2445,120.112,63,163,886.739,983.253,886.588,982.992,857,954,59,58,68.881,45.195,137.318
19,994,111.816,67,174,283.454,752.000,283.048,751.915,261,737,44,29,44.002,28.763,0.000
20,600,137.575,93,177,143.373,632.095,143.114,632.116,131,615,24,33,33.964,22.493,68.740
21,1065,123.454,86,171,544.073,256.682,543.607,256.673,527,235,34,43,45.117,30.055,113.712
22,1821,164.280,127,212,669.350,290.862,669.127,291.051,645,266,48,49,48.169,48.134,135.115
23,1717,167.457,133,208,695.367,390.024,695.390,390.043,671,366,48,47,46.978,46.536,169.808
24,955,124.392,91,158,648.932,517.359,648.897,517.168,631,499,35,36,34.892,34.848,77.907
25,964,128.338,87,176,568.202,502.623,568.308,502.768,550,485,36,35,35.269,34.802,111.002
26,1160,166.973,116,201,642.131,444.003,642.039,443.655,622,424,39,39,38.433,38.429,88.493
27,939,127.364,88,187,664.892,471.380,665.251,471.128,647,454,35,35,34.653,34.501,82.824
28,1430,123.134,85,179,790.062,455.996,790.939,455.554,768,434,43,43,42.670,42.670,93.857
29,2841,139.536,47,208,991.452,498.010,989.143,497.024,961,467,60,61,60.163,60.124,19.054
30,4494,178.300,126,247,420.808,1000.213,420.497,1000.858,370,968,101,56,99.961,57.242,179.933
31,1622,110.631,77,144,470.679,944.000,471.094,944.022,448,921,45,46,45.506,45.382,90.000
32,6734,135.567,25,215,854.022,749.233,856.514,749.708,807,703,93,93,92.963,92.230,62.930
33,673,144.467,106,178,920.900,566.634,920.776,566.726,905,551,30,30,29.353,29.192,49.386
34,690,119.287,83,154,866.257,368.000,866.221,367.982,851,353,30,30,29.649,29.631,90.000
35,932,99.895,66,136,760.155,372.000,760.199,371.732,742,354,35,35,34.451,34.445,90.000
36,886,113.435,77,152,594.178,248.637,594.548,248.195,577,231,34,34,33.667,33.507,179.528
37,2017,102.215,61,138,294.727,25.362,294.975,25.156,269,0,51,51,50.721,50.632,32.204
38,3944,146.269,61,216,104.811,851.975,102.552,853.027,69,816,71,71,71.359,70.372,162.203
39,1913,153.700,96,208,26.084,559.355,27.236,560.069,1,534,50,50,49.427,49.279,149.579
40,1342,163.159,125,208,155.504,308.598,155.721,308.432,134,288,42,41,41.367,41.305,169.080
41,1920,158.804,104,212,240.691,330.036,241.163,330.011,215,305,50,50,49.781,49.108,140.602
42,1095,127.859,96,195,304.149,418.676,304.017,417.848,285,400,38,37,37.483,37.196,175.276
43,2358,128.368,47,187,368.784,538.065,371.163,536.940,341,510,55,55,54.859,54.727,21.940
44,1094,110.633,75,162,65.478,244.000,65.278,243.321,46,225,38,38,37.509,37.135,90.000
